NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE,VALUE_,IMPNUM
05565754,07,2024,980000,2,5171.9167,,4
05565754,07,2024,980000,2,609.0833,,5
05565754,08,2024,980000,2,6147.0000,,1
05565754,08,2024,980000,2,14175.5833,,2
05565754,08,2024,980000,2,560.0833,,3
05565754,08,2024,980000,2,5171.9167,,4
05565754,08,2024,980000,2,609.0833,,5
05565754,06,2024,980071,1,6147.0000,,1
05565754,06,2024,980071,1,14175.5833,,2
05565754,06,2024,980071,1,560.0833,,3
05565754,06,2024,980071,1,5171.9167,,4
05565754,06,2024,980071,1,609.0833,,5
05565754,07,2024,980071,1,6147.0000,,1
05565754,07,2024,980071,1,14175.5833,,2
05565754,07,2024,980071,1,560.0833,,3
05565754,07,2024,980071,1,5171.9167,,4
05565754,07,2024,980071,1,609.0833,,5
05565754,08,2024,980071,1,6147.0000,,1
05565754,08,2024,980071,1,14175.5833,,2
05565754,08,2024,980071,1,560.0833,,3
05565754,08,2024,980071,1,5171.9167,,4
05565754,08,2024,980071,1,609.0833,,5
05565774,06,2024,800940,2,1557.2500,,1
05565774,06,2024,800940,2,1557.2500,,2
05565774,06,2024,800940,2,1557.2500,,3
05565774,06,2024,800940,2,1557.2500,,4
05565774,06,2024,800940,2,1557.2500,,5
05565774,07,2024,800940,2,1557.2500,,1
05565774,07,2024,800940,2,1557.2500,,2
05565774,07,2024,800940,2,1557.2500,,3
05565774,07,2024,800940,2,1557.2500,,4
05565774,07,2024,800940,2,1557.2500,,5
05565774,08,2024,800940,2,1557.2500,,1
05565774,08,2024,800940,2,1557.2500,,2
05565774,08,2024,800940,2,1557.2500,,3
05565774,08,2024,800940,2,1557.2500,,4
05565774,08,2024,800940,2,1557.2500,,5
05565774,06,2024,900000,2,22813.7500,,1
05565774,06,2024,900000,2,22813.7500,,2
05565774,06,2024,900000,2,22813.7500,,3
05565774,06,2024,900000,2,22813.7500,,4
05565774,06,2024,900000,2,22813.7500,,5
05565774,07,2024,900000,2,22813.7500,,1
05565774,07,2024,900000,2,22813.7500,,2
05565774,07,2024,900000,2,22813.7500,,3
05565774,07,2024,900000,2,22813.7500,,4
05565774,07,2024,900000,2,22813.7500,,5
05565774,08,2024,900000,2,22813.7500,,1
05565774,08,2024,900000,2,22813.7500,,2
05565774,08,2024,900000,2,22813.7500,,3
05565774,08,2024,900000,2,22813.7500,,4
05565774,08,2024,900000,2,22813.7500,,5
05565774,06,2024,980000,2,22813.7500,,1
05565774,06,2024,980000,2,22813.7500,,2
05565774,06,2024,980000,2,22813.7500,,3
05565774,06,2024,980000,2,22813.7500,,4
05565774,06,2024,980000,2,22813.7500,,5
05565774,07,2024,980000,2,22813.7500,,1
05565774,07,2024,980000,2,22813.7500,,2
05565774,07,2024,980000,2,22813.7500,,3
05565774,07,2024,980000,2,22813.7500,,4
05565774,07,2024,980000,2,22813.7500,,5
05565774,08,2024,980000,2,22813.7500,,1
05565774,08,2024,980000,2,22813.7500,,2
05565774,08,2024,980000,2,22813.7500,,3
05565774,08,2024,980000,2,22813.7500,,4
05565774,08,2024,980000,2,22813.7500,,5
05565774,06,2024,980071,1,22813.7500,,1
05565774,06,2024,980071,1,22813.7500,,2
05565774,06,2024,980071,1,22813.7500,,3
05565774,06,2024,980071,1,22813.7500,,4
05565774,06,2024,980071,1,22813.7500,,5
05565774,07,2024,980071,1,22813.7500,,1
05565774,07,2024,980071,1,22813.7500,,2
05565774,07,2024,980071,1,22813.7500,,3
05565774,07,2024,980071,1,22813.7500,,4
05565774,07,2024,980071,1,22813.7500,,5
05565774,08,2024,980071,1,22813.7500,,1
05565774,08,2024,980071,1,22813.7500,,2
05565774,08,2024,980071,1,22813.7500,,3
05565774,08,2024,980071,1,22813.7500,,4
05565774,08,2024,980071,1,22813.7500,,5
05565814,06,2024,800940,2,171.5000,,1
05565814,06,2024,800940,2,167.6667,,2
05565814,06,2024,800940,2,175.5000,,3
05565814,06,2024,800940,2,164.9167,,4
05565814,06,2024,800940,2,148.3333,,5
05565814,07,2024,800940,2,171.5000,,1
05565814,07,2024,800940,2,167.6667,,2
05565814,07,2024,800940,2,175.5000,,3
05565814,07,2024,800940,2,164.9167,,4
05565814,07,2024,800940,2,148.3333,,5
05565814,08,2024,800940,2,171.5000,,1
05565814,08,2024,800940,2,167.6667,,2
05565814,08,2024,800940,2,175.5000,,3
05565814,08,2024,800940,2,164.9167,,4
05565814,08,2024,800940,2,148.3333,,5
05565814,06,2024,900000,2,2241.7500,,1
05565814,06,2024,900000,2,2191.4167,,2
05565814,06,2024,900000,2,2294.5000,,3
05565814,06,2024,900000,2,2156.1667,,4
05565814,06,2024,900000,2,1938.7500,,5
05565814,07,2024,900000,2,2241.7500,,1
05565814,07,2024,900000,2,2191.4167,,2
05565814,07,2024,900000,2,2294.5000,,3
05565814,07,2024,900000,2,2156.1667,,4
05565814,07,2024,900000,2,1938.7500,,5
05565814,08,2024,900000,2,2241.7500,,1
05565814,08,2024,900000,2,2191.4167,,2
05565814,08,2024,900000,2,2294.5000,,3
05565814,08,2024,900000,2,2156.1667,,4
05565814,08,2024,900000,2,1938.7500,,5
05565814,06,2024,900030,2,2074.6667,,1
05565814,06,2024,900030,2,2074.6667,,2
05565814,06,2024,900030,2,2074.6667,,3
05565814,06,2024,900030,2,2074.6667,,4
05565814,06,2024,900030,2,2074.6667,,5
05565814,07,2024,900030,2,2074.6667,,1
05565814,07,2024,900030,2,2074.6667,,2
05565814,07,2024,900030,2,2074.6667,,3
05565814,07,2024,900030,2,2074.6667,,4
05565814,07,2024,900030,2,2074.6667,,5
05565814,08,2024,900030,2,2074.6667,,1
05565814,08,2024,900030,2,2074.6667,,2
05565814,08,2024,900030,2,2074.6667,,3
05565814,08,2024,900030,2,2074.6667,,4
05565814,08,2024,900030,2,2074.6667,,5
05565814,06,2024,980000,2,4316.4167,,1
05565814,06,2024,980000,2,4266.0833,,2
05565814,06,2024,980000,2,4369.1667,,3
05565814,06,2024,980000,2,4230.8333,,4
05565814,06,2024,980000,2,4013.4167,,5
05565814,07,2024,980000,2,4316.4167,,1
05565814,07,2024,980000,2,4266.0833,,2
05565814,07,2024,980000,2,4369.1667,,3
05565814,07,2024,980000,2,4230.8333,,4
05565814,07,2024,980000,2,4013.4167,,5
05565814,08,2024,980000,2,4316.4167,,1
05565814,08,2024,980000,2,4266.0833,,2
05565814,08,2024,980000,2,4369.1667,,3
05565814,08,2024,980000,2,4230.8333,,4
05565814,08,2024,980000,2,4013.4167,,5
05565814,06,2024,980071,1,4316.4167,,1
05565814,06,2024,980071,1,4266.0833,,2
05565814,06,2024,980071,1,4369.1667,,3
05565814,06,2024,980071,1,4230.8333,,4
05565814,06,2024,980071,1,4013.4167,,5
05565814,07,2024,980071,1,4316.4167,,1
05565814,07,2024,980071,1,4266.0833,,2
05565814,07,2024,980071,1,4369.1667,,3
05565814,07,2024,980071,1,4230.8333,,4
05565814,07,2024,980071,1,4013.4167,,5
05565814,08,2024,980071,1,4316.4167,,1
05565814,08,2024,980071,1,4266.0833,,2
05565814,08,2024,980071,1,4369.1667,,3
05565814,08,2024,980071,1,4230.8333,,4
05565814,08,2024,980071,1,4013.4167,,5
05565924,06,2024,800940,2,669.4167,,1
05565924,06,2024,800940,2,669.4167,,2
05565924,06,2024,800940,2,669.4167,,3
05565924,06,2024,800940,2,669.4167,,4
05565924,06,2024,800940,2,669.4167,,5
05565924,07,2024,800940,2,669.4167,,1
05565924,07,2024,800940,2,669.4167,,2
05565924,07,2024,800940,2,669.4167,,3
05565924,07,2024,800940,2,669.4167,,4
05565924,07,2024,800940,2,669.4167,,5
05565924,08,2024,800940,2,669.4167,,1
05565924,08,2024,800940,2,669.4167,,2
05565924,08,2024,800940,2,669.4167,,3
05565924,08,2024,800940,2,669.4167,,4
05565924,08,2024,800940,2,669.4167,,5
05565924,06,2024,900000,2,8750.0000,,1
05565924,06,2024,900000,2,8750.0000,,2
05565924,06,2024,900000,2,8750.0000,,3
05565924,06,2024,900000,2,8750.0000,,4
05565924,06,2024,900000,2,8750.0000,,5
05565924,07,2024,900000,2,8750.0000,,1
05565924,07,2024,900000,2,8750.0000,,2
05565924,07,2024,900000,2,8750.0000,,3
05565924,07,2024,900000,2,8750.0000,,4
05565924,07,2024,900000,2,8750.0000,,5
05565924,08,2024,900000,2,8750.0000,,1
05565924,08,2024,900000,2,8750.0000,,2
05565924,08,2024,900000,2,8750.0000,,3
05565924,08,2024,900000,2,8750.0000,,4
05565924,08,2024,900000,2,8750.0000,,5
05565924,06,2024,900030,2,463.6667,,1
05565924,06,2024,900030,2,463.6667,,2
05565924,06,2024,900030,2,463.6667,,3
05565924,06,2024,900030,2,463.6667,,4
05565924,06,2024,900030,2,463.6667,,5
05565924,07,2024,900030,2,463.6667,,1
05565924,07,2024,900030,2,463.6667,,2
05565924,07,2024,900030,2,463.6667,,3
05565924,07,2024,900030,2,463.6667,,4
05565924,07,2024,900030,2,463.6667,,5
05565924,08,2024,900030,2,463.6667,,1
05565924,08,2024,900030,2,463.6667,,2
05565924,08,2024,900030,2,463.6667,,3
05565924,08,2024,900030,2,463.6667,,4
05565924,08,2024,900030,2,463.6667,,5
05565924,06,2024,900190,2,1000.0000,,1
05565924,06,2024,900190,2,1000.0000,,2
05565924,06,2024,900190,2,1000.0000,,3
05565924,06,2024,900190,2,1000.0000,,4
05565924,06,2024,900190,2,1000.0000,,5
05565924,07,2024,900190,2,1000.0000,,1
05565924,07,2024,900190,2,1000.0000,,2
05565924,07,2024,900190,2,1000.0000,,3
05565924,07,2024,900190,2,1000.0000,,4
05565924,07,2024,900190,2,1000.0000,,5
05565924,08,2024,900190,2,1000.0000,,1
05565924,08,2024,900190,2,1000.0000,,2
05565924,08,2024,900190,2,1000.0000,,3
05565924,08,2024,900190,2,1000.0000,,4
05565924,08,2024,900190,2,1000.0000,,5
05565924,06,2024,980000,2,10213.6667,,1
05565924,06,2024,980000,2,10213.6667,,2
05565924,06,2024,980000,2,10213.6667,,3
05565924,06,2024,980000,2,10213.6667,,4
05565924,06,2024,980000,2,10213.6667,,5
05565924,07,2024,980000,2,10213.6667,,1
05565924,07,2024,980000,2,10213.6667,,2
05565924,07,2024,980000,2,10213.6667,,3
05565924,07,2024,980000,2,10213.6667,,4
05565924,07,2024,980000,2,10213.6667,,5
05565924,08,2024,980000,2,10213.6667,,1
05565924,08,2024,980000,2,10213.6667,,2
05565924,08,2024,980000,2,10213.6667,,3
05565924,08,2024,980000,2,10213.6667,,4
05565924,08,2024,980000,2,10213.6667,,5
05565924,06,2024,980071,1,10207.4167,,1
05565924,06,2024,980071,1,10207.4167,,2
05565924,06,2024,980071,1,10207.4167,,3
05565924,06,2024,980071,1,10207.4167,,4
05565924,06,2024,980071,1,10207.4167,,5
05565924,07,2024,980071,1,10207.4167,,1
05565924,07,2024,980071,1,10207.4167,,2
05565924,07,2024,980071,1,10207.4167,,3
05565924,07,2024,980071,1,10207.4167,,4
05565924,07,2024,980071,1,10207.4167,,5
05565924,08,2024,980071,1,10207.4167,,1
05565924,08,2024,980071,1,10207.4167,,2
05565924,08,2024,980071,1,10207.4167,,3
05565924,08,2024,980071,1,10207.4167,,4
05565924,08,2024,980071,1,10207.4167,,5
05565944,06,2024,800940,2,828.7500,,1
05565944,06,2024,800940,2,828.7500,,2
05565944,06,2024,800940,2,828.7500,,3
05565944,06,2024,800940,2,828.7500,,4
05565944,06,2024,800940,2,828.7500,,5
05565944,07,2024,800940,2,828.7500,,1
05565944,07,2024,800940,2,828.7500,,2
05565944,07,2024,800940,2,828.7500,,3
05565944,07,2024,800940,2,828.7500,,4
05565944,07,2024,800940,2,828.7500,,5
05565944,08,2024,800940,2,828.7500,,1
05565944,08,2024,800940,2,828.7500,,2
05565944,08,2024,800940,2,828.7500,,3
05565944,08,2024,800940,2,828.7500,,4
05565944,08,2024,800940,2,828.7500,,5
05565944,06,2024,900000,2,10833.3333,,1
05565944,06,2024,900000,2,10833.3333,,2
05565944,06,2024,900000,2,10833.3333,,3
05565944,06,2024,900000,2,10833.3333,,4
05565944,06,2024,900000,2,10833.3333,,5
05565944,07,2024,900000,2,10833.3333,,1
05565944,07,2024,900000,2,10833.3333,,2
05565944,07,2024,900000,2,10833.3333,,3
05565944,07,2024,900000,2,10833.3333,,4
05565944,07,2024,900000,2,10833.3333,,5
05565944,08,2024,900000,2,10833.3333,,1
05565944,08,2024,900000,2,10833.3333,,2
05565944,08,2024,900000,2,10833.3333,,3
05565944,08,2024,900000,2,10833.3333,,4
05565944,08,2024,900000,2,10833.3333,,5
05565944,06,2024,900180,2,57.8333,,1
05565944,06,2024,900180,2,57.8333,,2
05565944,06,2024,900180,2,57.8333,,3
05565944,06,2024,900180,2,57.8333,,4
05565944,06,2024,900180,2,57.8333,,5
05565944,07,2024,900180,2,57.8333,,1
05565944,07,2024,900180,2,57.8333,,2
05565944,07,2024,900180,2,57.8333,,3
05565944,07,2024,900180,2,57.8333,,4
05565944,07,2024,900180,2,57.8333,,5
05565944,08,2024,900180,2,57.8333,,1
05565944,08,2024,900180,2,57.8333,,2
05565944,08,2024,900180,2,57.8333,,3
05565944,08,2024,900180,2,57.8333,,4
05565944,08,2024,900180,2,57.8333,,5
05565944,06,2024,980000,2,10891.1667,,1
05565944,06,2024,980000,2,10891.1667,,2
05565944,06,2024,980000,2,10891.1667,,3
05565944,06,2024,980000,2,10891.1667,,4
05565944,06,2024,980000,2,10891.1667,,5
05565944,07,2024,980000,2,10891.1667,,1
05565944,07,2024,980000,2,10891.1667,,2
05565944,07,2024,980000,2,10891.1667,,3
05565944,07,2024,980000,2,10891.1667,,4
05565944,07,2024,980000,2,10891.1667,,5
05565944,08,2024,980000,2,10891.1667,,1
05565944,08,2024,980000,2,10891.1667,,2
05565944,08,2024,980000,2,10891.1667,,3
05565944,08,2024,980000,2,10891.1667,,4
05565944,08,2024,980000,2,10891.1667,,5
05565944,06,2024,980071,1,10891.1667,,1
05565944,06,2024,980071,1,10891.1667,,2
05565944,06,2024,980071,1,10891.1667,,3
05565944,06,2024,980071,1,10891.1667,,4
05565944,06,2024,980071,1,10891.1667,,5
05565944,07,2024,980071,1,10891.1667,,1
05565944,07,2024,980071,1,10891.1667,,2
05565944,07,2024,980071,1,10891.1667,,3
05565944,07,2024,980071,1,10891.1667,,4
05565944,07,2024,980071,1,10891.1667,,5
05565944,08,2024,980071,1,10891.1667,,1
05565944,08,2024,980071,1,10891.1667,,2
05565944,08,2024,980071,1,10891.1667,,3
05565944,08,2024,980071,1,10891.1667,,4
05565944,08,2024,980071,1,10891.1667,,5
05566014,06,2024,900030,2,3849.3333,,1
05566014,06,2024,900030,2,3849.3333,,2
05566014,06,2024,900030,2,3849.3333,,3
05566014,06,2024,900030,2,3849.3333,,4
05566014,06,2024,900030,2,3849.3333,,5
05566014,07,2024,900030,2,3849.3333,,1
05566014,07,2024,900030,2,3849.3333,,2
05566014,07,2024,900030,2,3849.3333,,3
05566014,07,2024,900030,2,3849.3333,,4
05566014,07,2024,900030,2,3849.3333,,5
05566014,08,2024,900030,2,3849.3333,,1
05566014,08,2024,900030,2,3849.3333,,2
05566014,08,2024,900030,2,3849.3333,,3
05566014,08,2024,900030,2,3849.3333,,4
05566014,08,2024,900030,2,3849.3333,,5
05566014,06,2024,980000,2,3849.3333,,1
05566014,06,2024,980000,2,3849.3333,,2
05566014,06,2024,980000,2,3849.3333,,3
05566014,06,2024,980000,2,3849.3333,,4
05566014,06,2024,980000,2,3849.3333,,5
05566014,07,2024,980000,2,3849.3333,,1
05566014,07,2024,980000,2,3849.3333,,2
05566014,07,2024,980000,2,3849.3333,,3
05566014,07,2024,980000,2,3849.3333,,4
05566014,07,2024,980000,2,3849.3333,,5
05566014,08,2024,980000,2,3849.3333,,1
05566014,08,2024,980000,2,3849.3333,,2
05566014,08,2024,980000,2,3849.3333,,3
05566014,08,2024,980000,2,3849.3333,,4
05566014,08,2024,980000,2,3849.3333,,5
05566014,06,2024,980071,1,3838.6667,,1
05566014,06,2024,980071,1,3838.6667,,2
05566014,06,2024,980071,1,3838.6667,,3
05566014,06,2024,980071,1,3838.6667,,4
05566014,06,2024,980071,1,3838.6667,,5
05566014,07,2024,980071,1,3838.6667,,1
05566014,07,2024,980071,1,3838.6667,,2
05566014,07,2024,980071,1,3838.6667,,3
05566014,07,2024,980071,1,3838.6667,,4
05566014,07,2024,980071,1,3838.6667,,5
05566014,08,2024,980071,1,3838.6667,,1
05566014,08,2024,980071,1,3838.6667,,2
05566014,08,2024,980071,1,3838.6667,,3
05566014,08,2024,980071,1,3838.6667,,4
05566014,08,2024,980071,1,3838.6667,,5
05566024,06,2024,800940,2,63.7500,,1
05566024,06,2024,800940,2,63.7500,,2
05566024,06,2024,800940,2,63.7500,,3
05566024,06,2024,800940,2,63.7500,,4
05566024,06,2024,800940,2,63.7500,,5
05566024,07,2024,800940,2,63.7500,,1
05566024,07,2024,800940,2,63.7500,,2
05566024,07,2024,800940,2,63.7500,,3
05566024,07,2024,800940,2,63.7500,,4
05566024,07,2024,800940,2,63.7500,,5
05566024,08,2024,800940,2,63.7500,,1
05566024,08,2024,800940,2,63.7500,,2
05566024,08,2024,800940,2,63.7500,,3
05566024,08,2024,800940,2,63.7500,,4
05566024,08,2024,800940,2,63.7500,,5
05566024,06,2024,900000,2,833.3333,,1
05566024,06,2024,900000,2,833.3333,,2
05566024,06,2024,900000,2,833.3333,,3
05566024,06,2024,900000,2,833.3333,,4
05566024,06,2024,900000,2,833.3333,,5
05566024,07,2024,900000,2,833.3333,,1
05566024,07,2024,900000,2,833.3333,,2
05566024,07,2024,900000,2,833.3333,,3
05566024,07,2024,900000,2,833.3333,,4
05566024,07,2024,900000,2,833.3333,,5
05566024,08,2024,900000,2,833.3333,,1
05566024,08,2024,900000,2,833.3333,,2
05566024,08,2024,900000,2,833.3333,,3
05566024,08,2024,900000,2,833.3333,,4
05566024,08,2024,900000,2,833.3333,,5
05566024,06,2024,900030,2,5774.6667,,1
05566024,06,2024,900030,2,5774.6667,,2
05566024,06,2024,900030,2,5774.6667,,3
05566024,06,2024,900030,2,5774.6667,,4
05566024,06,2024,900030,2,5774.6667,,5
05566024,07,2024,900030,2,5774.6667,,1
05566024,07,2024,900030,2,5774.6667,,2
05566024,07,2024,900030,2,5774.6667,,3
05566024,07,2024,900030,2,5774.6667,,4
05566024,07,2024,900030,2,5774.6667,,5
05566024,08,2024,900030,2,5774.6667,,1
05566024,08,2024,900030,2,5774.6667,,2
05566024,08,2024,900030,2,5774.6667,,3
05566024,08,2024,900030,2,5774.6667,,4
05566024,08,2024,900030,2,5774.6667,,5
05566024,06,2024,900170,2,250.0000,,1
05566024,06,2024,900170,2,250.0000,,2
05566024,06,2024,900170,2,250.0000,,3
05566024,06,2024,900170,2,250.0000,,4
05566024,06,2024,900170,2,250.0000,,5
05566024,07,2024,900170,2,250.0000,,1
05566024,07,2024,900170,2,250.0000,,2
05566024,07,2024,900170,2,250.0000,,3
05566024,07,2024,900170,2,250.0000,,4
05566024,07,2024,900170,2,250.0000,,5
05566024,08,2024,900170,2,250.0000,,1
05566024,08,2024,900170,2,250.0000,,2
05566024,08,2024,900170,2,250.0000,,3
05566024,08,2024,900170,2,250.0000,,4
05566024,08,2024,900170,2,250.0000,,5
05566024,06,2024,980000,2,6858.0000,,1
05566024,06,2024,980000,2,6858.0000,,2
05566024,06,2024,980000,2,6858.0000,,3
05566024,06,2024,980000,2,6858.0000,,4
05566024,06,2024,980000,2,6858.0000,,5
05566024,07,2024,980000,2,6858.0000,,1
05566024,07,2024,980000,2,6858.0000,,2
05566024,07,2024,980000,2,6858.0000,,3
05566024,07,2024,980000,2,6858.0000,,4
05566024,07,2024,980000,2,6858.0000,,5
05566024,08,2024,980000,2,6858.0000,,1
05566024,08,2024,980000,2,6858.0000,,2
05566024,08,2024,980000,2,6858.0000,,3
05566024,08,2024,980000,2,6858.0000,,4
05566024,08,2024,980000,2,6858.0000,,5
05566024,06,2024,980071,1,6851.0000,,1
05566024,06,2024,980071,1,6851.0000,,2
05566024,06,2024,980071,1,6851.0000,,3
05566024,06,2024,980071,1,6851.0000,,4
05566024,06,2024,980071,1,6851.0000,,5
05566024,07,2024,980071,1,6851.0000,,1
05566024,07,2024,980071,1,6851.0000,,2
05566024,07,2024,980071,1,6851.0000,,3
05566024,07,2024,980071,1,6851.0000,,4
05566024,07,2024,980071,1,6851.0000,,5
05566024,08,2024,980071,1,6851.0000,,1
05566024,08,2024,980071,1,6851.0000,,2
05566024,08,2024,980071,1,6851.0000,,3
05566024,08,2024,980071,1,6851.0000,,4
05566024,08,2024,980071,1,6851.0000,,5
05566034,06,2024,900030,2,1174.6667,,1
05566034,06,2024,900030,2,1174.6667,,2
05566034,06,2024,900030,2,1174.6667,,3
05566034,06,2024,900030,2,1174.6667,,4
05566034,06,2024,900030,2,1174.6667,,5
05566034,07,2024,900030,2,1174.6667,,1
05566034,07,2024,900030,2,1174.6667,,2
05566034,07,2024,900030,2,1174.6667,,3
05566034,07,2024,900030,2,1174.6667,,4
05566034,07,2024,900030,2,1174.6667,,5
05566034,08,2024,900030,2,1174.6667,,1
05566034,08,2024,900030,2,1174.6667,,2
05566034,08,2024,900030,2,1174.6667,,3
05566034,08,2024,900030,2,1174.6667,,4
05566034,08,2024,900030,2,1174.6667,,5
05566034,06,2024,900150,2,60.0000,,1
05566034,06,2024,900150,2,60.0000,,2
05566034,06,2024,900150,2,60.0000,,3
05566034,06,2024,900150,2,60.0000,,4
05566034,06,2024,900150,2,60.0000,,5
05566034,07,2024,900150,2,60.0000,,1
05566034,07,2024,900150,2,60.0000,,2
05566034,07,2024,900150,2,60.0000,,3
05566034,07,2024,900150,2,60.0000,,4
05566034,07,2024,900150,2,60.0000,,5
05566034,08,2024,900150,2,60.0000,,1
05566034,08,2024,900150,2,60.0000,,2
05566034,08,2024,900150,2,60.0000,,3
05566034,08,2024,900150,2,60.0000,,4
05566034,08,2024,900150,2,60.0000,,5
05566034,06,2024,980000,2,1234.6667,,1
05566034,06,2024,980000,2,1234.6667,,2
05566034,06,2024,980000,2,1234.6667,,3
05566034,06,2024,980000,2,1234.6667,,4
05566034,06,2024,980000,2,1234.6667,,5
05566034,07,2024,980000,2,1234.6667,,1
05566034,07,2024,980000,2,1234.6667,,2
05566034,07,2024,980000,2,1234.6667,,3
05566034,07,2024,980000,2,1234.6667,,4
05566034,07,2024,980000,2,1234.6667,,5
05566034,08,2024,980000,2,1234.6667,,1
05566034,08,2024,980000,2,1234.6667,,2
05566034,08,2024,980000,2,1234.6667,,3
05566034,08,2024,980000,2,1234.6667,,4
05566034,08,2024,980000,2,1234.6667,,5
05566034,06,2024,980071,1,1230.9167,,1
05566034,06,2024,980071,1,1230.9167,,2
05566034,06,2024,980071,1,1230.9167,,3
05566034,06,2024,980071,1,1230.9167,,4
05566034,06,2024,980071,1,1230.9167,,5
05566034,07,2024,980071,1,1230.9167,,1
05566034,07,2024,980071,1,1230.9167,,2
05566034,07,2024,980071,1,1230.9167,,3
05566034,07,2024,980071,1,1230.9167,,4
05566034,07,2024,980071,1,1230.9167,,5
05566034,08,2024,980071,1,1230.9167,,1
05566034,08,2024,980071,1,1230.9167,,2
05566034,08,2024,980071,1,1230.9167,,3
05566034,08,2024,980071,1,1230.9167,,4
05566034,08,2024,980071,1,1230.9167,,5
05566064,06,2024,800940,2,510.0000,,1
05566064,06,2024,800940,2,510.0000,,2
05566064,06,2024,800940,2,510.0000,,3
05566064,06,2024,800940,2,510.0000,,4
05566064,06,2024,800940,2,510.0000,,5
05566064,07,2024,800940,2,510.0000,,1
05566064,07,2024,800940,2,510.0000,,2
05566064,07,2024,800940,2,510.0000,,3
05566064,07,2024,800940,2,510.0000,,4
05566064,07,2024,800940,2,510.0000,,5
05566064,08,2024,800940,2,510.0000,,1
05566064,08,2024,800940,2,510.0000,,2
05566064,08,2024,800940,2,510.0000,,3
05566064,08,2024,800940,2,510.0000,,4
05566064,08,2024,800940,2,510.0000,,5
05566064,06,2024,900000,2,6666.6667,,1
05566064,06,2024,900000,2,6666.6667,,2
05566064,06,2024,900000,2,6666.6667,,3
05566064,06,2024,900000,2,6666.6667,,4
05566064,06,2024,900000,2,6666.6667,,5
05566064,07,2024,900000,2,6666.6667,,1
05566064,07,2024,900000,2,6666.6667,,2
05566064,07,2024,900000,2,6666.6667,,3
05566064,07,2024,900000,2,6666.6667,,4
05566064,07,2024,900000,2,6666.6667,,5
05566064,08,2024,900000,2,6666.6667,,1
05566064,08,2024,900000,2,6666.6667,,2
05566064,08,2024,900000,2,6666.6667,,3
05566064,08,2024,900000,2,6666.6667,,4
05566064,08,2024,900000,2,6666.6667,,5
05566064,06,2024,980000,2,6666.6667,,1
05566064,06,2024,980000,2,6666.6667,,2
05566064,06,2024,980000,2,6666.6667,,3
05566064,06,2024,980000,2,6666.6667,,4
05566064,06,2024,980000,2,6666.6667,,5
05566064,07,2024,980000,2,6666.6667,,1
05566064,07,2024,980000,2,6666.6667,,2
05566064,07,2024,980000,2,6666.6667,,3
05566064,07,2024,980000,2,6666.6667,,4
05566064,07,2024,980000,2,6666.6667,,5
05566064,08,2024,980000,2,6666.6667,,1
05566064,08,2024,980000,2,6666.6667,,2
05566064,08,2024,980000,2,6666.6667,,3
05566064,08,2024,980000,2,6666.6667,,4
05566064,08,2024,980000,2,6666.6667,,5
05566064,06,2024,980071,1,6666.6667,,1
05566064,06,2024,980071,1,6666.6667,,2
05566064,06,2024,980071,1,6666.6667,,3
05566064,06,2024,980071,1,6666.6667,,4
05566064,06,2024,980071,1,6666.6667,,5
05566064,07,2024,980071,1,6666.6667,,1
05566064,07,2024,980071,1,6666.6667,,2
05566064,07,2024,980071,1,6666.6667,,3
05566064,07,2024,980071,1,6666.6667,,4
05566064,07,2024,980071,1,6666.6667,,5
05566064,08,2024,980071,1,6666.6667,,1
05566064,08,2024,980071,1,6666.6667,,2
05566064,08,2024,980071,1,6666.6667,,3
05566064,08,2024,980071,1,6666.6667,,4
05566064,08,2024,980071,1,6666.6667,,5
05566084,06,2024,900030,2,847.6667,,1
05566084,06,2024,900030,2,847.6667,,2
05566084,06,2024,900030,2,847.6667,,3
05566084,06,2024,900030,2,847.6667,,4
05566084,06,2024,900030,2,847.6667,,5
05566084,07,2024,900030,2,847.6667,,1
05566084,07,2024,900030,2,847.6667,,2
05566084,07,2024,900030,2,847.6667,,3
05566084,07,2024,900030,2,847.6667,,4
05566084,07,2024,900030,2,847.6667,,5
05566084,08,2024,900030,2,847.6667,,1
05566084,08,2024,900030,2,847.6667,,2
05566084,08,2024,900030,2,847.6667,,3
05566084,08,2024,900030,2,847.6667,,4
05566084,08,2024,900030,2,847.6667,,5
05566084,06,2024,900170,2,5000.0000,,1
05566084,06,2024,900170,2,5000.0000,,2
05566084,06,2024,900170,2,5000.0000,,3
05566084,06,2024,900170,2,5000.0000,,4
05566084,06,2024,900170,2,5000.0000,,5
05566084,07,2024,900170,2,5000.0000,,1
05566084,07,2024,900170,2,5000.0000,,2
05566084,07,2024,900170,2,5000.0000,,3
05566084,07,2024,900170,2,5000.0000,,4
05566084,07,2024,900170,2,5000.0000,,5
05566084,08,2024,900170,2,5000.0000,,1
05566084,08,2024,900170,2,5000.0000,,2
05566084,08,2024,900170,2,5000.0000,,3
05566084,08,2024,900170,2,5000.0000,,4
05566084,08,2024,900170,2,5000.0000,,5
05566084,06,2024,900180,2,2.3333,,1
05566084,06,2024,900180,2,79.0833,,2
05566084,06,2024,900180,2,5.0833,,3
05566084,06,2024,900180,2,7.6667,,4
05566084,06,2024,900180,2,12.2500,,5
05566084,07,2024,900180,2,2.3333,,1
05566084,07,2024,900180,2,79.0833,,2
