NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE,VALUE_,IMPNUM
05573664,07,2024,900000,2,7704.0000,,1
05573664,07,2024,900000,2,5099.2500,,2
05573664,07,2024,900000,2,4680.4167,,3
05573664,07,2024,900000,2,5380.5833,,4
05573664,07,2024,900000,2,5445.0833,,5
05573664,08,2024,900000,2,7704.0000,,1
05573664,08,2024,900000,2,5099.2500,,2
05573664,08,2024,900000,2,4680.4167,,3
05573664,08,2024,900000,2,5380.5833,,4
05573664,08,2024,900000,2,5445.0833,,5
05573664,09,2024,900000,2,7704.0000,,1
05573664,09,2024,900000,2,5099.2500,,2
05573664,09,2024,900000,2,4680.4167,,3
05573664,09,2024,900000,2,5380.5833,,4
05573664,09,2024,900000,2,5445.0833,,5
05573664,07,2024,980000,2,7704.0000,,1
05573664,07,2024,980000,2,5099.2500,,2
05573664,07,2024,980000,2,4680.4167,,3
05573664,07,2024,980000,2,5380.5833,,4
05573664,07,2024,980000,2,5445.0833,,5
05573664,08,2024,980000,2,7704.0000,,1
05573664,08,2024,980000,2,5099.2500,,2
05573664,08,2024,980000,2,4680.4167,,3
05573664,08,2024,980000,2,5380.5833,,4
05573664,08,2024,980000,2,5445.0833,,5
05573664,09,2024,980000,2,7704.0000,,1
05573664,09,2024,980000,2,5099.2500,,2
05573664,09,2024,980000,2,4680.4167,,3
05573664,09,2024,980000,2,5380.5833,,4
05573664,09,2024,980000,2,5445.0833,,5
05573664,07,2024,980071,1,7699.0833,,1
05573664,07,2024,980071,1,5094.3333,,2
05573664,07,2024,980071,1,4675.5000,,3
05573664,07,2024,980071,1,5375.6667,,4
05573664,07,2024,980071,1,5440.1667,,5
05573664,08,2024,980071,1,7699.0833,,1
05573664,08,2024,980071,1,5094.3333,,2
05573664,08,2024,980071,1,4675.5000,,3
05573664,08,2024,980071,1,5375.6667,,4
05573664,08,2024,980071,1,5440.1667,,5
05573664,09,2024,980071,1,7699.0833,,1
05573664,09,2024,980071,1,5094.3333,,2
05573664,09,2024,980071,1,4675.5000,,3
05573664,09,2024,980071,1,5375.6667,,4
05573664,09,2024,980071,1,5440.1667,,5
05573684,07,2024,800940,2,725.0000,,1
05573684,07,2024,800940,2,725.0000,,2
05573684,07,2024,800940,2,725.0000,,3
05573684,07,2024,800940,2,725.0000,,4
05573684,07,2024,800940,2,725.0000,,5
05573684,08,2024,800940,2,725.0000,,1
05573684,08,2024,800940,2,725.0000,,2
05573684,08,2024,800940,2,725.0000,,3
05573684,08,2024,800940,2,725.0000,,4
05573684,08,2024,800940,2,725.0000,,5
05573684,09,2024,800940,2,725.0000,,1
05573684,09,2024,800940,2,725.0000,,2
05573684,09,2024,800940,2,725.0000,,3
05573684,09,2024,800940,2,725.0000,,4
05573684,09,2024,800940,2,725.0000,,5
05573684,07,2024,900000,2,9476.6667,,1
05573684,07,2024,900000,2,9476.6667,,2
05573684,07,2024,900000,2,9476.6667,,3
05573684,07,2024,900000,2,9476.6667,,4
05573684,07,2024,900000,2,9476.6667,,5
05573684,08,2024,900000,2,9476.6667,,1
05573684,08,2024,900000,2,9476.6667,,2
05573684,08,2024,900000,2,9476.6667,,3
05573684,08,2024,900000,2,9476.6667,,4
05573684,08,2024,900000,2,9476.6667,,5
05573684,09,2024,900000,2,9476.6667,,1
05573684,09,2024,900000,2,9476.6667,,2
05573684,09,2024,900000,2,9476.6667,,3
05573684,09,2024,900000,2,9476.6667,,4
05573684,09,2024,900000,2,9476.6667,,5
05573684,07,2024,900030,2,2220.0000,,1
05573684,07,2024,900030,2,2220.0000,,2
05573684,07,2024,900030,2,2220.0000,,3
05573684,07,2024,900030,2,2220.0000,,4
05573684,07,2024,900030,2,2220.0000,,5
05573684,08,2024,900030,2,2220.0000,,1
05573684,08,2024,900030,2,2220.0000,,2
05573684,08,2024,900030,2,2220.0000,,3
05573684,08,2024,900030,2,2220.0000,,4
05573684,08,2024,900030,2,2220.0000,,5
05573684,09,2024,900030,2,2220.0000,,1
05573684,09,2024,900030,2,2220.0000,,2
05573684,09,2024,900030,2,2220.0000,,3
05573684,09,2024,900030,2,2220.0000,,4
05573684,09,2024,900030,2,2220.0000,,5
05573684,07,2024,900170,2,1760.0000,,1
05573684,07,2024,900170,2,1760.0000,,2
05573684,07,2024,900170,2,1760.0000,,3
05573684,07,2024,900170,2,1760.0000,,4
05573684,07,2024,900170,2,1760.0000,,5
05573684,08,2024,900170,2,1760.0000,,1
05573684,08,2024,900170,2,1760.0000,,2
05573684,08,2024,900170,2,1760.0000,,3
05573684,08,2024,900170,2,1760.0000,,4
05573684,08,2024,900170,2,1760.0000,,5
05573684,09,2024,900170,2,1760.0000,,1
05573684,09,2024,900170,2,1760.0000,,2
05573684,09,2024,900170,2,1760.0000,,3
05573684,09,2024,900170,2,1760.0000,,4
05573684,09,2024,900170,2,1760.0000,,5
05573684,07,2024,900180,2,100.5000,,1
05573684,07,2024,900180,2,100.5000,,2
05573684,07,2024,900180,2,100.5000,,3
05573684,07,2024,900180,2,100.5000,,4
05573684,07,2024,900180,2,100.5000,,5
05573684,08,2024,900180,2,100.5000,,1
05573684,08,2024,900180,2,100.5000,,2
05573684,08,2024,900180,2,100.5000,,3
05573684,08,2024,900180,2,100.5000,,4
05573684,08,2024,900180,2,100.5000,,5
05573684,09,2024,900180,2,100.5000,,1
05573684,09,2024,900180,2,100.5000,,2
05573684,09,2024,900180,2,100.5000,,3
05573684,09,2024,900180,2,100.5000,,4
05573684,09,2024,900180,2,100.5000,,5
05573684,07,2024,900190,2,325.0000,,1
05573684,07,2024,900190,2,325.0000,,2
05573684,07,2024,900190,2,325.0000,,3
05573684,07,2024,900190,2,325.0000,,4
05573684,07,2024,900190,2,325.0000,,5
05573684,08,2024,900190,2,325.0000,,1
05573684,08,2024,900190,2,325.0000,,2
05573684,08,2024,900190,2,325.0000,,3
05573684,08,2024,900190,2,325.0000,,4
05573684,08,2024,900190,2,325.0000,,5
05573684,09,2024,900190,2,325.0000,,1
05573684,09,2024,900190,2,325.0000,,2
05573684,09,2024,900190,2,325.0000,,3
05573684,09,2024,900190,2,325.0000,,4
05573684,09,2024,900190,2,325.0000,,5
05573684,07,2024,900210,2,170.0000,,1
05573684,07,2024,900210,2,170.0000,,2
05573684,07,2024,900210,2,170.0000,,3
05573684,07,2024,900210,2,170.0000,,4
05573684,07,2024,900210,2,170.0000,,5
05573684,08,2024,900210,2,170.0000,,1
05573684,08,2024,900210,2,170.0000,,2
05573684,08,2024,900210,2,170.0000,,3
05573684,08,2024,900210,2,170.0000,,4
05573684,08,2024,900210,2,170.0000,,5
05573684,09,2024,900210,2,170.0000,,1
05573684,09,2024,900210,2,170.0000,,2
05573684,09,2024,900210,2,170.0000,,3
05573684,09,2024,900210,2,170.0000,,4
05573684,09,2024,900210,2,170.0000,,5
05573684,07,2024,980000,2,14052.1667,,1
05573684,07,2024,980000,2,14052.1667,,2
05573684,07,2024,980000,2,14052.1667,,3
05573684,07,2024,980000,2,14052.1667,,4
05573684,07,2024,980000,2,14052.1667,,5
05573684,08,2024,980000,2,14052.1667,,1
05573684,08,2024,980000,2,14052.1667,,2
05573684,08,2024,980000,2,14052.1667,,3
05573684,08,2024,980000,2,14052.1667,,4
05573684,08,2024,980000,2,14052.1667,,5
05573684,09,2024,980000,2,14052.1667,,1
05573684,09,2024,980000,2,14052.1667,,2
05573684,09,2024,980000,2,14052.1667,,3
05573684,09,2024,980000,2,14052.1667,,4
05573684,09,2024,980000,2,14052.1667,,5
05573684,07,2024,980071,1,14052.1667,,1
05573684,07,2024,980071,1,14052.1667,,2
05573684,07,2024,980071,1,14052.1667,,3
05573684,07,2024,980071,1,14052.1667,,4
05573684,07,2024,980071,1,14052.1667,,5
05573684,08,2024,980071,1,14052.1667,,1
05573684,08,2024,980071,1,14052.1667,,2
05573684,08,2024,980071,1,14052.1667,,3
05573684,08,2024,980071,1,14052.1667,,4
05573684,08,2024,980071,1,14052.1667,,5
05573684,09,2024,980071,1,14052.1667,,1
05573684,09,2024,980071,1,14052.1667,,2
05573684,09,2024,980071,1,14052.1667,,3
05573684,09,2024,980071,1,14052.1667,,4
05573684,09,2024,980071,1,14052.1667,,5
05573764,07,2024,900030,2,1990.6667,,1
05573764,07,2024,900030,2,1990.6667,,2
05573764,07,2024,900030,2,1990.6667,,3
05573764,07,2024,900030,2,1990.6667,,4
05573764,07,2024,900030,2,1990.6667,,5
05573764,08,2024,900030,2,1990.6667,,1
05573764,08,2024,900030,2,1990.6667,,2
05573764,08,2024,900030,2,1990.6667,,3
05573764,08,2024,900030,2,1990.6667,,4
05573764,08,2024,900030,2,1990.6667,,5
05573764,09,2024,900030,2,1990.6667,,1
05573764,09,2024,900030,2,1990.6667,,2
05573764,09,2024,900030,2,1990.6667,,3
05573764,09,2024,900030,2,1990.6667,,4
05573764,09,2024,900030,2,1990.6667,,5
05573764,07,2024,900170,2,122.5000,,1
05573764,07,2024,900170,2,122.5000,,2
05573764,07,2024,900170,2,122.5000,,3
05573764,07,2024,900170,2,122.5000,,4
05573764,07,2024,900170,2,122.5000,,5
05573764,08,2024,900170,2,122.5000,,1
05573764,08,2024,900170,2,122.5000,,2
05573764,08,2024,900170,2,122.5000,,3
05573764,08,2024,900170,2,122.5000,,4
05573764,08,2024,900170,2,122.5000,,5
05573764,09,2024,900170,2,122.5000,,1
05573764,09,2024,900170,2,122.5000,,2
05573764,09,2024,900170,2,122.5000,,3
05573764,09,2024,900170,2,122.5000,,4
05573764,09,2024,900170,2,122.5000,,5
05573764,07,2024,900180,2,383.3333,,1
05573764,07,2024,900180,2,383.3333,,2
05573764,07,2024,900180,2,383.3333,,3
05573764,07,2024,900180,2,383.3333,,4
05573764,07,2024,900180,2,383.3333,,5
05573764,08,2024,900180,2,383.3333,,1
05573764,08,2024,900180,2,383.3333,,2
05573764,08,2024,900180,2,383.3333,,3
05573764,08,2024,900180,2,383.3333,,4
05573764,08,2024,900180,2,383.3333,,5
05573764,09,2024,900180,2,383.3333,,1
05573764,09,2024,900180,2,383.3333,,2
05573764,09,2024,900180,2,383.3333,,3
05573764,09,2024,900180,2,383.3333,,4
05573764,09,2024,900180,2,383.3333,,5
05573764,07,2024,980000,2,2496.5000,,1
05573764,07,2024,980000,2,2496.5000,,2
05573764,07,2024,980000,2,2496.5000,,3
05573764,07,2024,980000,2,2496.5000,,4
05573764,07,2024,980000,2,2496.5000,,5
05573764,08,2024,980000,2,2496.5000,,1
05573764,08,2024,980000,2,2496.5000,,2
05573764,08,2024,980000,2,2496.5000,,3
05573764,08,2024,980000,2,2496.5000,,4
05573764,08,2024,980000,2,2496.5000,,5
05573764,09,2024,980000,2,2496.5000,,1
05573764,09,2024,980000,2,2496.5000,,2
05573764,09,2024,980000,2,2496.5000,,3
05573764,09,2024,980000,2,2496.5000,,4
05573764,09,2024,980000,2,2496.5000,,5
05573764,07,2024,980071,1,2496.5000,,1
05573764,07,2024,980071,1,2496.5000,,2
05573764,07,2024,980071,1,2496.5000,,3
05573764,07,2024,980071,1,2496.5000,,4
05573764,07,2024,980071,1,2496.5000,,5
05573764,08,2024,980071,1,2496.5000,,1
05573764,08,2024,980071,1,2496.5000,,2
05573764,08,2024,980071,1,2496.5000,,3
05573764,08,2024,980071,1,2496.5000,,4
05573764,08,2024,980071,1,2496.5000,,5
05573764,09,2024,980071,1,2496.5000,,1
05573764,09,2024,980071,1,2496.5000,,2
05573764,09,2024,980071,1,2496.5000,,3
05573764,09,2024,980071,1,2496.5000,,4
05573764,09,2024,980071,1,2496.5000,,5
05573794,07,2024,800940,2,2011.1886,T,1
05573794,07,2024,800940,2,2011.1886,T,2
05573794,07,2024,800940,2,2011.1886,T,3
05573794,07,2024,800940,2,2011.1886,T,4
05573794,07,2024,800940,2,2011.1886,T,5
05573794,08,2024,800940,2,2011.1886,T,1
05573794,08,2024,800940,2,2011.1886,T,2
05573794,08,2024,800940,2,2011.1886,T,3
05573794,08,2024,800940,2,2011.1886,T,4
05573794,08,2024,800940,2,2011.1886,T,5
05573794,09,2024,800940,2,2011.1886,T,1
05573794,09,2024,800940,2,2011.1886,T,2
05573794,09,2024,800940,2,2011.1886,T,3
05573794,09,2024,800940,2,2011.1886,T,4
05573794,09,2024,800940,2,2011.1886,T,5
05573794,07,2024,900000,2,14666.6667,,1
05573794,07,2024,900000,2,14666.6667,,2
05573794,07,2024,900000,2,14666.6667,,3
05573794,07,2024,900000,2,14666.6667,,4
05573794,07,2024,900000,2,14666.6667,,5
05573794,08,2024,900000,2,14666.6667,,1
05573794,08,2024,900000,2,14666.6667,,2
05573794,08,2024,900000,2,14666.6667,,3
05573794,08,2024,900000,2,14666.6667,,4
05573794,08,2024,900000,2,14666.6667,,5
05573794,09,2024,900000,2,14666.6667,,1
05573794,09,2024,900000,2,14666.6667,,2
05573794,09,2024,900000,2,14666.6667,,3
05573794,09,2024,900000,2,14666.6667,,4
05573794,09,2024,900000,2,14666.6667,,5
05573794,07,2024,900160,2,7166.6667,,1
05573794,07,2024,900160,2,7166.6667,,2
05573794,07,2024,900160,2,7166.6667,,3
05573794,07,2024,900160,2,7166.6667,,4
05573794,07,2024,900160,2,7166.6667,,5
05573794,08,2024,900160,2,7166.6667,,1
05573794,08,2024,900160,2,7166.6667,,2
05573794,08,2024,900160,2,7166.6667,,3
05573794,08,2024,900160,2,7166.6667,,4
05573794,08,2024,900160,2,7166.6667,,5
05573794,09,2024,900160,2,7166.6667,,1
05573794,09,2024,900160,2,7166.6667,,2
05573794,09,2024,900160,2,7166.6667,,3
05573794,09,2024,900160,2,7166.6667,,4
05573794,09,2024,900160,2,7166.6667,,5
05573794,07,2024,900180,2,256.4167,,1
05573794,07,2024,900180,2,20.2500,,2
05573794,07,2024,900180,2,51.0000,,3
05573794,07,2024,900180,2,2.0000,,4
05573794,07,2024,900180,2,0.9167,,5
05573794,08,2024,900180,2,256.4167,,1
05573794,08,2024,900180,2,20.2500,,2
05573794,08,2024,900180,2,51.0000,,3
05573794,08,2024,900180,2,2.0000,,4
05573794,08,2024,900180,2,0.9167,,5
05573794,09,2024,900180,2,256.4167,,1
05573794,09,2024,900180,2,20.2500,,2
05573794,09,2024,900180,2,51.0000,,3
05573794,09,2024,900180,2,2.0000,,4
05573794,09,2024,900180,2,0.9167,,5
05573794,07,2024,980000,2,22089.7500,,1
05573794,07,2024,980000,2,21853.5833,,2
05573794,07,2024,980000,2,21884.3333,,3
05573794,07,2024,980000,2,21835.3333,,4
05573794,07,2024,980000,2,21834.2500,,5
05573794,08,2024,980000,2,22089.7500,,1
05573794,08,2024,980000,2,21853.5833,,2
05573794,08,2024,980000,2,21884.3333,,3
05573794,08,2024,980000,2,21835.3333,,4
05573794,08,2024,980000,2,21834.2500,,5
05573794,09,2024,980000,2,22089.7500,,1
05573794,09,2024,980000,2,21853.5833,,2
05573794,09,2024,980000,2,21884.3333,,3
05573794,09,2024,980000,2,21835.3333,,4
05573794,09,2024,980000,2,21834.2500,,5
05573794,07,2024,980071,1,22087.2500,,1
05573794,07,2024,980071,1,21851.0833,,2
05573794,07,2024,980071,1,21881.8333,,3
05573794,07,2024,980071,1,21832.8333,,4
05573794,07,2024,980071,1,21831.7500,,5
05573794,08,2024,980071,1,22087.2500,,1
05573794,08,2024,980071,1,21851.0833,,2
05573794,08,2024,980071,1,21881.8333,,3
05573794,08,2024,980071,1,21832.8333,,4
05573794,08,2024,980071,1,21831.7500,,5
05573794,09,2024,980071,1,22087.2500,,1
05573794,09,2024,980071,1,21851.0833,,2
05573794,09,2024,980071,1,21881.8333,,3
05573794,09,2024,980071,1,21832.8333,,4
05573794,09,2024,980071,1,21831.7500,,5
05573804,07,2024,900030,2,1464.6667,,1
05573804,07,2024,900030,2,1221.6667,,2
05573804,07,2024,900030,2,1350.6667,,3
05573804,07,2024,900030,2,1399.6667,,4
05573804,07,2024,900030,2,1343.6667,,5
05573804,08,2024,900030,2,1464.6667,,1
05573804,08,2024,900030,2,1221.6667,,2
05573804,08,2024,900030,2,1350.6667,,3
05573804,08,2024,900030,2,1399.6667,,4
05573804,08,2024,900030,2,1343.6667,,5
05573804,09,2024,900030,2,1464.6667,,1
05573804,09,2024,900030,2,1221.6667,,2
05573804,09,2024,900030,2,1350.6667,,3
05573804,09,2024,900030,2,1399.6667,,4
05573804,09,2024,900030,2,1343.6667,,5
05573804,07,2024,900150,2,81.0000,,1
05573804,07,2024,900150,2,81.0000,,2
05573804,07,2024,900150,2,81.0000,,3
05573804,07,2024,900150,2,81.0000,,4
05573804,07,2024,900150,2,81.0000,,5
05573804,08,2024,900150,2,81.0000,,1
05573804,08,2024,900150,2,81.0000,,2
05573804,08,2024,900150,2,81.0000,,3
05573804,08,2024,900150,2,81.0000,,4
05573804,08,2024,900150,2,81.0000,,5
05573804,09,2024,900150,2,81.0000,,1
05573804,09,2024,900150,2,81.0000,,2
05573804,09,2024,900150,2,81.0000,,3
05573804,09,2024,900150,2,81.0000,,4
05573804,09,2024,900150,2,81.0000,,5
05573804,07,2024,900170,2,153.0000,,1
05573804,07,2024,900170,2,153.0000,,2
05573804,07,2024,900170,2,153.0000,,3
05573804,07,2024,900170,2,153.0000,,4
05573804,07,2024,900170,2,153.0000,,5
05573804,08,2024,900170,2,153.0000,,1
05573804,08,2024,900170,2,153.0000,,2
05573804,08,2024,900170,2,153.0000,,3
05573804,08,2024,900170,2,153.0000,,4
05573804,08,2024,900170,2,153.0000,,5
05573804,09,2024,900170,2,153.0000,,1
05573804,09,2024,900170,2,153.0000,,2
05573804,09,2024,900170,2,153.0000,,3
05573804,09,2024,900170,2,153.0000,,4
05573804,09,2024,900170,2,153.0000,,5
05573804,07,2024,980000,2,1698.6667,,1
05573804,07,2024,980000,2,1455.6667,,2
05573804,07,2024,980000,2,1584.6667,,3
05573804,07,2024,980000,2,1633.6667,,4
05573804,07,2024,980000,2,1577.6667,,5
05573804,08,2024,980000,2,1698.6667,,1
05573804,08,2024,980000,2,1455.6667,,2
05573804,08,2024,980000,2,1584.6667,,3
05573804,08,2024,980000,2,1633.6667,,4
05573804,08,2024,980000,2,1577.6667,,5
05573804,09,2024,980000,2,1698.6667,,1
05573804,09,2024,980000,2,1455.6667,,2
05573804,09,2024,980000,2,1584.6667,,3
05573804,09,2024,980000,2,1633.6667,,4
05573804,09,2024,980000,2,1577.6667,,5
05573804,07,2024,980071,1,1698.6667,,1
05573804,07,2024,980071,1,1455.6667,,2
05573804,07,2024,980071,1,1584.6667,,3
05573804,07,2024,980071,1,1633.6667,,4
05573804,07,2024,980071,1,1577.6667,,5
05573804,08,2024,980071,1,1698.6667,,1
05573804,08,2024,980071,1,1455.6667,,2
05573804,08,2024,980071,1,1584.6667,,3
05573804,08,2024,980071,1,1633.6667,,4
05573804,08,2024,980071,1,1577.6667,,5
05573804,09,2024,980071,1,1698.6667,,1
05573804,09,2024,980071,1,1455.6667,,2
05573804,09,2024,980071,1,1584.6667,,3
05573804,09,2024,980071,1,1633.6667,,4
05573804,09,2024,980071,1,1577.6667,,5
05573834,07,2024,800940,2,549.5000,,1
05573834,07,2024,800940,2,549.5000,,2
05573834,07,2024,800940,2,549.5000,,3
05573834,07,2024,800940,2,549.5000,,4
05573834,07,2024,800940,2,549.5000,,5
05573834,08,2024,800940,2,549.5000,,1
05573834,08,2024,800940,2,549.5000,,2
05573834,08,2024,800940,2,549.5000,,3
05573834,08,2024,800940,2,549.5000,,4
05573834,08,2024,800940,2,549.5000,,5
05573834,09,2024,800940,2,549.5000,,1
05573834,09,2024,800940,2,549.5000,,2
05573834,09,2024,800940,2,549.5000,,3
05573834,09,2024,800940,2,549.5000,,4
05573834,09,2024,800940,2,549.5000,,5
05573834,07,2024,900000,2,7333.3333,,1
05573834,07,2024,900000,2,7333.3333,,2
05573834,07,2024,900000,2,7333.3333,,3
05573834,07,2024,900000,2,7333.3333,,4
05573834,07,2024,900000,2,7333.3333,,5
05573834,08,2024,900000,2,7333.3333,,1
05573834,08,2024,900000,2,7333.3333,,2
05573834,08,2024,900000,2,7333.3333,,3
05573834,08,2024,900000,2,7333.3333,,4
05573834,08,2024,900000,2,7333.3333,,5
05573834,09,2024,900000,2,7333.3333,,1
05573834,09,2024,900000,2,7333.3333,,2
05573834,09,2024,900000,2,7333.3333,,3
05573834,09,2024,900000,2,7333.3333,,4
05573834,09,2024,900000,2,7333.3333,,5
05573834,07,2024,900160,2,-75.0000,,1
05573834,07,2024,900160,2,-75.0000,,2
05573834,07,2024,900160,2,-75.0000,,3
05573834,07,2024,900160,2,-75.0000,,4
05573834,07,2024,900160,2,-75.0000,,5
05573834,08,2024,900160,2,-75.0000,,1
05573834,08,2024,900160,2,-75.0000,,2
05573834,08,2024,900160,2,-75.0000,,3
05573834,08,2024,900160,2,-75.0000,,4
05573834,08,2024,900160,2,-75.0000,,5
05573834,09,2024,900160,2,-75.0000,,1
05573834,09,2024,900160,2,-75.0000,,2
05573834,09,2024,900160,2,-75.0000,,3
05573834,09,2024,900160,2,-75.0000,,4
05573834,09,2024,900160,2,-75.0000,,5
05573834,07,2024,900180,2,11.5000,,1
05573834,07,2024,900180,2,11.5000,,2
05573834,07,2024,900180,2,11.5000,,3
05573834,07,2024,900180,2,11.5000,,4
05573834,07,2024,900180,2,11.5000,,5
05573834,08,2024,900180,2,11.5000,,1
05573834,08,2024,900180,2,11.5000,,2
05573834,08,2024,900180,2,11.5000,,3
05573834,08,2024,900180,2,11.5000,,4
05573834,08,2024,900180,2,11.5000,,5
05573834,09,2024,900180,2,11.5000,,1
05573834,09,2024,900180,2,11.5000,,2
05573834,09,2024,900180,2,11.5000,,3
05573834,09,2024,900180,2,11.5000,,4
05573834,09,2024,900180,2,11.5000,,5
05573834,07,2024,980000,2,7269.8333,,1
05573834,07,2024,980000,2,7269.8333,,2
05573834,07,2024,980000,2,7269.8333,,3
05573834,07,2024,980000,2,7269.8333,,4
05573834,07,2024,980000,2,7269.8333,,5
05573834,08,2024,980000,2,7269.8333,,1
05573834,08,2024,980000,2,7269.8333,,2
05573834,08,2024,980000,2,7269.8333,,3
05573834,08,2024,980000,2,7269.8333,,4
05573834,08,2024,980000,2,7269.8333,,5
05573834,09,2024,980000,2,7269.8333,,1
05573834,09,2024,980000,2,7269.8333,,2
05573834,09,2024,980000,2,7269.8333,,3
05573834,09,2024,980000,2,7269.8333,,4
05573834,09,2024,980000,2,7269.8333,,5
05573834,07,2024,980071,1,7269.8333,,1
05573834,07,2024,980071,1,7269.8333,,2
05573834,07,2024,980071,1,7269.8333,,3
05573834,07,2024,980071,1,7269.8333,,4
05573834,07,2024,980071,1,7269.8333,,5
05573834,08,2024,980071,1,7269.8333,,1
05573834,08,2024,980071,1,7269.8333,,2
05573834,08,2024,980071,1,7269.8333,,3
05573834,08,2024,980071,1,7269.8333,,4
05573834,08,2024,980071,1,7269.8333,,5
05573834,09,2024,980071,1,7269.8333,,1
05573834,09,2024,980071,1,7269.8333,,2
05573834,09,2024,980071,1,7269.8333,,3
05573834,09,2024,980071,1,7269.8333,,4
05573834,09,2024,980071,1,7269.8333,,5
05573884,07,2024,800940,2,1197.3333,,1
05573884,07,2024,800940,2,1197.3333,,2
05573884,07,2024,800940,2,1197.3333,,3
05573884,07,2024,800940,2,1197.3333,,4
05573884,07,2024,800940,2,1197.3333,,5
05573884,08,2024,800940,2,1197.3333,,1
05573884,08,2024,800940,2,1197.3333,,2
05573884,08,2024,800940,2,1197.3333,,3
05573884,08,2024,800940,2,1197.3333,,4
05573884,08,2024,800940,2,1197.3333,,5
05573884,09,2024,800940,2,1197.3333,,1
05573884,09,2024,800940,2,1197.3333,,2
05573884,09,2024,800940,2,1197.3333,,3
05573884,09,2024,800940,2,1197.3333,,4
05573884,09,2024,800940,2,1197.3333,,5
05573884,07,2024,900000,2,25719.0020,T,1
05573884,07,2024,900000,2,25719.0020,T,2
05573884,07,2024,900000,2,25719.0020,T,3
05573884,07,2024,900000,2,25719.0020,T,4
05573884,07,2024,900000,2,25719.0020,T,5
05573884,08,2024,900000,2,25719.0020,T,1
05573884,08,2024,900000,2,25719.0020,T,2
05573884,08,2024,900000,2,25719.0020,T,3
05573884,08,2024,900000,2,25719.0020,T,4
05573884,08,2024,900000,2,25719.0020,T,5
05573884,09,2024,900000,2,25719.0020,T,1
05573884,09,2024,900000,2,25719.0020,T,2
05573884,09,2024,900000,2,25719.0020,T,3
05573884,09,2024,900000,2,25719.0020,T,4
05573884,09,2024,900000,2,25719.0020,T,5
05573884,07,2024,980000,2,25719.0020,T,1
05573884,07,2024,980000,2,25719.0020,T,2
05573884,07,2024,980000,2,25719.0020,T,3
05573884,07,2024,980000,2,25719.0020,T,4
05573884,07,2024,980000,2,25719.0020,T,5
05573884,08,2024,980000,2,25719.0020,T,1
05573884,08,2024,980000,2,25719.0020,T,2
05573884,08,2024,980000,2,25719.0020,T,3
05573884,08,2024,980000,2,25719.0020,T,4
05573884,08,2024,980000,2,25719.0020,T,5
