NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE,VALUE_,IMPNUM
05654534,12,2024,980071,1,12909.3333,,3
05654534,12,2024,980071,1,12909.3333,,4
05654534,12,2024,980071,1,12909.3333,,5
05654554,10,2024,800940,2,1437.4386,T,1
05654554,10,2024,800940,2,1437.4386,T,2
05654554,10,2024,800940,2,1437.4386,T,3
05654554,10,2024,800940,2,1437.4386,T,4
05654554,10,2024,800940,2,1437.4386,T,5
05654554,11,2024,800940,2,1437.4386,T,1
05654554,11,2024,800940,2,1437.4386,T,2
05654554,11,2024,800940,2,1437.4386,T,3
05654554,11,2024,800940,2,1437.4386,T,4
05654554,11,2024,800940,2,1437.4386,T,5
05654554,12,2024,800940,2,1437.4386,T,1
05654554,12,2024,800940,2,1437.4386,T,2
05654554,12,2024,800940,2,1437.4386,T,3
05654554,12,2024,800940,2,1437.4386,T,4
05654554,12,2024,800940,2,1437.4386,T,5
05654554,10,2024,900160,2,7204.5833,,1
05654554,10,2024,900160,2,3675.8333,,2
05654554,10,2024,900160,2,12419.5833,,3
05654554,10,2024,900160,2,1167.5000,,4
05654554,10,2024,900160,2,2746.5833,,5
05654554,11,2024,900160,2,7204.5833,,1
05654554,11,2024,900160,2,3675.8333,,2
05654554,11,2024,900160,2,12419.5833,,3
05654554,11,2024,900160,2,1167.5000,,4
05654554,11,2024,900160,2,2746.5833,,5
05654554,12,2024,900160,2,7204.5833,,1
05654554,12,2024,900160,2,3675.8333,,2
05654554,12,2024,900160,2,12419.5833,,3
05654554,12,2024,900160,2,1167.5000,,4
05654554,12,2024,900160,2,2746.5833,,5
05654554,10,2024,980000,2,7204.5833,,1
05654554,10,2024,980000,2,3675.8333,,2
05654554,10,2024,980000,2,12419.5833,,3
05654554,10,2024,980000,2,1167.5000,,4
05654554,10,2024,980000,2,2746.5833,,5
05654554,11,2024,980000,2,7204.5833,,1
05654554,11,2024,980000,2,3675.8333,,2
05654554,11,2024,980000,2,12419.5833,,3
05654554,11,2024,980000,2,1167.5000,,4
05654554,11,2024,980000,2,2746.5833,,5
05654554,12,2024,980000,2,7204.5833,,1
05654554,12,2024,980000,2,3675.8333,,2
05654554,12,2024,980000,2,12419.5833,,3
05654554,12,2024,980000,2,1167.5000,,4
05654554,12,2024,980000,2,2746.5833,,5
05654554,10,2024,980071,1,7204.5833,,1
05654554,10,2024,980071,1,3675.8333,,2
05654554,10,2024,980071,1,12419.5833,,3
05654554,10,2024,980071,1,1167.5000,,4
05654554,10,2024,980071,1,2746.5833,,5
05654554,11,2024,980071,1,7204.5833,,1
05654554,11,2024,980071,1,3675.8333,,2
05654554,11,2024,980071,1,12419.5833,,3
05654554,11,2024,980071,1,1167.5000,,4
05654554,11,2024,980071,1,2746.5833,,5
05654554,12,2024,980071,1,7204.5833,,1
05654554,12,2024,980071,1,3675.8333,,2
05654554,12,2024,980071,1,12419.5833,,3
05654554,12,2024,980071,1,1167.5000,,4
05654554,12,2024,980071,1,2746.5833,,5
05654574,10,2024,800940,2,650.2500,,1
05654574,10,2024,800940,2,650.2500,,2
05654574,10,2024,800940,2,650.2500,,3
05654574,10,2024,800940,2,650.2500,,4
05654574,10,2024,800940,2,650.2500,,5
05654574,11,2024,800940,2,650.2500,,1
05654574,11,2024,800940,2,650.2500,,2
05654574,11,2024,800940,2,650.2500,,3
05654574,11,2024,800940,2,650.2500,,4
05654574,11,2024,800940,2,650.2500,,5
05654574,12,2024,800940,2,650.2500,,1
05654574,12,2024,800940,2,650.2500,,2
05654574,12,2024,800940,2,650.2500,,3
05654574,12,2024,800940,2,650.2500,,4
05654574,12,2024,800940,2,650.2500,,5
05654574,10,2024,900000,2,8500.0000,,1
05654574,10,2024,900000,2,8500.0000,,2
05654574,10,2024,900000,2,8500.0000,,3
05654574,10,2024,900000,2,8500.0000,,4
05654574,10,2024,900000,2,8500.0000,,5
05654574,11,2024,900000,2,8500.0000,,1
05654574,11,2024,900000,2,8500.0000,,2
05654574,11,2024,900000,2,8500.0000,,3
05654574,11,2024,900000,2,8500.0000,,4
05654574,11,2024,900000,2,8500.0000,,5
05654574,12,2024,900000,2,8500.0000,,1
05654574,12,2024,900000,2,8500.0000,,2
05654574,12,2024,900000,2,8500.0000,,3
05654574,12,2024,900000,2,8500.0000,,4
05654574,12,2024,900000,2,8500.0000,,5
05654574,10,2024,900210,2,833.3333,,1
05654574,10,2024,900210,2,833.3333,,2
05654574,10,2024,900210,2,833.3333,,3
05654574,10,2024,900210,2,833.3333,,4
05654574,10,2024,900210,2,833.3333,,5
05654574,11,2024,900210,2,833.3333,,1
05654574,11,2024,900210,2,833.3333,,2
05654574,11,2024,900210,2,833.3333,,3
05654574,11,2024,900210,2,833.3333,,4
05654574,11,2024,900210,2,833.3333,,5
05654574,12,2024,900210,2,833.3333,,1
05654574,12,2024,900210,2,833.3333,,2
05654574,12,2024,900210,2,833.3333,,3
05654574,12,2024,900210,2,833.3333,,4
05654574,12,2024,900210,2,833.3333,,5
05654574,10,2024,980000,2,9333.3333,,1
05654574,10,2024,980000,2,9333.3333,,2
05654574,10,2024,980000,2,9333.3333,,3
05654574,10,2024,980000,2,9333.3333,,4
05654574,10,2024,980000,2,9333.3333,,5
05654574,11,2024,980000,2,9333.3333,,1
05654574,11,2024,980000,2,9333.3333,,2
05654574,11,2024,980000,2,9333.3333,,3
05654574,11,2024,980000,2,9333.3333,,4
05654574,11,2024,980000,2,9333.3333,,5
05654574,12,2024,980000,2,9333.3333,,1
05654574,12,2024,980000,2,9333.3333,,2
05654574,12,2024,980000,2,9333.3333,,3
05654574,12,2024,980000,2,9333.3333,,4
05654574,12,2024,980000,2,9333.3333,,5
05654574,10,2024,980071,1,9322.4167,,1
05654574,10,2024,980071,1,9322.4167,,2
05654574,10,2024,980071,1,9322.4167,,3
05654574,10,2024,980071,1,9322.4167,,4
05654574,10,2024,980071,1,9322.4167,,5
05654574,11,2024,980071,1,9322.4167,,1
05654574,11,2024,980071,1,9322.4167,,2
05654574,11,2024,980071,1,9322.4167,,3
05654574,11,2024,980071,1,9322.4167,,4
05654574,11,2024,980071,1,9322.4167,,5
05654574,12,2024,980071,1,9322.4167,,1
05654574,12,2024,980071,1,9322.4167,,2
05654574,12,2024,980071,1,9322.4167,,3
05654574,12,2024,980071,1,9322.4167,,4
05654574,12,2024,980071,1,9322.4167,,5
05654624,10,2024,800940,2,752.0000,,1
05654624,10,2024,800940,2,725.8333,,2
05654624,10,2024,800940,2,738.1667,,3
05654624,10,2024,800940,2,693.0833,,4
05654624,10,2024,800940,2,736.5000,,5
05654624,11,2024,800940,2,752.0000,,1
05654624,11,2024,800940,2,725.8333,,2
05654624,11,2024,800940,2,738.1667,,3
05654624,11,2024,800940,2,693.0833,,4
05654624,11,2024,800940,2,736.5000,,5
05654624,12,2024,800940,2,752.0000,,1
05654624,12,2024,800940,2,725.8333,,2
05654624,12,2024,800940,2,738.1667,,3
05654624,12,2024,800940,2,693.0833,,4
05654624,12,2024,800940,2,736.5000,,5
05654624,10,2024,900000,2,7329.9167,,1
05654624,10,2024,900000,2,6987.7500,,2
05654624,10,2024,900000,2,7148.7500,,3
05654624,10,2024,900000,2,6559.4167,,4
05654624,10,2024,900000,2,7127.0000,,5
05654624,11,2024,900000,2,7329.9167,,1
05654624,11,2024,900000,2,6987.7500,,2
05654624,11,2024,900000,2,7148.7500,,3
05654624,11,2024,900000,2,6559.4167,,4
05654624,11,2024,900000,2,7127.0000,,5
05654624,12,2024,900000,2,7329.9167,,1
05654624,12,2024,900000,2,6987.7500,,2
05654624,12,2024,900000,2,7148.7500,,3
05654624,12,2024,900000,2,6559.4167,,4
05654624,12,2024,900000,2,7127.0000,,5
05654624,10,2024,900160,2,1250.0000,,1
05654624,10,2024,900160,2,1250.0000,,2
05654624,10,2024,900160,2,1250.0000,,3
05654624,10,2024,900160,2,1250.0000,,4
05654624,10,2024,900160,2,1250.0000,,5
05654624,11,2024,900160,2,1250.0000,,1
05654624,11,2024,900160,2,1250.0000,,2
05654624,11,2024,900160,2,1250.0000,,3
05654624,11,2024,900160,2,1250.0000,,4
05654624,11,2024,900160,2,1250.0000,,5
05654624,12,2024,900160,2,1250.0000,,1
05654624,12,2024,900160,2,1250.0000,,2
05654624,12,2024,900160,2,1250.0000,,3
05654624,12,2024,900160,2,1250.0000,,4
05654624,12,2024,900160,2,1250.0000,,5
05654624,10,2024,980000,2,8579.9167,,1
05654624,10,2024,980000,2,8237.7500,,2
05654624,10,2024,980000,2,8398.7500,,3
05654624,10,2024,980000,2,7809.4167,,4
05654624,10,2024,980000,2,8377.0000,,5
05654624,11,2024,980000,2,8579.9167,,1
05654624,11,2024,980000,2,8237.7500,,2
05654624,11,2024,980000,2,8398.7500,,3
05654624,11,2024,980000,2,7809.4167,,4
05654624,11,2024,980000,2,8377.0000,,5
05654624,12,2024,980000,2,8579.9167,,1
05654624,12,2024,980000,2,8237.7500,,2
05654624,12,2024,980000,2,8398.7500,,3
05654624,12,2024,980000,2,7809.4167,,4
05654624,12,2024,980000,2,8377.0000,,5
05654624,10,2024,980071,1,8579.9167,,1
05654624,10,2024,980071,1,8237.7500,,2
05654624,10,2024,980071,1,8398.7500,,3
05654624,10,2024,980071,1,7809.4167,,4
05654624,10,2024,980071,1,8377.0000,,5
05654624,11,2024,980071,1,8579.9167,,1
05654624,11,2024,980071,1,8237.7500,,2
05654624,11,2024,980071,1,8398.7500,,3
05654624,11,2024,980071,1,7809.4167,,4
05654624,11,2024,980071,1,8377.0000,,5
05654624,12,2024,980071,1,8579.9167,,1
05654624,12,2024,980071,1,8237.7500,,2
05654624,12,2024,980071,1,8398.7500,,3
05654624,12,2024,980071,1,7809.4167,,4
05654624,12,2024,980071,1,8377.0000,,5
05654634,10,2024,900030,2,1778.0000,,1
05654634,10,2024,900030,2,1778.0000,,2
05654634,10,2024,900030,2,1778.0000,,3
05654634,10,2024,900030,2,1778.0000,,4
05654634,10,2024,900030,2,1778.0000,,5
05654634,11,2024,900030,2,1778.0000,,1
05654634,11,2024,900030,2,1778.0000,,2
05654634,11,2024,900030,2,1778.0000,,3
05654634,11,2024,900030,2,1778.0000,,4
05654634,11,2024,900030,2,1778.0000,,5
05654634,12,2024,900030,2,1778.0000,,1
05654634,12,2024,900030,2,1778.0000,,2
05654634,12,2024,900030,2,1778.0000,,3
05654634,12,2024,900030,2,1778.0000,,4
05654634,12,2024,900030,2,1778.0000,,5
05654634,10,2024,900150,2,23.0000,,1
05654634,10,2024,900150,2,23.0000,,2
05654634,10,2024,900150,2,23.0000,,3
05654634,10,2024,900150,2,23.0000,,4
05654634,10,2024,900150,2,23.0000,,5
05654634,11,2024,900150,2,23.0000,,1
05654634,11,2024,900150,2,23.0000,,2
05654634,11,2024,900150,2,23.0000,,3
05654634,11,2024,900150,2,23.0000,,4
05654634,11,2024,900150,2,23.0000,,5
05654634,12,2024,900150,2,23.0000,,1
05654634,12,2024,900150,2,23.0000,,2
05654634,12,2024,900150,2,23.0000,,3
05654634,12,2024,900150,2,23.0000,,4
05654634,12,2024,900150,2,23.0000,,5
05654634,10,2024,980000,2,1801.0000,,1
05654634,10,2024,980000,2,1801.0000,,2
05654634,10,2024,980000,2,1801.0000,,3
05654634,10,2024,980000,2,1801.0000,,4
05654634,10,2024,980000,2,1801.0000,,5
05654634,11,2024,980000,2,1801.0000,,1
05654634,11,2024,980000,2,1801.0000,,2
05654634,11,2024,980000,2,1801.0000,,3
05654634,11,2024,980000,2,1801.0000,,4
05654634,11,2024,980000,2,1801.0000,,5
05654634,12,2024,980000,2,1801.0000,,1
05654634,12,2024,980000,2,1801.0000,,2
05654634,12,2024,980000,2,1801.0000,,3
05654634,12,2024,980000,2,1801.0000,,4
05654634,12,2024,980000,2,1801.0000,,5
05654634,10,2024,980071,1,1801.0000,,1
05654634,10,2024,980071,1,1801.0000,,2
05654634,10,2024,980071,1,1801.0000,,3
05654634,10,2024,980071,1,1801.0000,,4
05654634,10,2024,980071,1,1801.0000,,5
05654634,11,2024,980071,1,1801.0000,,1
05654634,11,2024,980071,1,1801.0000,,2
05654634,11,2024,980071,1,1801.0000,,3
05654634,11,2024,980071,1,1801.0000,,4
05654634,11,2024,980071,1,1801.0000,,5
05654634,12,2024,980071,1,1801.0000,,1
05654634,12,2024,980071,1,1801.0000,,2
05654634,12,2024,980071,1,1801.0000,,3
05654634,12,2024,980071,1,1801.0000,,4
05654634,12,2024,980071,1,1801.0000,,5
05654644,10,2024,800940,2,2271.5000,,1
05654644,10,2024,800940,2,2271.5000,,2
05654644,10,2024,800940,2,2271.5000,,3
05654644,10,2024,800940,2,2271.5000,,4
05654644,10,2024,800940,2,2271.5000,,5
05654644,11,2024,800940,2,2271.5000,,1
05654644,11,2024,800940,2,2271.5000,,2
05654644,11,2024,800940,2,2271.5000,,3
05654644,11,2024,800940,2,2271.5000,,4
05654644,11,2024,800940,2,2271.5000,,5
05654644,12,2024,800940,2,2271.5000,,1
05654644,12,2024,800940,2,2271.5000,,2
05654644,12,2024,800940,2,2271.5000,,3
05654644,12,2024,800940,2,2271.5000,,4
05654644,12,2024,800940,2,2271.5000,,5
05654644,10,2024,900000,2,39885.6687,T,1
05654644,10,2024,900000,2,39885.6687,T,2
05654644,10,2024,900000,2,39885.6687,T,3
05654644,10,2024,900000,2,39885.6687,T,4
05654644,10,2024,900000,2,39885.6687,T,5
05654644,11,2024,900000,2,39885.6687,T,1
05654644,11,2024,900000,2,39885.6687,T,2
05654644,11,2024,900000,2,39885.6687,T,3
05654644,11,2024,900000,2,39885.6687,T,4
05654644,11,2024,900000,2,39885.6687,T,5
05654644,12,2024,900000,2,39885.6687,T,1
05654644,12,2024,900000,2,39885.6687,T,2
05654644,12,2024,900000,2,39885.6687,T,3
05654644,12,2024,900000,2,39885.6687,T,4
05654644,12,2024,900000,2,39885.6687,T,5
05654644,10,2024,900180,2,16.6667,,1
05654644,10,2024,900180,2,16.6667,,2
05654644,10,2024,900180,2,16.6667,,3
05654644,10,2024,900180,2,16.6667,,4
05654644,10,2024,900180,2,16.6667,,5
05654644,11,2024,900180,2,16.6667,,1
05654644,11,2024,900180,2,16.6667,,2
05654644,11,2024,900180,2,16.6667,,3
05654644,11,2024,900180,2,16.6667,,4
05654644,11,2024,900180,2,16.6667,,5
05654644,12,2024,900180,2,16.6667,,1
05654644,12,2024,900180,2,16.6667,,2
05654644,12,2024,900180,2,16.6667,,3
05654644,12,2024,900180,2,16.6667,,4
05654644,12,2024,900180,2,16.6667,,5
05654644,10,2024,980000,2,39902.3353,T,1
05654644,10,2024,980000,2,39902.3353,T,2
05654644,10,2024,980000,2,39902.3353,T,3
05654644,10,2024,980000,2,39902.3353,T,4
05654644,10,2024,980000,2,39902.3353,T,5
05654644,11,2024,980000,2,39902.3353,T,1
05654644,11,2024,980000,2,39902.3353,T,2
05654644,11,2024,980000,2,39902.3353,T,3
05654644,11,2024,980000,2,39902.3353,T,4
05654644,11,2024,980000,2,39902.3353,T,5
05654644,12,2024,980000,2,39902.3353,T,1
05654644,12,2024,980000,2,39902.3353,T,2
05654644,12,2024,980000,2,39902.3353,T,3
05654644,12,2024,980000,2,39902.3353,T,4
05654644,12,2024,980000,2,39902.3353,T,5
05654644,10,2024,980071,1,39895.5853,T,1
05654644,10,2024,980071,1,39895.5853,T,2
05654644,10,2024,980071,1,39895.5853,T,3
05654644,10,2024,980071,1,39895.5853,T,4
05654644,10,2024,980071,1,39895.5853,T,5
05654644,11,2024,980071,1,39895.5853,T,1
05654644,11,2024,980071,1,39895.5853,T,2
05654644,11,2024,980071,1,39895.5853,T,3
05654644,11,2024,980071,1,39895.5853,T,4
05654644,11,2024,980071,1,39895.5853,T,5
05654644,12,2024,980071,1,39895.5853,T,1
05654644,12,2024,980071,1,39895.5853,T,2
05654644,12,2024,980071,1,39895.5853,T,3
05654644,12,2024,980071,1,39895.5853,T,4
05654644,12,2024,980071,1,39895.5853,T,5
05654654,10,2024,800940,2,1593.7500,,1
05654654,10,2024,800940,2,1593.7500,,2
05654654,10,2024,800940,2,1593.7500,,3
05654654,10,2024,800940,2,1593.7500,,4
05654654,10,2024,800940,2,1593.7500,,5
05654654,11,2024,800940,2,1593.7500,,1
05654654,11,2024,800940,2,1593.7500,,2
05654654,11,2024,800940,2,1593.7500,,3
05654654,11,2024,800940,2,1593.7500,,4
05654654,11,2024,800940,2,1593.7500,,5
05654654,12,2024,800940,2,1593.7500,,1
05654654,12,2024,800940,2,1593.7500,,2
05654654,12,2024,800940,2,1593.7500,,3
05654654,12,2024,800940,2,1593.7500,,4
05654654,12,2024,800940,2,1593.7500,,5
05654654,10,2024,900000,2,20833.3333,,1
05654654,10,2024,900000,2,20833.3333,,2
05654654,10,2024,900000,2,20833.3333,,3
05654654,10,2024,900000,2,20833.3333,,4
05654654,10,2024,900000,2,20833.3333,,5
05654654,11,2024,900000,2,20833.3333,,1
05654654,11,2024,900000,2,20833.3333,,2
05654654,11,2024,900000,2,20833.3333,,3
05654654,11,2024,900000,2,20833.3333,,4
05654654,11,2024,900000,2,20833.3333,,5
05654654,12,2024,900000,2,20833.3333,,1
05654654,12,2024,900000,2,20833.3333,,2
05654654,12,2024,900000,2,20833.3333,,3
05654654,12,2024,900000,2,20833.3333,,4
05654654,12,2024,900000,2,20833.3333,,5
05654654,10,2024,980000,2,20833.3333,,1
05654654,10,2024,980000,2,20833.3333,,2
05654654,10,2024,980000,2,20833.3333,,3
05654654,10,2024,980000,2,20833.3333,,4
05654654,10,2024,980000,2,20833.3333,,5
05654654,11,2024,980000,2,20833.3333,,1
05654654,11,2024,980000,2,20833.3333,,2
05654654,11,2024,980000,2,20833.3333,,3
05654654,11,2024,980000,2,20833.3333,,4
05654654,11,2024,980000,2,20833.3333,,5
05654654,12,2024,980000,2,20833.3333,,1
05654654,12,2024,980000,2,20833.3333,,2
05654654,12,2024,980000,2,20833.3333,,3
05654654,12,2024,980000,2,20833.3333,,4
05654654,12,2024,980000,2,20833.3333,,5
05654654,10,2024,980071,1,20833.3333,,1
05654654,10,2024,980071,1,20833.3333,,2
05654654,10,2024,980071,1,20833.3333,,3
05654654,10,2024,980071,1,20833.3333,,4
05654654,10,2024,980071,1,20833.3333,,5
05654654,11,2024,980071,1,20833.3333,,1
05654654,11,2024,980071,1,20833.3333,,2
05654654,11,2024,980071,1,20833.3333,,3
05654654,11,2024,980071,1,20833.3333,,4
05654654,11,2024,980071,1,20833.3333,,5
05654654,12,2024,980071,1,20833.3333,,1
05654654,12,2024,980071,1,20833.3333,,2
05654654,12,2024,980071,1,20833.3333,,3
05654654,12,2024,980071,1,20833.3333,,4
05654654,12,2024,980071,1,20833.3333,,5
05654674,10,2024,800940,2,510.0000,,1
05654674,10,2024,800940,2,510.0000,,2
05654674,10,2024,800940,2,510.0000,,3
05654674,10,2024,800940,2,510.0000,,4
05654674,10,2024,800940,2,510.0000,,5
05654674,11,2024,800940,2,510.0000,,1
05654674,11,2024,800940,2,510.0000,,2
05654674,11,2024,800940,2,510.0000,,3
05654674,11,2024,800940,2,510.0000,,4
05654674,11,2024,800940,2,510.0000,,5
05654674,12,2024,800940,2,510.0000,,1
05654674,12,2024,800940,2,510.0000,,2
05654674,12,2024,800940,2,510.0000,,3
05654674,12,2024,800940,2,510.0000,,4
05654674,12,2024,800940,2,510.0000,,5
05654674,10,2024,900000,2,6666.6667,,1
05654674,10,2024,900000,2,6666.6667,,2
05654674,10,2024,900000,2,6666.6667,,3
05654674,10,2024,900000,2,6666.6667,,4
05654674,10,2024,900000,2,6666.6667,,5
05654674,11,2024,900000,2,6666.6667,,1
05654674,11,2024,900000,2,6666.6667,,2
05654674,11,2024,900000,2,6666.6667,,3
05654674,11,2024,900000,2,6666.6667,,4
05654674,11,2024,900000,2,6666.6667,,5
05654674,12,2024,900000,2,6666.6667,,1
05654674,12,2024,900000,2,6666.6667,,2
05654674,12,2024,900000,2,6666.6667,,3
05654674,12,2024,900000,2,6666.6667,,4
05654674,12,2024,900000,2,6666.6667,,5
05654674,10,2024,900030,2,5325.0000,,1
05654674,10,2024,900030,2,5325.0000,,2
05654674,10,2024,900030,2,5325.0000,,3
05654674,10,2024,900030,2,5325.0000,,4
05654674,10,2024,900030,2,5325.0000,,5
05654674,11,2024,900030,2,5325.0000,,1
05654674,11,2024,900030,2,5325.0000,,2
05654674,11,2024,900030,2,5325.0000,,3
05654674,11,2024,900030,2,5325.0000,,4
05654674,11,2024,900030,2,5325.0000,,5
05654674,12,2024,900030,2,5325.0000,,1
05654674,12,2024,900030,2,5325.0000,,2
05654674,12,2024,900030,2,5325.0000,,3
05654674,12,2024,900030,2,5325.0000,,4
05654674,12,2024,900030,2,5325.0000,,5
05654674,10,2024,900090,2,1250.0000,,1
05654674,10,2024,900090,2,1250.0000,,2
05654674,10,2024,900090,2,1250.0000,,3
05654674,10,2024,900090,2,1250.0000,,4
05654674,10,2024,900090,2,1250.0000,,5
05654674,11,2024,900090,2,1250.0000,,1
05654674,11,2024,900090,2,1250.0000,,2
05654674,11,2024,900090,2,1250.0000,,3
05654674,11,2024,900090,2,1250.0000,,4
05654674,11,2024,900090,2,1250.0000,,5
05654674,12,2024,900090,2,1250.0000,,1
05654674,12,2024,900090,2,1250.0000,,2
05654674,12,2024,900090,2,1250.0000,,3
05654674,12,2024,900090,2,1250.0000,,4
05654674,12,2024,900090,2,1250.0000,,5
05654674,10,2024,900210,2,714.0000,,1
05654674,10,2024,900210,2,714.0000,,2
05654674,10,2024,900210,2,714.0000,,3
05654674,10,2024,900210,2,714.0000,,4
05654674,10,2024,900210,2,714.0000,,5
05654674,11,2024,900210,2,714.0000,,1
05654674,11,2024,900210,2,714.0000,,2
05654674,11,2024,900210,2,714.0000,,3
05654674,11,2024,900210,2,714.0000,,4
05654674,11,2024,900210,2,714.0000,,5
05654674,12,2024,900210,2,714.0000,,1
05654674,12,2024,900210,2,714.0000,,2
05654674,12,2024,900210,2,714.0000,,3
05654674,12,2024,900210,2,714.0000,,4
05654674,12,2024,900210,2,714.0000,,5
05654674,10,2024,980000,2,13955.6667,,1
05654674,10,2024,980000,2,13955.6667,,2
05654674,10,2024,980000,2,13955.6667,,3
05654674,10,2024,980000,2,13955.6667,,4
05654674,10,2024,980000,2,13955.6667,,5
05654674,11,2024,980000,2,13955.6667,,1
05654674,11,2024,980000,2,13955.6667,,2
05654674,11,2024,980000,2,13955.6667,,3
05654674,11,2024,980000,2,13955.6667,,4
05654674,11,2024,980000,2,13955.6667,,5
05654674,12,2024,980000,2,13955.6667,,1
05654674,12,2024,980000,2,13955.6667,,2
05654674,12,2024,980000,2,13955.6667,,3
05654674,12,2024,980000,2,13955.6667,,4
05654674,12,2024,980000,2,13955.6667,,5
05654674,10,2024,980071,1,13955.6667,,1
05654674,10,2024,980071,1,13955.6667,,2
05654674,10,2024,980071,1,13955.6667,,3
05654674,10,2024,980071,1,13955.6667,,4
05654674,10,2024,980071,1,13955.6667,,5
05654674,11,2024,980071,1,13955.6667,,1
05654674,11,2024,980071,1,13955.6667,,2
05654674,11,2024,980071,1,13955.6667,,3
05654674,11,2024,980071,1,13955.6667,,4
05654674,11,2024,980071,1,13955.6667,,5
05654674,12,2024,980071,1,13955.6667,,1
05654674,12,2024,980071,1,13955.6667,,2
05654674,12,2024,980071,1,13955.6667,,3
05654674,12,2024,980071,1,13955.6667,,4
05654674,12,2024,980071,1,13955.6667,,5
05654694,10,2024,900030,2,5392.0000,,1
05654694,10,2024,900030,2,3768.0000,,2
05654694,10,2024,900030,2,1166.0000,,3
05654694,10,2024,900030,2,5912.0000,,4
05654694,10,2024,900030,2,3133.0000,,5
05654694,11,2024,900030,2,5392.0000,,1
05654694,11,2024,900030,2,3768.0000,,2
05654694,11,2024,900030,2,1166.0000,,3
05654694,11,2024,900030,2,5912.0000,,4
05654694,11,2024,900030,2,3133.0000,,5
05654694,12,2024,900030,2,5392.0000,,1
05654694,12,2024,900030,2,3768.0000,,2
05654694,12,2024,900030,2,1166.0000,,3
05654694,12,2024,900030,2,5912.0000,,4
05654694,12,2024,900030,2,3133.0000,,5
05654694,10,2024,980000,2,5392.0000,,1
05654694,10,2024,980000,2,3768.0000,,2
05654694,10,2024,980000,2,1166.0000,,3
05654694,10,2024,980000,2,5912.0000,,4
05654694,10,2024,980000,2,3133.0000,,5
05654694,11,2024,980000,2,5392.0000,,1
05654694,11,2024,980000,2,3768.0000,,2
