NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE,VALUE_
05573664,09,2024,005410,2,350.0000,
05573664,07,2024,800940,2,433.1500,
05573664,08,2024,800940,2,433.1500,
05573664,09,2024,800940,2,433.1500,
05573664,07,2024,900000,2,5661.8667,
05573664,08,2024,900000,2,5661.8667,
05573664,09,2024,900000,2,5661.8667,
05573664,07,2024,980000,2,5661.8667,
05573664,08,2024,980000,2,5661.8667,
05573664,09,2024,980000,2,5661.8667,
05573664,07,2024,980010,2,0.3333,
05573664,08,2024,980010,2,0.3333,
05573664,09,2024,980010,2,0.3333,
05573664,07,2024,980020,2,3.6667,
05573664,08,2024,980020,2,3.6667,
05573664,09,2024,980020,2,3.6667,
05573664,07,2024,980030,2,0.1667,
05573664,08,2024,980030,2,0.1667,
05573664,09,2024,980030,2,0.1667,
05573664,07,2024,980040,2,0.3333,
05573664,08,2024,980040,2,0.3333,
05573664,09,2024,980040,2,0.3333,
05573664,07,2024,980050,2,0.0833,
05573664,08,2024,980050,2,0.0833,
05573664,09,2024,980050,2,0.0833,
05573664,07,2024,980071,1,5656.9500,
05573664,08,2024,980071,1,5656.9500,
05573664,09,2024,980071,1,5656.9500,
05573664,07,2024,980220,2,8.3333,
05573664,08,2024,980220,2,8.3333,
05573664,09,2024,980220,2,8.3333,
05573664,07,2024,980260,2,8.3333,
05573664,08,2024,980260,2,8.3333,
05573664,09,2024,980260,2,8.3333,
05573664,07,2024,980281,2,8.3333,
05573664,08,2024,980281,2,8.3333,
05573664,09,2024,980281,2,8.3333,
05573664,07,2024,980286,2,8.3333,
05573664,08,2024,980286,2,8.3333,
05573664,09,2024,980286,2,8.3333,
05573664,07,2024,980310,2,8.3333,
05573664,08,2024,980310,2,8.3333,
05573664,09,2024,980310,2,8.3333,
05573664,07,2024,980330,2,8.3333,
05573664,08,2024,980330,2,8.3333,
05573664,09,2024,980330,2,8.3333,
05573664,07,2024,980350,2,8.3333,
05573664,08,2024,980350,2,8.3333,
05573664,09,2024,980350,2,8.3333,
05573684,07,2024,005100,2,6045.3333,
05573684,08,2024,005100,2,6045.3333,
05573684,09,2024,005100,2,6045.3333,
05573684,07,2024,005110,2,2712.0000,
05573684,08,2024,005110,2,2712.0000,
05573684,09,2024,005110,2,2712.0000,
05573684,07,2024,005200,2,32166.6667,
05573684,08,2024,005200,2,32166.6667,
05573684,09,2024,005200,2,32166.6667,
05573684,07,2024,005210,2,25000.0000,
05573684,08,2024,005210,2,25000.0000,
05573684,09,2024,005210,2,25000.0000,
05573684,07,2024,800910,2,310.1667,
05573684,08,2024,800910,2,310.1667,
05573684,09,2024,800910,2,310.1667,
05573684,07,2024,800932,2,23.3333,
05573684,08,2024,800932,2,23.3333,
05573684,09,2024,800932,2,23.3333,
05573684,07,2024,800940,2,725.0000,
05573684,08,2024,800940,2,725.0000,
05573684,09,2024,800940,2,725.0000,
05573684,07,2024,900000,2,9476.6667,
05573684,08,2024,900000,2,9476.6667,
05573684,09,2024,900000,2,9476.6667,
05573684,07,2024,900030,2,2220.0000,
05573684,08,2024,900030,2,2220.0000,
05573684,09,2024,900030,2,2220.0000,
05573684,07,2024,900170,2,1760.0000,
05573684,08,2024,900170,2,1760.0000,
05573684,09,2024,900170,2,1760.0000,
05573684,07,2024,900180,2,100.5000,
05573684,08,2024,900180,2,100.5000,
05573684,09,2024,900180,2,100.5000,
05573684,07,2024,900190,2,325.0000,
05573684,08,2024,900190,2,325.0000,
05573684,09,2024,900190,2,325.0000,
05573684,07,2024,900210,2,170.0000,
05573684,08,2024,900210,2,170.0000,
05573684,09,2024,900210,2,170.0000,
05573684,07,2024,980000,2,14052.1667,
05573684,08,2024,980000,2,14052.1667,
05573684,09,2024,980000,2,14052.1667,
05573684,07,2024,980010,2,0.1667,
05573684,08,2024,980010,2,0.1667,
05573684,09,2024,980010,2,0.1667,
05573684,07,2024,980020,2,6.0000,
05573684,08,2024,980020,2,6.0000,
05573684,09,2024,980020,2,6.0000,
05573684,07,2024,980030,2,0.1667,
05573684,08,2024,980030,2,0.1667,
05573684,09,2024,980030,2,0.1667,
05573684,07,2024,980040,2,1.0000,
05573684,08,2024,980040,2,1.0000,
05573684,09,2024,980040,2,1.0000,
05573684,07,2024,980060,2,0.0833,
05573684,08,2024,980060,2,0.0833,
05573684,09,2024,980060,2,0.0833,
05573684,07,2024,980071,1,14052.1667,
05573684,08,2024,980071,1,14052.1667,
05573684,09,2024,980071,1,14052.1667,
05573684,07,2024,980090,1,8.3333,
05573684,08,2024,980090,1,8.3333,
05573684,09,2024,980090,1,8.3333,
05573684,07,2024,980210,2,8.3333,
05573684,08,2024,980210,2,8.3333,
05573684,09,2024,980210,2,8.3333,
05573684,07,2024,980230,2,8.3333,
05573684,08,2024,980230,2,8.3333,
05573684,09,2024,980230,2,8.3333,
05573684,07,2024,980281,2,8.3333,
05573684,08,2024,980281,2,8.3333,
05573684,09,2024,980281,2,8.3333,
05573684,07,2024,980286,2,8.3333,
05573684,08,2024,980286,2,8.3333,
05573684,09,2024,980286,2,8.3333,
05573684,07,2024,980300,2,8.3333,
05573684,08,2024,980300,2,8.3333,
05573684,09,2024,980300,2,8.3333,
05573684,07,2024,980330,2,8.3333,
05573684,08,2024,980330,2,8.3333,
05573684,09,2024,980330,2,8.3333,
05573684,07,2024,980350,2,8.3333,
05573684,08,2024,980350,2,8.3333,
05573684,09,2024,980350,2,8.3333,
05573764,07,2024,005100,2,45895.8100,T
05573764,08,2024,005100,2,45895.8100,T
05573764,09,2024,005100,2,45895.8100,T
05573764,07,2024,005110,2,45884.6433,T
05573764,08,2024,005110,2,45884.6433,T
05573764,09,2024,005110,2,45884.6433,T
05573764,07,2024,005200,2,49262.3333,
05573764,08,2024,005200,2,49262.3333,
05573764,09,2024,005200,2,49262.3333,
05573764,07,2024,005210,2,45929.0000,
05573764,08,2024,005210,2,45929.0000,
05573764,09,2024,005210,2,45929.0000,
05573764,07,2024,005400,2,47.7500,
05573764,08,2024,005400,2,47.7500,
05573764,09,2024,005400,2,47.7500,
05573764,07,2024,005410,2,91.6667,
05573764,08,2024,005410,2,91.6667,
05573764,09,2024,005410,2,91.6667,
05573764,07,2024,005800,2,12916.6667,
05573764,08,2024,005800,2,12916.6667,
05573764,09,2024,005800,2,12916.6667,
05573764,07,2024,005810,2,11666.6667,
05573764,08,2024,005810,2,11666.6667,
05573764,09,2024,005810,2,11666.6667,
05573764,07,2024,900030,2,1990.6667,
05573764,08,2024,900030,2,1990.6667,
05573764,09,2024,900030,2,1990.6667,
05573764,07,2024,900170,2,122.5000,
05573764,08,2024,900170,2,122.5000,
05573764,09,2024,900170,2,122.5000,
05573764,07,2024,900180,2,383.3333,
05573764,08,2024,900180,2,383.3333,
05573764,09,2024,900180,2,383.3333,
05573764,07,2024,900220,2,1083.3333,
05573764,08,2024,900220,2,1083.3333,
05573764,09,2024,900220,2,1083.3333,
05573764,07,2024,980000,2,2496.5000,
05573764,08,2024,980000,2,2496.5000,
05573764,09,2024,980000,2,2496.5000,
05573764,07,2024,980010,2,0.0833,
05573764,08,2024,980010,2,0.0833,
05573764,09,2024,980010,2,0.0833,
05573764,07,2024,980020,2,6.2500,
05573764,08,2024,980020,2,6.2500,
05573764,09,2024,980020,2,6.2500,
05573764,07,2024,980040,2,0.0833,
05573764,08,2024,980040,2,0.0833,
05573764,09,2024,980040,2,0.0833,
05573764,07,2024,980060,2,0.0833,
05573764,08,2024,980060,2,0.0833,
05573764,09,2024,980060,2,0.0833,
05573764,07,2024,980071,1,2496.5000,
05573764,08,2024,980071,1,2496.5000,
05573764,09,2024,980071,1,2496.5000,
05573764,07,2024,980090,1,8.3333,
05573764,08,2024,980090,1,8.3333,
05573764,09,2024,980090,1,8.3333,
05573764,07,2024,980220,2,8.3333,
05573764,08,2024,980220,2,8.3333,
05573764,09,2024,980220,2,8.3333,
05573764,07,2024,980240,2,8.3333,
05573764,08,2024,980240,2,8.3333,
05573764,09,2024,980240,2,8.3333,
05573764,07,2024,980281,2,8.3333,
05573764,08,2024,980281,2,8.3333,
05573764,09,2024,980281,2,8.3333,
05573764,07,2024,980286,2,8.3333,
05573764,08,2024,980286,2,8.3333,
05573764,09,2024,980286,2,8.3333,
05573764,07,2024,980310,2,8.3333,
05573764,08,2024,980310,2,8.3333,
05573764,09,2024,980310,2,8.3333,
05573764,07,2024,980330,2,8.3333,
05573764,08,2024,980330,2,8.3333,
05573764,09,2024,980330,2,8.3333,
05573764,07,2024,980350,2,8.3333,
05573764,08,2024,980350,2,8.3333,
05573764,09,2024,980350,2,8.3333,
05573794,07,2024,005100,2,4166.6667,
05573794,08,2024,005100,2,4166.6667,
05573794,09,2024,005100,2,4166.6667,
05573794,07,2024,005110,2,2916.6667,
05573794,08,2024,005110,2,2916.6667,
05573794,09,2024,005110,2,2916.6667,
05573794,07,2024,005200,2,24166.6667,
05573794,08,2024,005200,2,24166.6667,
05573794,09,2024,005200,2,24166.6667,
05573794,07,2024,005210,2,23750.0000,
05573794,08,2024,005210,2,23750.0000,
05573794,09,2024,005210,2,23750.0000,
05573794,07,2024,005400,2,291.6667,
05573794,08,2024,005400,2,291.6667,
05573794,09,2024,005400,2,291.6667,
05573794,07,2024,005410,2,208.3333,
05573794,08,2024,005410,2,208.3333,
05573794,09,2024,005410,2,208.3333,
05573794,07,2024,005800,2,23208.3333,
05573794,08,2024,005800,2,23208.3333,
05573794,09,2024,005800,2,23208.3333,
05573794,07,2024,005810,2,23333.3333,
05573794,08,2024,005810,2,23333.3333,
05573794,09,2024,005810,2,23333.3333,
05573794,07,2024,800932,2,1261.2500,
05573794,08,2024,800932,2,1261.2500,
05573794,09,2024,800932,2,1261.2500,
05573794,07,2024,800940,2,2011.1886,T
05573794,08,2024,800940,2,2011.1886,T
05573794,09,2024,800940,2,2011.1886,T
05573794,07,2024,900000,2,14666.6667,
05573794,08,2024,900000,2,14666.6667,
05573794,09,2024,900000,2,14666.6667,
05573794,07,2024,900160,2,7166.6667,
05573794,08,2024,900160,2,7166.6667,
05573794,09,2024,900160,2,7166.6667,
05573794,07,2024,900180,2,66.1167,
05573794,08,2024,900180,2,66.1167,
05573794,09,2024,900180,2,66.1167,
05573794,07,2024,980000,2,21899.4500,
05573794,08,2024,980000,2,21899.4500,
05573794,09,2024,980000,2,21899.4500,
05573794,07,2024,980010,2,0.1667,
05573794,08,2024,980010,2,0.1667,
05573794,09,2024,980010,2,0.1667,
05573794,07,2024,980020,2,4.0000,
05573794,08,2024,980020,2,4.0000,
05573794,09,2024,980020,2,4.0000,
05573794,07,2024,980030,2,0.1667,
05573794,08,2024,980030,2,0.1667,
05573794,09,2024,980030,2,0.1667,
05573794,07,2024,980040,2,0.1667,
05573794,08,2024,980040,2,0.1667,
05573794,09,2024,980040,2,0.1667,
05573794,07,2024,980071,1,21891.1167,
05573794,08,2024,980071,1,21891.1167,
05573794,09,2024,980071,1,21891.1167,
05573794,07,2024,980090,1,8.3333,
05573794,08,2024,980090,1,8.3333,
05573794,09,2024,980090,1,8.3333,
05573794,07,2024,980210,2,8.3333,
05573794,08,2024,980210,2,8.3333,
05573794,09,2024,980210,2,8.3333,
05573794,07,2024,980240,2,8.3333,
05573794,08,2024,980240,2,8.3333,
05573794,09,2024,980240,2,8.3333,
05573794,07,2024,980281,2,8.3333,
05573794,08,2024,980281,2,8.3333,
05573794,09,2024,980281,2,8.3333,
05573794,07,2024,980286,2,8.3333,
05573794,08,2024,980286,2,8.3333,
05573794,09,2024,980286,2,8.3333,
05573794,07,2024,980310,2,8.3333,
05573794,08,2024,980310,2,8.3333,
05573794,09,2024,980310,2,8.3333,
05573794,07,2024,980330,2,8.3333,
05573794,08,2024,980330,2,8.3333,
05573794,09,2024,980330,2,8.3333,
05573794,07,2024,980350,2,8.3333,
05573794,08,2024,980350,2,8.3333,
05573794,09,2024,980350,2,8.3333,
05573804,07,2024,005100,2,16.6667,
05573804,08,2024,005100,2,16.6667,
05573804,09,2024,005100,2,16.6667,
05573804,07,2024,005110,2,16.6667,
05573804,08,2024,005110,2,16.6667,
05573804,09,2024,005110,2,16.6667,
05573804,07,2024,900030,2,1356.0667,
05573804,08,2024,900030,2,1356.0667,
05573804,09,2024,900030,2,1356.0667,
05573804,07,2024,900150,2,81.0000,
05573804,08,2024,900150,2,81.0000,
05573804,09,2024,900150,2,81.0000,
05573804,07,2024,900170,2,153.0000,
05573804,08,2024,900170,2,153.0000,
05573804,09,2024,900170,2,153.0000,
05573804,07,2024,980000,2,1590.0667,
05573804,08,2024,980000,2,1590.0667,
05573804,09,2024,980000,2,1590.0667,
05573804,07,2024,980010,2,0.0833,
05573804,08,2024,980010,2,0.0833,
05573804,09,2024,980010,2,0.0833,
05573804,07,2024,980020,2,7.3222,T
05573804,08,2024,980020,2,7.3222,T
05573804,09,2024,980020,2,7.3222,T
05573804,07,2024,980060,2,0.0833,
05573804,08,2024,980060,2,0.0833,
05573804,09,2024,980060,2,0.0833,
05573804,07,2024,980071,1,1590.0667,
05573804,08,2024,980071,1,1590.0667,
05573804,09,2024,980071,1,1590.0667,
05573804,07,2024,980220,2,8.3333,
05573804,08,2024,980220,2,8.3333,
05573804,09,2024,980220,2,8.3333,
05573804,07,2024,980260,2,8.3333,
05573804,08,2024,980260,2,8.3333,
05573804,09,2024,980260,2,8.3333,
05573804,07,2024,980270,2,8.3333,
05573804,08,2024,980270,2,8.3333,
05573804,09,2024,980270,2,8.3333,
05573804,07,2024,980286,2,8.3333,
05573804,08,2024,980286,2,8.3333,
05573804,09,2024,980286,2,8.3333,
05573804,07,2024,980300,2,8.3333,
05573804,08,2024,980300,2,8.3333,
05573804,09,2024,980300,2,8.3333,
05573834,07,2024,005300,2,1666.6667,
05573834,08,2024,005300,2,1666.6667,
05573834,09,2024,005300,2,1666.6667,
05573834,07,2024,005310,2,1666.6667,
05573834,08,2024,005310,2,1666.6667,
05573834,09,2024,005310,2,1666.6667,
05573834,07,2024,005400,2,208.3333,
05573834,08,2024,005400,2,208.3333,
05573834,09,2024,005400,2,208.3333,
05573834,07,2024,800940,2,549.5000,
05573834,08,2024,800940,2,549.5000,
05573834,09,2024,800940,2,549.5000,
05573834,07,2024,900000,2,7333.3333,
05573834,08,2024,900000,2,7333.3333,
05573834,09,2024,900000,2,7333.3333,
05573834,07,2024,900160,2,-75.0000,
05573834,08,2024,900160,2,-75.0000,
05573834,09,2024,900160,2,-75.0000,
05573834,07,2024,900180,2,11.5000,
05573834,08,2024,900180,2,11.5000,
05573834,09,2024,900180,2,11.5000,
05573834,07,2024,980000,2,7269.8333,
05573834,08,2024,980000,2,7269.8333,
05573834,09,2024,980000,2,7269.8333,
05573834,07,2024,980010,2,0.4167,
05573834,08,2024,980010,2,0.4167,
05573834,09,2024,980010,2,0.4167,
05573834,07,2024,980020,2,3.3333,
05573834,08,2024,980020,2,3.3333,
05573834,09,2024,980020,2,3.3333,
05573834,07,2024,980030,2,0.1667,
05573834,08,2024,980030,2,0.1667,
05573834,09,2024,980030,2,0.1667,
05573834,07,2024,980040,2,0.2500,
05573834,08,2024,980040,2,0.2500,
05573834,09,2024,980040,2,0.2500,
05573834,07,2024,980050,2,0.2500,
05573834,08,2024,980050,2,0.2500,
05573834,09,2024,980050,2,0.2500,
05573834,07,2024,980071,1,7269.8333,
05573834,08,2024,980071,1,7269.8333,
05573834,09,2024,980071,1,7269.8333,
05573834,07,2024,980090,1,8.3333,
05573834,08,2024,980090,1,8.3333,
05573834,09,2024,980090,1,8.3333,
05573834,07,2024,980210,2,8.3333,
05573834,08,2024,980210,2,8.3333,
05573834,09,2024,980210,2,8.3333,
05573834,07,2024,980240,2,8.3333,
05573834,08,2024,980240,2,8.3333,
05573834,09,2024,980240,2,8.3333,
05573834,07,2024,980281,2,8.3333,
05573834,08,2024,980281,2,8.3333,
05573834,09,2024,980281,2,8.3333,
05573834,07,2024,980286,2,8.3333,
05573834,08,2024,980286,2,8.3333,
05573834,09,2024,980286,2,8.3333,
05573834,07,2024,980300,2,8.3333,
05573834,08,2024,980300,2,8.3333,
05573834,09,2024,980300,2,8.3333,
05573834,07,2024,980330,2,8.3333,
05573834,08,2024,980330,2,8.3333,
05573834,09,2024,980330,2,8.3333,
05573834,07,2024,980350,2,8.3333,
05573834,08,2024,980350,2,8.3333,
05573834,09,2024,980350,2,8.3333,
05573884,07,2024,800932,2,500.0000,
05573884,08,2024,800932,2,500.0000,
05573884,09,2024,800932,2,500.0000,
05573884,07,2024,800940,2,1197.3333,
05573884,08,2024,800940,2,1197.3333,
05573884,09,2024,800940,2,1197.3333,
05573884,07,2024,900000,2,25719.0020,T
05573884,08,2024,900000,2,25719.0020,T
05573884,09,2024,900000,2,25719.0020,T
05573884,07,2024,980000,2,25719.0020,T
05573884,08,2024,980000,2,25719.0020,T
05573884,09,2024,980000,2,25719.0020,T
05573884,07,2024,980010,2,0.2500,
05573884,08,2024,980010,2,0.2500,
05573884,09,2024,980010,2,0.2500,
05573884,07,2024,980020,2,5.0833,
05573884,08,2024,980020,2,5.0833,
05573884,09,2024,980020,2,5.0833,
05573884,07,2024,980030,2,0.0833,
05573884,08,2024,980030,2,0.0833,
05573884,09,2024,980030,2,0.0833,
05573884,07,2024,980040,2,0.1667,
05573884,08,2024,980040,2,0.1667,
05573884,09,2024,980040,2,0.1667,
05573884,07,2024,980060,2,0.0833,
05573884,08,2024,980060,2,0.0833,
05573884,09,2024,980060,2,0.0833,
05573884,07,2024,980071,1,25719.0020,T
05573884,08,2024,980071,1,25719.0020,T
05573884,09,2024,980071,1,25719.0020,T
05573884,07,2024,980090,1,8.3333,
05573884,08,2024,980090,1,8.3333,
05573884,09,2024,980090,1,8.3333,
05573884,07,2024,980210,2,8.3333,
05573884,08,2024,980210,2,8.3333,
05573884,09,2024,980210,2,8.3333,
05573884,07,2024,980230,2,8.3333,
05573884,08,2024,980230,2,8.3333,
05573884,09,2024,980230,2,8.3333,
05573884,07,2024,980281,2,8.3333,
05573884,08,2024,980281,2,8.3333,
05573884,09,2024,980281,2,8.3333,
05573884,07,2024,980286,2,8.3333,
05573884,08,2024,980286,2,8.3333,
05573884,09,2024,980286,2,8.3333,
05573884,07,2024,980310,2,8.3333,
05573884,08,2024,980310,2,8.3333,
05573884,09,2024,980310,2,8.3333,
05573884,07,2024,980330,2,8.3333,
05573884,08,2024,980330,2,8.3333,
05573884,09,2024,980330,2,8.3333,
05573884,07,2024,980350,2,8.3333,
05573884,08,2024,980350,2,8.3333,
05573884,09,2024,980350,2,8.3333,
05573924,07,2024,005100,2,208.3333,
05573924,08,2024,005100,2,208.3333,
05573924,09,2024,005100,2,208.3333,
05573924,07,2024,005110,2,208.3333,
05573924,08,2024,005110,2,208.3333,
05573924,09,2024,005110,2,208.3333,
05573924,07,2024,005200,2,1666.6667,
05573924,08,2024,005200,2,1666.6667,
05573924,09,2024,005200,2,1666.6667,
05573924,07,2024,005210,2,1666.6667,
05573924,08,2024,005210,2,1666.6667,
05573924,09,2024,005210,2,1666.6667,
05573924,07,2024,005400,2,25.0000,
05573924,08,2024,005400,2,25.0000,
05573924,09,2024,005400,2,25.0000,
05573924,07,2024,005410,2,41.6667,
05573924,08,2024,005410,2,41.6667,
05573924,09,2024,005410,2,41.6667,
05573924,07,2024,800932,2,541.6667,
05573924,08,2024,800932,2,541.6667,
05573924,09,2024,800932,2,541.6667,
05573924,07,2024,800940,2,835.1667,
05573924,08,2024,800940,2,835.1667,
05573924,09,2024,800940,2,835.1667,
05573924,07,2024,900000,2,10916.6667,
05573924,08,2024,900000,2,10916.6667,
05573924,09,2024,900000,2,10916.6667,
05573924,07,2024,980000,2,10916.6667,
05573924,08,2024,980000,2,10916.6667,
05573924,09,2024,980000,2,10916.6667,
05573924,07,2024,980010,2,0.1667,
05573924,08,2024,980010,2,0.1667,
05573924,09,2024,980010,2,0.1667,
05573924,07,2024,980020,2,4.5833,
05573924,08,2024,980020,2,4.5833,
05573924,09,2024,980020,2,4.5833,
05573924,07,2024,980030,2,0.1667,
05573924,08,2024,980030,2,0.1667,
05573924,09,2024,980030,2,0.1667,
05573924,07,2024,980040,2,0.1667,
05573924,08,2024,980040,2,0.1667,
05573924,09,2024,980040,2,0.1667,
05573924,07,2024,980071,1,10916.6667,
05573924,08,2024,980071,1,10916.6667,
05573924,09,2024,980071,1,10916.6667,
05573924,07,2024,980090,1,8.3333,
05573924,08,2024,980090,1,8.3333,
05573924,09,2024,980090,1,8.3333,
05573924,07,2024,980210,2,8.3333,
05573924,08,2024,980210,2,8.3333,
05573924,09,2024,980210,2,8.3333,
05573924,07,2024,980230,2,8.3333,
05573924,08,2024,980230,2,8.3333,
05573924,09,2024,980230,2,8.3333,
05573924,07,2024,980281,2,8.3333,
05573924,08,2024,980281,2,8.3333,
05573924,09,2024,980281,2,8.3333,
05573924,07,2024,980286,2,8.3333,
05573924,08,2024,980286,2,8.3333,
05573924,09,2024,980286,2,8.3333,
05573924,07,2024,980310,2,8.3333,
05573924,08,2024,980310,2,8.3333,
05573924,09,2024,980310,2,8.3333,
05573924,07,2024,980330,2,8.3333,
05573924,08,2024,980330,2,8.3333,
05573924,09,2024,980330,2,8.3333,
05573924,07,2024,980350,2,8.3333,
05573924,08,2024,980350,2,8.3333,
05573924,09,2024,980350,2,8.3333,
05573934,07,2024,800940,2,217.9333,
05573934,08,2024,800940,2,217.9333,
05573934,09,2024,800940,2,217.9333,
05573934,07,2024,900000,2,2848.9667,
05573934,08,2024,900000,2,2848.9667,
05573934,09,2024,900000,2,2848.9667,
05573934,07,2024,980000,2,2848.9667,
05573934,08,2024,980000,2,2848.9667,
05573934,09,2024,980000,2,2848.9667,
05573934,07,2024,980010,2,0.0833,
05573934,08,2024,980010,2,0.0833,
05573934,09,2024,980010,2,0.0833,
05573934,07,2024,980020,2,3.0833,
05573934,08,2024,980020,2,3.0833,
05573934,09,2024,980020,2,3.0833,
05573934,07,2024,980030,2,0.0833,
05573934,08,2024,980030,2,0.0833,
05573934,09,2024,980030,2,0.0833,
05573934,07,2024,980071,1,2848.9667,
05573934,08,2024,980071,1,2848.9667,
05573934,09,2024,980071,1,2848.9667,
05573934,07,2024,980220,2,8.3333,
05573934,08,2024,980220,2,8.3333,
05573934,09,2024,980220,2,8.3333,
05573934,07,2024,980260,2,8.3333,
05573934,08,2024,980260,2,8.3333,
05573934,09,2024,980260,2,8.3333,
05573934,07,2024,980281,2,8.3333,
05573934,08,2024,980281,2,8.3333,
05573934,09,2024,980281,2,8.3333,
05573934,07,2024,980285,2,8.3333,
05573934,08,2024,980285,2,8.3333,
05573934,09,2024,980285,2,8.3333,
05573934,07,2024,980310,2,8.3333,
05573934,08,2024,980310,2,8.3333,
05573934,09,2024,980310,2,8.3333,
05573934,07,2024,980340,2,8.3333,
05573934,08,2024,980340,2,8.3333,
05573934,09,2024,980340,2,8.3333,
05573934,07,2024,980350,2,8.3333,
05573934,08,2024,980350,2,8.3333,
05573934,09,2024,980350,2,8.3333,
05573934,07,2024,980360,2,0.0833,
05573934,08,2024,980360,2,0.0833,
05573934,09,2024,980360,2,0.0833,
05573954,07,2024,005100,2,3333.3333,
05573954,08,2024,005100,2,3333.3333,
05573954,09,2024,005100,2,3333.3333,
05573954,07,2024,005110,2,6250.0000,
05573954,08,2024,005110,2,6250.0000,
05573954,09,2024,005110,2,6250.0000,
05573954,07,2024,005200,2,25000.0000,
05573954,08,2024,005200,2,25000.0000,
05573954,09,2024,005200,2,25000.0000,
05573954,07,2024,005210,2,23750.0000,
05573954,08,2024,005210,2,23750.0000,
05573954,09,2024,005210,2,23750.0000,
05573954,07,2024,005800,2,433634.4811,T
05573954,08,2024,005800,2,433634.4811,T
05573954,09,2024,005800,2,433634.4811,T
05573954,07,2024,005810,2,432887.0463,T
05573954,08,2024,005810,2,432887.0463,T
05573954,09,2024,005810,2,432887.0463,T
05573954,07,2024,800940,2,256.1167,
05573954,08,2024,800940,2,256.1167,
05573954,09,2024,800940,2,256.1167,
05573954,07,2024,900000,2,3347.9500,
05573954,08,2024,900000,2,3347.9500,
05573954,09,2024,900000,2,3347.9500,
05573954,07,2024,900180,2,2887.8667,
05573954,08,2024,900180,2,2887.8667,
05573954,09,2024,900180,2,2887.8667,
05573954,07,2024,980000,2,6235.8167,
05573954,08,2024,980000,2,6235.8167,
05573954,09,2024,980000,2,6235.8167,
05573954,07,2024,980010,2,0.1667,
05573954,08,2024,980010,2,0.1667,
05573954,09,2024,980010,2,0.1667,
05573954,07,2024,980020,2,5.9167,
05573954,08,2024,980020,2,5.9167,
05573954,09,2024,980020,2,5.9167,
05573954,07,2024,980030,2,0.0833,
05573954,08,2024,980030,2,0.0833,
05573954,09,2024,980030,2,0.0833,
05573954,07,2024,980040,2,0.4167,
05573954,08,2024,980040,2,0.4167,
05573954,09,2024,980040,2,0.4167,
05573954,07,2024,980060,2,0.0833,
05573954,08,2024,980060,2,0.0833,
05573954,09,2024,980060,2,0.0833,
05573954,07,2024,980071,1,6218.0667,
05573954,08,2024,980071,1,6218.0667,
05573954,09,2024,980071,1,6218.0667,
