NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE,VALUE_
05538034,06,2024,980020,2,3.1667,
05538034,04,2024,980030,2,0.1667,
05538034,05,2024,980030,2,0.1667,
05538034,06,2024,980030,2,0.1667,
05538034,04,2024,980040,2,0.1667,
05538034,05,2024,980040,2,0.1667,
05538034,06,2024,980040,2,0.1667,
05538034,04,2024,980050,2,0.1667,
05538034,05,2024,980050,2,0.1667,
05538034,06,2024,980050,2,0.1667,
05538034,04,2024,980071,1,30719.0020,T
05538034,05,2024,980071,1,30719.0020,T
05538034,06,2024,980071,1,30719.0020,T
05538034,04,2024,980090,1,8.3333,
05538034,05,2024,980090,1,8.3333,
05538034,06,2024,980090,1,8.3333,
05538034,04,2024,980220,2,8.3333,
05538034,05,2024,980220,2,8.3333,
05538034,06,2024,980220,2,8.3333,
05538034,04,2024,980230,2,8.3333,
05538034,05,2024,980230,2,8.3333,
05538034,06,2024,980230,2,8.3333,
05538034,04,2024,980281,2,8.3333,
05538034,05,2024,980281,2,8.3333,
05538034,06,2024,980281,2,8.3333,
05538034,04,2024,980286,2,8.3333,
05538034,05,2024,980286,2,8.3333,
05538034,06,2024,980286,2,8.3333,
05538034,04,2024,980310,2,8.3333,
05538034,05,2024,980310,2,8.3333,
05538034,06,2024,980310,2,8.3333,
05538034,04,2024,980330,2,8.3333,
05538034,05,2024,980330,2,8.3333,
05538034,06,2024,980330,2,8.3333,
05538034,04,2024,980350,2,8.3333,
05538034,05,2024,980350,2,8.3333,
05538034,06,2024,980350,2,8.3333,
05538054,04,2024,800940,2,161.5167,
05538054,05,2024,800940,2,161.5167,
05538054,06,2024,800940,2,161.5167,
05538054,04,2024,900000,2,2111.5333,
05538054,05,2024,900000,2,2111.5333,
05538054,06,2024,900000,2,2111.5333,
05538054,04,2024,980000,2,2111.5333,
05538054,05,2024,980000,2,2111.5333,
05538054,06,2024,980000,2,2111.5333,
05538054,04,2024,980010,2,0.2500,
05538054,05,2024,980010,2,0.2500,
05538054,06,2024,980010,2,0.2500,
05538054,04,2024,980020,2,6.2500,
05538054,05,2024,980020,2,6.2500,
05538054,06,2024,980020,2,6.2500,
05538054,04,2024,980030,2,0.1667,
05538054,05,2024,980030,2,0.1667,
05538054,06,2024,980030,2,0.1667,
05538054,04,2024,980040,2,0.0833,
05538054,05,2024,980040,2,0.0833,
05538054,06,2024,980040,2,0.0833,
05538054,04,2024,980060,2,0.1667,
05538054,05,2024,980060,2,0.1667,
05538054,06,2024,980060,2,0.1667,
05538054,04,2024,980071,1,2111.5333,
05538054,05,2024,980071,1,2111.5333,
05538054,06,2024,980071,1,2111.5333,
05538054,04,2024,980210,2,8.3333,
05538054,05,2024,980210,2,8.3333,
05538054,06,2024,980210,2,8.3333,
05538054,04,2024,980260,2,8.3333,
05538054,05,2024,980260,2,8.3333,
05538054,06,2024,980260,2,8.3333,
05538054,04,2024,980281,2,8.3333,
05538054,05,2024,980281,2,8.3333,
05538054,06,2024,980281,2,8.3333,
05538054,04,2024,980285,2,8.3333,
05538054,05,2024,980285,2,8.3333,
05538054,06,2024,980285,2,8.3333,
05538054,04,2024,980300,2,8.3333,
05538054,05,2024,980300,2,8.3333,
05538054,06,2024,980300,2,8.3333,
05538054,04,2024,980330,2,8.3333,
05538054,05,2024,980330,2,8.3333,
05538054,06,2024,980330,2,8.3333,
05538054,04,2024,980350,2,8.3333,
05538054,05,2024,980350,2,8.3333,
05538054,06,2024,980350,2,8.3333,
05538094,04,2024,005100,2,1666.6667,
05538094,05,2024,005100,2,1666.6667,
05538094,06,2024,005100,2,1666.6667,
05538094,04,2024,005110,2,2500.0000,
05538094,05,2024,005110,2,2500.0000,
05538094,06,2024,005110,2,2500.0000,
05538094,04,2024,005200,2,8333.3333,
05538094,05,2024,005200,2,8333.3333,
05538094,06,2024,005200,2,8333.3333,
05538094,04,2024,005210,2,6666.6667,
05538094,05,2024,005210,2,6666.6667,
05538094,06,2024,005210,2,6666.6667,
05538094,04,2024,005400,2,250.0000,
05538094,05,2024,005400,2,250.0000,
05538094,06,2024,005400,2,250.0000,
05538094,04,2024,005500,2,2500.0000,
05538094,05,2024,005500,2,2500.0000,
05538094,06,2024,005500,2,2500.0000,
05538094,04,2024,800940,2,318.7500,
05538094,05,2024,800940,2,318.7500,
05538094,06,2024,800940,2,318.7500,
05538094,04,2024,900000,2,4166.6667,
05538094,05,2024,900000,2,4166.6667,
05538094,06,2024,900000,2,4166.6667,
05538094,04,2024,980000,2,4166.6667,
05538094,05,2024,980000,2,4166.6667,
05538094,06,2024,980000,2,4166.6667,
05538094,04,2024,980010,2,0.2500,
05538094,05,2024,980010,2,0.2500,
05538094,06,2024,980010,2,0.2500,
05538094,04,2024,980020,2,4.0833,
05538094,05,2024,980020,2,4.0833,
05538094,06,2024,980020,2,4.0833,
05538094,04,2024,980030,2,0.1667,
05538094,05,2024,980030,2,0.1667,
05538094,06,2024,980030,2,0.1667,
05538094,04,2024,980040,2,0.5000,
05538094,05,2024,980040,2,0.5000,
05538094,06,2024,980040,2,0.5000,
05538094,04,2024,980071,1,4161.6667,
05538094,05,2024,980071,1,4161.6667,
05538094,06,2024,980071,1,4161.6667,
05538094,04,2024,980090,1,8.3333,
05538094,05,2024,980090,1,8.3333,
05538094,06,2024,980090,1,8.3333,
05538094,04,2024,980210,2,8.3333,
05538094,05,2024,980210,2,8.3333,
05538094,06,2024,980210,2,8.3333,
05538094,04,2024,980230,2,8.3333,
05538094,05,2024,980230,2,8.3333,
05538094,06,2024,980230,2,8.3333,
05538094,04,2024,980281,2,8.3333,
05538094,05,2024,980281,2,8.3333,
05538094,06,2024,980281,2,8.3333,
05538094,04,2024,980286,2,8.3333,
05538094,05,2024,980286,2,8.3333,
05538094,06,2024,980286,2,8.3333,
05538094,04,2024,980310,2,8.3333,
05538094,05,2024,980310,2,8.3333,
05538094,06,2024,980310,2,8.3333,
05538094,04,2024,980330,2,8.3333,
05538094,05,2024,980330,2,8.3333,
05538094,06,2024,980330,2,8.3333,
05538094,04,2024,980350,2,8.3333,
05538094,05,2024,980350,2,8.3333,
05538094,06,2024,980350,2,8.3333,
05538174,04,2024,005100,2,100.0000,
05538174,05,2024,005100,2,100.0000,
05538174,06,2024,005100,2,100.0000,
05538174,04,2024,005110,2,100.0000,
05538174,05,2024,005110,2,100.0000,
05538174,06,2024,005110,2,100.0000,
05538174,04,2024,005200,2,10833.3333,
05538174,05,2024,005200,2,10833.3333,
05538174,06,2024,005200,2,10833.3333,
05538174,04,2024,005210,2,11666.6667,
05538174,05,2024,005210,2,11666.6667,
05538174,06,2024,005210,2,11666.6667,
05538174,04,2024,005300,2,500.0000,
05538174,05,2024,005300,2,500.0000,
05538174,06,2024,005300,2,500.0000,
05538174,04,2024,005310,2,500.0000,
05538174,05,2024,005310,2,500.0000,
05538174,06,2024,005310,2,500.0000,
05538174,04,2024,005400,2,316.6667,
05538174,05,2024,005400,2,316.6667,
05538174,06,2024,005400,2,316.6667,
05538174,04,2024,800940,2,701.8833,
05538174,05,2024,800940,2,701.8833,
05538174,06,2024,800940,2,701.8833,
05538174,04,2024,900000,2,9174.7167,
05538174,05,2024,900000,2,9174.7167,
05538174,06,2024,900000,2,9174.7167,
05538174,04,2024,980000,2,9174.7167,
05538174,05,2024,980000,2,9174.7167,
05538174,06,2024,980000,2,9174.7167,
05538174,04,2024,980010,2,0.1667,
05538174,05,2024,980010,2,0.1667,
05538174,06,2024,980010,2,0.1667,
05538174,04,2024,980020,2,4.0833,
05538174,05,2024,980020,2,4.0833,
05538174,06,2024,980020,2,4.0833,
05538174,04,2024,980030,2,0.1667,
05538174,05,2024,980030,2,0.1667,
05538174,06,2024,980030,2,0.1667,
05538174,04,2024,980040,2,0.1667,
05538174,05,2024,980040,2,0.1667,
05538174,06,2024,980040,2,0.1667,
05538174,04,2024,980071,1,9174.7167,
05538174,05,2024,980071,1,9174.7167,
05538174,06,2024,980071,1,9174.7167,
05538174,04,2024,980090,1,8.3333,
05538174,05,2024,980090,1,8.3333,
05538174,06,2024,980090,1,8.3333,
05538174,04,2024,980210,2,8.3333,
05538174,05,2024,980210,2,8.3333,
05538174,06,2024,980210,2,8.3333,
05538174,04,2024,980240,2,8.3333,
05538174,05,2024,980240,2,8.3333,
05538174,06,2024,980240,2,8.3333,
05538174,04,2024,980281,2,8.3333,
05538174,05,2024,980281,2,8.3333,
05538174,06,2024,980281,2,8.3333,
05538174,04,2024,980286,2,8.3333,
05538174,05,2024,980286,2,8.3333,
05538174,06,2024,980286,2,8.3333,
05538174,04,2024,980300,2,8.3333,
05538174,05,2024,980300,2,8.3333,
05538174,06,2024,980300,2,8.3333,
05538174,04,2024,980330,2,8.3333,
05538174,05,2024,980330,2,8.3333,
05538174,06,2024,980330,2,8.3333,
05538174,04,2024,980350,2,8.3333,
05538174,05,2024,980350,2,8.3333,
05538174,06,2024,980350,2,8.3333,
05538184,04,2024,005100,2,1250.0000,
05538184,05,2024,005100,2,1250.0000,
05538184,06,2024,005100,2,1250.0000,
05538184,04,2024,005110,2,2500.0000,
05538184,05,2024,005110,2,2500.0000,
05538184,06,2024,005110,2,2500.0000,
05538184,04,2024,005200,2,5000.0000,
05538184,05,2024,005200,2,5000.0000,
05538184,06,2024,005200,2,5000.0000,
05538184,04,2024,005210,2,4166.6667,
05538184,05,2024,005210,2,4166.6667,
05538184,06,2024,005210,2,4166.6667,
05538184,04,2024,005400,2,666.6667,
05538184,05,2024,005400,2,666.6667,
05538184,06,2024,005400,2,666.6667,
05538184,04,2024,005410,2,666.6667,
05538184,05,2024,005410,2,666.6667,
05538184,06,2024,005410,2,666.6667,
05538184,04,2024,005800,2,3750.0000,
05538184,05,2024,005800,2,3750.0000,
05538184,06,2024,005800,2,3750.0000,
05538184,04,2024,005810,2,1666.6667,
05538184,05,2024,005810,2,1666.6667,
05538184,06,2024,005810,2,1666.6667,
05538184,04,2024,800910,2,800.0000,
05538184,05,2024,800910,2,800.0000,
05538184,06,2024,800910,2,800.0000,
05538184,04,2024,800932,2,41.6667,
05538184,05,2024,800932,2,41.6667,
05538184,06,2024,800932,2,41.6667,
05538184,04,2024,800940,2,765.0000,
05538184,05,2024,800940,2,765.0000,
05538184,06,2024,800940,2,765.0000,
05538184,04,2024,900000,2,10000.0000,
05538184,05,2024,900000,2,10000.0000,
05538184,06,2024,900000,2,10000.0000,
05538184,04,2024,900180,2,131.2000,
05538184,05,2024,900180,2,131.2000,
05538184,06,2024,900180,2,131.2000,
05538184,04,2024,900220,2,2333.3333,
05538184,05,2024,900220,2,2333.3333,
05538184,06,2024,900220,2,2333.3333,
05538184,04,2024,980000,2,10131.2000,
05538184,05,2024,980000,2,10131.2000,
05538184,06,2024,980000,2,10131.2000,
05538184,04,2024,980010,2,0.0833,
05538184,05,2024,980010,2,0.0833,
05538184,06,2024,980010,2,0.0833,
05538184,04,2024,980020,2,3.0000,
05538184,05,2024,980020,2,3.0000,
05538184,06,2024,980020,2,3.0000,
05538184,04,2024,980030,2,0.0833,
05538184,05,2024,980030,2,0.0833,
05538184,06,2024,980030,2,0.0833,
05538184,04,2024,980040,2,0.0833,
05538184,05,2024,980040,2,0.0833,
05538184,06,2024,980040,2,0.0833,
05538184,04,2024,980071,1,10131.2000,
05538184,05,2024,980071,1,10131.2000,
05538184,06,2024,980071,1,10131.2000,
05538184,04,2024,980090,1,8.3333,
05538184,05,2024,980090,1,8.3333,
05538184,06,2024,980090,1,8.3333,
05538184,04,2024,980220,2,8.3333,
05538184,05,2024,980220,2,8.3333,
05538184,06,2024,980220,2,8.3333,
05538184,04,2024,980230,2,8.3333,
05538184,05,2024,980230,2,8.3333,
05538184,06,2024,980230,2,8.3333,
05538184,04,2024,980281,2,8.3333,
05538184,05,2024,980281,2,8.3333,
05538184,06,2024,980281,2,8.3333,
05538184,04,2024,980286,2,8.3333,
05538184,05,2024,980286,2,8.3333,
05538184,06,2024,980286,2,8.3333,
05538184,04,2024,980310,2,8.3333,
05538184,05,2024,980310,2,8.3333,
05538184,06,2024,980310,2,8.3333,
05538184,04,2024,980330,2,8.3333,
05538184,05,2024,980330,2,8.3333,
05538184,06,2024,980330,2,8.3333,
05538184,04,2024,980350,2,8.3333,
05538184,05,2024,980350,2,8.3333,
05538184,06,2024,980350,2,8.3333,
05538194,04,2024,005100,2,83.3333,
05538194,05,2024,005100,2,83.3333,
05538194,06,2024,005100,2,83.3333,
05538194,04,2024,005110,2,208.3333,
05538194,05,2024,005110,2,208.3333,
05538194,06,2024,005110,2,208.3333,
05538194,04,2024,800940,2,159.4167,
05538194,05,2024,800940,2,159.4167,
05538194,06,2024,800940,2,159.4167,
05538194,04,2024,900000,2,2083.3333,
05538194,05,2024,900000,2,2083.3333,
05538194,06,2024,900000,2,2083.3333,
05538194,04,2024,900170,2,2000.0000,
05538194,05,2024,900170,2,2000.0000,
05538194,06,2024,900170,2,2000.0000,
05538194,04,2024,980000,2,4083.3333,
05538194,05,2024,980000,2,4083.3333,
05538194,06,2024,980000,2,4083.3333,
05538194,04,2024,980010,2,0.1667,
05538194,05,2024,980010,2,0.1667,
05538194,06,2024,980010,2,0.1667,
05538194,04,2024,980020,2,4.5833,
05538194,05,2024,980020,2,4.5833,
05538194,06,2024,980020,2,4.5833,
05538194,04,2024,980030,2,0.0833,
05538194,05,2024,980030,2,0.0833,
05538194,06,2024,980030,2,0.0833,
05538194,04,2024,980040,2,0.0833,
05538194,05,2024,980040,2,0.0833,
05538194,06,2024,980040,2,0.0833,
05538194,04,2024,980071,1,4081.5833,
05538194,05,2024,980071,1,4081.5833,
05538194,06,2024,980071,1,4081.5833,
05538194,04,2024,980220,2,8.3333,
05538194,05,2024,980220,2,8.3333,
05538194,06,2024,980220,2,8.3333,
05538194,04,2024,980260,2,8.3333,
05538194,05,2024,980260,2,8.3333,
05538194,06,2024,980260,2,8.3333,
05538194,04,2024,980281,2,8.3333,
05538194,05,2024,980281,2,8.3333,
05538194,06,2024,980281,2,8.3333,
05538194,04,2024,980286,2,8.3333,
05538194,05,2024,980286,2,8.3333,
05538194,06,2024,980286,2,8.3333,
05538194,04,2024,980300,2,8.3333,
05538194,05,2024,980300,2,8.3333,
05538194,06,2024,980300,2,8.3333,
05538194,04,2024,980330,2,8.3333,
05538194,05,2024,980330,2,8.3333,
05538194,06,2024,980330,2,8.3333,
05538194,04,2024,980350,2,8.3333,
05538194,05,2024,980350,2,8.3333,
05538194,06,2024,980350,2,8.3333,
05538274,04,2024,005100,2,16.6667,
05538274,05,2024,005100,2,16.6667,
05538274,06,2024,005100,2,16.6667,
05538274,04,2024,005110,2,12.5000,
05538274,05,2024,005110,2,12.5000,
05538274,06,2024,005110,2,12.5000,
05538274,04,2024,800940,2,493.2167,
05538274,05,2024,800940,2,493.2167,
05538274,06,2024,800940,2,493.2167,
05538274,04,2024,900000,2,6448.1167,
05538274,05,2024,900000,2,6448.1167,
05538274,06,2024,900000,2,6448.1167,
05538274,04,2024,900150,2,450.0000,
05538274,05,2024,900150,2,450.0000,
05538274,06,2024,900150,2,450.0000,
05538274,04,2024,980000,2,6898.1167,
05538274,05,2024,980000,2,6898.1167,
05538274,06,2024,980000,2,6898.1167,
05538274,04,2024,980010,2,0.6667,
05538274,05,2024,980010,2,0.6667,
05538274,06,2024,980010,2,0.6667,
05538274,04,2024,980020,2,3.6667,
05538274,05,2024,980020,2,3.6667,
05538274,06,2024,980020,2,3.6667,
05538274,04,2024,980030,2,0.2500,
05538274,05,2024,980030,2,0.2500,
05538274,06,2024,980030,2,0.2500,
05538274,04,2024,980040,2,0.2500,
05538274,05,2024,980040,2,0.2500,
05538274,06,2024,980040,2,0.2500,
05538274,04,2024,980050,2,0.2500,
05538274,05,2024,980050,2,0.2500,
05538274,06,2024,980050,2,0.2500,
05538274,04,2024,980071,1,6885.6167,
05538274,05,2024,980071,1,6885.6167,
05538274,06,2024,980071,1,6885.6167,
05538274,04,2024,980220,2,8.3333,
05538274,05,2024,980220,2,8.3333,
05538274,06,2024,980220,2,8.3333,
05538274,04,2024,980260,2,8.3333,
05538274,05,2024,980260,2,8.3333,
05538274,06,2024,980260,2,8.3333,
05538274,04,2024,980281,2,8.3333,
05538274,05,2024,980281,2,8.3333,
05538274,06,2024,980281,2,8.3333,
05538274,04,2024,980285,2,8.3333,
05538274,05,2024,980285,2,8.3333,
05538274,06,2024,980285,2,8.3333,
05538274,04,2024,980290,2,8.3333,
05538274,05,2024,980290,2,8.3333,
05538274,06,2024,980290,2,8.3333,
05538274,04,2024,980330,2,8.3333,
05538274,05,2024,980330,2,8.3333,
05538274,06,2024,980330,2,8.3333,
05538274,04,2024,980350,2,8.3333,
05538274,05,2024,980350,2,8.3333,
05538274,06,2024,980350,2,8.3333,
05538284,04,2024,005100,2,1166.6667,
05538284,05,2024,005100,2,1166.6667,
05538284,06,2024,005100,2,1166.6667,
05538284,04,2024,005110,2,1166.6667,
05538284,05,2024,005110,2,1166.6667,
05538284,06,2024,005110,2,1166.6667,
05538284,04,2024,800940,2,261.4167,
05538284,05,2024,800940,2,261.4167,
05538284,06,2024,800940,2,261.4167,
05538284,04,2024,900000,2,1416.6667,
05538284,05,2024,900000,2,1416.6667,
05538284,06,2024,900000,2,1416.6667,
05538284,04,2024,900090,2,80.5833,
05538284,05,2024,900090,2,80.5833,
05538284,06,2024,900090,2,80.5833,
05538284,04,2024,900160,2,1000.0000,
05538284,05,2024,900160,2,1000.0000,
05538284,06,2024,900160,2,1000.0000,
05538284,04,2024,980000,2,2497.2500,
05538284,05,2024,980000,2,2497.2500,
05538284,06,2024,980000,2,2497.2500,
05538284,04,2024,980010,2,0.1667,
05538284,05,2024,980010,2,0.1667,
05538284,06,2024,980010,2,0.1667,
05538284,04,2024,980020,2,5.5000,
05538284,05,2024,980020,2,5.5000,
05538284,06,2024,980020,2,5.5000,
05538284,04,2024,980030,2,0.1667,
05538284,05,2024,980030,2,0.1667,
05538284,06,2024,980030,2,0.1667,
05538284,04,2024,980040,2,0.2500,
05538284,05,2024,980040,2,0.2500,
05538284,06,2024,980040,2,0.2500,
05538284,04,2024,980060,2,0.0833,
05538284,05,2024,980060,2,0.0833,
05538284,06,2024,980060,2,0.0833,
05538284,04,2024,980071,1,2497.2500,
05538284,05,2024,980071,1,2497.2500,
05538284,06,2024,980071,1,2497.2500,
05538284,04,2024,980090,1,8.3333,
05538284,05,2024,980090,1,8.3333,
05538284,06,2024,980090,1,8.3333,
05538284,04,2024,980210,2,8.3333,
05538284,05,2024,980210,2,8.3333,
05538284,06,2024,980210,2,8.3333,
05538284,04,2024,980240,2,8.3333,
05538284,05,2024,980240,2,8.3333,
05538284,06,2024,980240,2,8.3333,
05538284,04,2024,980281,2,8.3333,
05538284,05,2024,980281,2,8.3333,
05538284,06,2024,980281,2,8.3333,
05538284,04,2024,980286,2,8.3333,
05538284,05,2024,980286,2,8.3333,
05538284,06,2024,980286,2,8.3333,
05538284,04,2024,980300,2,8.3333,
05538284,05,2024,980300,2,8.3333,
05538284,06,2024,980300,2,8.3333,
05538284,04,2024,980330,2,8.3333,
05538284,05,2024,980330,2,8.3333,
05538284,06,2024,980330,2,8.3333,
05538284,04,2024,980350,2,8.3333,
05538284,05,2024,980350,2,8.3333,
05538284,06,2024,980350,2,8.3333,
05538294,04,2024,005100,2,45895.8100,T
05538294,05,2024,005100,2,45895.8100,T
05538294,06,2024,005100,2,45895.8100,T
05538294,04,2024,005110,2,45884.6433,T
05538294,05,2024,005110,2,45884.6433,T
05538294,06,2024,005110,2,45884.6433,T
05538294,04,2024,005400,2,8.3333,
05538294,05,2024,005400,2,8.3333,
05538294,06,2024,005400,2,8.3333,
05538294,04,2024,005410,2,8.3333,
05538294,05,2024,005410,2,8.3333,
05538294,06,2024,005410,2,8.3333,
05538294,04,2024,005800,2,20833.3333,
05538294,05,2024,005800,2,20833.3333,
05538294,06,2024,005800,2,20833.3333,
05538294,04,2024,005810,2,20833.3333,
05538294,05,2024,005810,2,20833.3333,
05538294,06,2024,005810,2,20833.3333,
05538294,04,2024,900030,2,1374.6667,
05538294,05,2024,900030,2,1374.6667,
05538294,06,2024,900030,2,1374.6667,
05538294,04,2024,900170,2,408.3333,
05538294,05,2024,900170,2,408.3333,
05538294,06,2024,900170,2,408.3333,
05538294,04,2024,980000,2,1783.0000,
05538294,05,2024,980000,2,1783.0000,
05538294,06,2024,980000,2,1783.0000,
05538294,04,2024,980010,2,0.0833,
05538294,05,2024,980010,2,0.0833,
05538294,06,2024,980010,2,0.0833,
05538294,04,2024,980020,2,7.3222,T
05538294,05,2024,980020,2,7.3222,T
05538294,06,2024,980020,2,7.3222,T
05538294,04,2024,980040,2,0.1667,
05538294,05,2024,980040,2,0.1667,
05538294,06,2024,980040,2,0.1667,
05538294,04,2024,980060,2,0.0833,
05538294,05,2024,980060,2,0.0833,
05538294,06,2024,980060,2,0.0833,
05538294,04,2024,980071,1,1783.0000,
05538294,05,2024,980071,1,1783.0000,
05538294,06,2024,980071,1,1783.0000,
05538294,04,2024,980090,1,8.3333,
05538294,05,2024,980090,1,8.3333,
05538294,06,2024,980090,1,8.3333,
05538294,04,2024,980210,2,8.3333,
05538294,05,2024,980210,2,8.3333,
05538294,06,2024,980210,2,8.3333,
05538294,04,2024,980240,2,8.3333,
05538294,05,2024,980240,2,8.3333,
05538294,06,2024,980240,2,8.3333,
05538294,04,2024,980281,2,8.3333,
05538294,05,2024,980281,2,8.3333,
05538294,06,2024,980281,2,8.3333,
05538294,04,2024,980286,2,8.3333,
05538294,05,2024,980286,2,8.3333,
05538294,06,2024,980286,2,8.3333,
05538294,04,2024,980310,2,8.3333,
05538294,05,2024,980310,2,8.3333,
05538294,06,2024,980310,2,8.3333,
05538294,04,2024,980330,2,8.3333,
05538294,05,2024,980330,2,8.3333,
05538294,06,2024,980330,2,8.3333,
05538294,04,2024,980350,2,8.3333,
