NEWID,SEQNO,ALCNO,EXPNAME,COST_,REF_MO,REF_YR,RTYPE,GIFT,UCCSEQ,UCC,COST,PUBFLAG
05850542,30,0,QADINE2X,D,12,2024,UTA,2,1,690114,115,2
05850542,30,0,QADINE3X,D,01,2025,UTA,2,1,690114,115,2
05850563,28,0,QADINE1X,D,11,2024,UTA,2,1,690114,50,2
05850563,28,0,QADINE2X,D,12,2024,UTA,2,1,690114,50,2
05850563,28,0,QADINE3X,D,01,2025,UTA,2,1,690114,50,2
05850563,29,0,TELCEL1X,D,11,2024,UTA,2,1,270102,65,2
05850563,29,0,TELCEL2X,D,12,2024,UTA,2,1,270102,65,2
05850563,29,0,TELCEL3X,D,01,2025,UTA,2,1,270102,65,2
05850602,40,0,QADINE1X,D,11,2024,UTA,2,1,690114,95,2
05850602,40,0,QADINE2X,D,12,2024,UTA,2,1,690114,95,2
05850602,40,0,QADINE3X,D,01,2025,UTA,2,1,690114,95,2
05850602,41,0,TELCEL1X,D,11,2024,UTA,2,1,270102,20,2
05850602,41,0,TELCEL2X,D,12,2024,UTA,2,1,270102,20,2
05850602,41,0,TELCEL3X,D,01,2025,UTA,2,1,270102,20,2
05850652,34,0,TELCEL1X,D,11,2024,UTA,2,1,270102,110,2
05850652,34,0,TELCEL2X,D,12,2024,UTA,2,1,270102,110,2
05850652,34,0,TELCEL3X,D,01,2025,UTA,2,1,270102,112,2
05850652,35,0,QADCAB1X,E,11,2024,UTA,2,1,270310,84,2
05850652,35,0,QADCAB2X,E,12,2024,UTA,2,1,270310,84,2
05850652,35,0,QADCAB3X,E,01,2025,UTA,2,1,270310,86,2
05850652,35,0,QADINE1X,E,11,2024,UTA,2,1,690114,80,2
05850652,35,0,QADINE2X,E,12,2024,UTA,2,1,690114,79,2
05850652,35,0,QADINE3X,E,01,2025,UTA,2,1,690114,80,2
05850652,35,0,TELRES1X,E,11,2024,UTA,2,1,270106,44,2
05850652,35,0,TELRES2X,E,12,2024,UTA,2,1,270106,45,2
05850652,35,0,TELRES3X,E,01,2025,UTA,2,1,270106,46,2
05850692,21,0,QADINE1X,E,11,2024,UTA,2,1,690114,104,2
05850692,21,0,QADINE2X,E,12,2024,UTA,2,1,690114,104,2
05850692,21,0,QADINE3X,E,01,2025,UTA,2,1,690114,106,2
05850692,21,0,TELRES1X,E,11,2024,UTA,2,1,270106,71,2
05850692,21,0,TELRES2X,E,12,2024,UTA,2,1,270106,71,2
05850692,21,0,TELRES3X,E,01,2025,UTA,2,1,270106,69,2
05850712,23,0,QADINE1X,D,11,2024,UTA,2,1,690114,100,2
05850712,23,0,QADINE2X,D,12,2024,UTA,2,1,690114,100,2
05850712,23,0,QADINE3X,D,01,2025,UTA,2,1,690114,100,2
05850742,34,0,TELCEL1X,D,11,2024,UTA,2,1,270102,300,2
05850742,34,0,TELCEL2X,D,12,2024,UTA,2,1,270102,300,2
05850742,34,0,TELCEL3X,D,01,2025,UTA,2,1,270102,300,2
05850742,35,0,QADINE1X,D,11,2024,UTA,2,1,690114,111,2
05850742,35,0,QADINE2X,D,12,2024,UTA,2,1,690114,111,2
05850742,35,0,QADINE3X,D,01,2025,UTA,2,1,690114,111,2
05850752,33,0,TELCEL1X,D,11,2024,UTA,2,1,270102,230,2
05850752,33,0,TELCEL2X,D,12,2024,UTA,2,1,270102,230,2
05850752,33,0,TELCEL3X,D,01,2025,UTA,2,1,270102,230,2
05850752,34,0,QADINE1X,D,11,2024,UTA,2,1,690114,43,2
05850752,34,0,QADINE2X,D,12,2024,UTA,2,1,690114,43,2
05850752,34,0,QADINE3X,D,01,2025,UTA,2,1,690114,43,2
05850852,23,0,TELCEL1X,D,11,2024,UTA,2,1,270102,60,2
05850852,23,0,TELCEL2X,D,12,2024,UTA,2,1,270102,60,2
05850852,23,0,TELCEL3X,D,01,2025,UTA,2,1,270102,60,2
05850852,24,0,TELCEL1X,D,11,2024,UTA,2,1,270102,60,2
05850852,24,0,TELCEL2X,D,12,2024,UTA,2,1,270102,60,2
05850852,24,0,TELCEL3X,D,01,2025,UTA,2,1,270102,60,2
05850852,25,0,QADINE1X,D,11,2024,UTA,2,1,690114,55,2
05850852,25,0,QADINE2X,D,12,2024,UTA,2,1,690114,55,2
05850852,25,0,QADINE3X,D,01,2025,UTA,2,1,690114,55,2
05850872,25,0,TELCEL1X,D,11,2024,UTA,2,1,270102,147,2
05850872,25,0,TELCEL2X,D,12,2024,UTA,2,1,270102,147,2
05850872,25,0,TELCEL3X,D,01,2025,UTA,2,1,270102,147,2
05850872,26,0,QADCAB1X,E,11,2024,UTA,2,1,270310,165,2
05850872,26,0,QADCAB2X,E,12,2024,UTA,2,1,270310,165,2
05850872,26,0,QADCAB3X,E,01,2025,UTA,2,1,270310,165,2
05850872,26,0,QADINE1X,E,11,2024,UTA,2,1,690114,135,2
05850872,26,0,QADINE2X,E,12,2024,UTA,2,1,690114,135,2
05850872,26,0,QADINE3X,E,01,2025,UTA,2,1,690114,135,2
05850902,23,0,QADCAB1X,E,11,2024,UTA,2,1,270310,116,2
05850902,23,0,QADCAB2X,E,12,2024,UTA,2,1,270310,117,2
05850902,23,0,QADCAB3X,E,01,2025,UTA,2,1,270310,115,2
05850902,23,0,QADINE1X,E,11,2024,UTA,2,1,690114,84,2
05850902,23,0,QADINE2X,E,12,2024,UTA,2,1,690114,83,2
05850902,23,0,QADINE3X,E,01,2025,UTA,2,1,690114,85,2
05850902,24,0,TELCEL1X,D,11,2024,UTA,2,1,270102,45,2
05850902,24,0,TELCEL2X,D,12,2024,UTA,2,1,270102,45,2
05850902,24,0,TELCEL3X,D,01,2025,UTA,2,1,270102,45,2
05850972,44,0,TELCEL1X,D,11,2024,UTA,2,1,270102,162,2
05850972,44,0,TELCEL2X,D,12,2024,UTA,2,1,270102,162,2
05850972,44,0,TELCEL3X,D,01,2025,UTA,2,1,270102,162,2
05850972,45,0,QADCAB1X,E,11,2024,UTA,2,1,270310,61,2
05850972,45,0,QADCAB2X,E,12,2024,UTA,2,1,270310,61,2
05850972,45,0,QADCAB3X,E,01,2025,UTA,2,1,270310,61,2
05850972,45,0,QADINE1X,E,11,2024,UTA,2,1,690114,40,2
05850972,45,0,QADINE2X,E,12,2024,UTA,2,1,690114,40,2
05850972,45,0,QADINE3X,E,01,2025,UTA,2,1,690114,40,2
05851022,22,0,TELCEL1X,D,11,2024,UTA,2,1,270102,39,2
05851022,22,0,TELCEL2X,D,12,2024,UTA,2,1,270102,39,2
05851022,22,0,TELCEL3X,D,01,2025,UTA,2,1,270102,39,2
05851022,23,0,QADINE1X,D,11,2024,UTA,2,1,690114,55,2
05851022,23,0,QADINE2X,D,12,2024,UTA,2,1,690114,55,2
05851022,23,0,QADINE3X,D,01,2025,UTA,2,1,690114,55,2
05851022,24,0,TELCEL1X,D,11,2024,UTA,2,1,270102,39,2
05851022,24,0,TELCEL2X,D,12,2024,UTA,2,1,270102,39,2
05851022,24,0,TELCEL3X,D,01,2025,UTA,2,1,270102,39,2
05851032,16,0,TELCEL1X,D,11,2024,UTA,2,1,270102,120,2
05851032,16,0,TELCEL2X,D,12,2024,UTA,2,1,270102,120,2
05851032,16,0,TELCEL3X,D,01,2025,UTA,2,1,270102,120,2
05851032,17,0,QADINE1X,D,11,2024,UTA,2,1,690114,92,2
05851032,17,0,QADINE2X,D,12,2024,UTA,2,1,690114,92,2
05851032,17,0,QADINE3X,D,01,2025,UTA,2,1,690114,92,2
05851042,13,0,QADINE1X,D,11,2024,UTA,2,1,690114,85,2
05851042,13,0,QADINE2X,D,12,2024,UTA,2,1,690114,85,2
05851042,13,0,QADINE3X,D,01,2025,UTA,2,1,690114,85,2
05851042,14,0,TELCEL1X,D,11,2024,UTA,2,1,270102,164,2
05851042,14,0,TELCEL2X,D,12,2024,UTA,2,1,270102,164,2
05851042,14,0,TELCEL3X,D,01,2025,UTA,2,1,270102,164,2
05851062,13,0,TELCEL1X,D,11,2024,UTA,2,1,270102,90,2
05851062,13,0,TELCEL2X,D,12,2024,UTA,2,1,270102,90,2
05851062,13,0,TELCEL3X,D,01,2025,UTA,2,1,270102,90,2
05851062,14,0,QADCAB1X,E,11,2024,UTA,2,1,270310,82,2
05851062,14,0,QADCAB2X,E,12,2024,UTA,2,1,270310,83,2
05851062,14,0,QADCAB3X,E,01,2025,UTA,2,1,270310,81,2
05851062,14,0,QADINE1X,E,11,2024,UTA,2,1,690114,45,2
05851062,14,0,QADINE2X,E,12,2024,UTA,2,1,690114,44,2
05851062,14,0,QADINE3X,E,01,2025,UTA,2,1,690114,46,2
05851102,32,0,TELCEL1X,D,11,2024,UTA,2,1,270102,325,2
05851102,32,0,TELCEL2X,D,12,2024,UTA,2,1,270102,325,2
05851102,32,0,TELCEL3X,D,01,2025,UTA,2,1,270102,325,2
05851102,33,0,QADINE1X,D,11,2024,UTA,2,1,690114,98,2
05851102,33,0,QADINE2X,D,12,2024,UTA,2,1,690114,100,2
05851102,33,0,QADINE3X,D,01,2025,UTA,2,1,690114,105,2
05851132,10,0,TELCEL1X,D,11,2024,UTA,2,1,270102,75,2
05851132,10,0,TELCEL2X,D,12,2024,UTA,2,1,270102,75,2
05851132,10,0,TELCEL3X,D,01,2025,UTA,2,1,270102,75,2
05851132,11,0,QADINE1X,D,11,2024,UTA,2,1,690114,10,2
05851132,11,0,QADINE2X,D,12,2024,UTA,2,1,690114,10,2
05851132,11,0,QADINE3X,D,01,2025,UTA,2,1,690114,10,2
05851142,21,0,TELCEL1X,D,11,2024,UTA,2,1,270102,278,2
05851142,21,0,TELCEL2X,D,12,2024,UTA,2,1,270102,278,2
05851142,21,0,TELCEL3X,D,01,2025,UTA,2,1,270102,278,2
05851142,22,0,QADINE1X,D,11,2024,UTA,2,1,690114,90,2
05851142,22,0,QADINE2X,D,12,2024,UTA,2,1,690114,90,2
05851142,22,0,QADINE3X,D,01,2025,UTA,2,1,690114,90,2
05851212,37,0,TELCEL1X,D,11,2024,UTA,2,1,270102,70,2
05851212,37,0,TELCEL2X,D,12,2024,UTA,2,1,270102,70,2
05851212,37,0,TELCEL3X,D,01,2025,UTA,2,1,270102,70,2
05851212,38,0,QADINE1X,D,11,2024,UTA,2,1,690114,80,2
05851212,38,0,QADINE2X,D,12,2024,UTA,2,1,690114,80,2
05851212,38,0,QADINE3X,D,01,2025,UTA,2,1,690114,80,2
05851252,16,0,QADCAB1X,E,11,2024,UTA,2,1,270310,172,2
05851252,16,0,QADCAB2X,E,12,2024,UTA,2,1,270310,172,2
05851252,16,0,QADCAB3X,E,01,2025,UTA,2,1,270310,172,2
05851252,16,0,QADINE1X,E,11,2024,UTA,2,1,690114,78,2
05851252,16,0,QADINE2X,E,12,2024,UTA,2,1,690114,78,2
05851252,16,0,QADINE3X,E,01,2025,UTA,2,1,690114,78,2
05851252,17,0,TELCEL1X,D,11,2024,UTA,2,1,270102,105,2
05851252,17,0,TELCEL2X,D,12,2024,UTA,2,1,270102,105,2
05851252,17,0,TELCEL3X,D,01,2025,UTA,2,1,270102,105,2
05851302,22,0,TELCEL1X,D,11,2024,UTA,2,1,270102,247,2
05851302,22,0,TELCEL2X,D,12,2024,UTA,2,1,270102,247,2
05851302,22,0,TELCEL3X,D,01,2025,UTA,2,1,270102,247,2
05851302,23,0,QADCAB1X,E,11,2024,UTA,2,1,270310,99,2
05851302,23,0,QADCAB2X,E,12,2024,UTA,2,1,270310,99,2
05851302,23,0,QADCAB3X,E,01,2025,UTA,2,1,270310,99,2
05851302,23,0,QADINE1X,E,11,2024,UTA,2,1,690114,54,2
05851302,23,0,QADINE2X,E,12,2024,UTA,2,1,690114,54,2
05851302,23,0,QADINE3X,E,01,2025,UTA,2,1,690114,53,2
05851302,23,0,TELRES1X,E,11,2024,UTA,2,1,270106,74,2
05851302,23,0,TELRES2X,E,12,2024,UTA,2,1,270106,74,2
05851302,23,0,TELRES3X,E,01,2025,UTA,2,1,270106,75,2
05851322,55,0,QADINE1X,D,11,2024,UTA,2,1,690114,42,2
05851322,55,0,QADINE2X,D,12,2024,UTA,2,1,690114,42,2
05851322,55,0,QADINE3X,D,01,2025,UTA,2,1,690114,42,2
05851322,56,0,TELCEL1X,D,11,2024,UTA,2,1,270102,175,2
05851322,56,0,TELCEL2X,D,12,2024,UTA,2,1,270102,275,2
05851322,56,0,TELCEL3X,D,01,2025,UTA,2,1,270102,152,2
05851322,57,0,TELRES1X,D,11,2024,UTA,2,1,270106,45,2
05851322,57,0,TELRES2X,D,12,2024,UTA,2,1,270106,45,2
05851322,57,0,TELRES3X,D,01,2025,UTA,2,1,270106,45,2
05851352,50,0,QADCAB1X,D,11,2024,UTA,2,1,270310,242,2
05851352,50,0,QADCAB2X,D,12,2024,UTA,2,1,270310,242,2
05851352,50,0,QADCAB3X,D,01,2025,UTA,2,1,270310,242,2
05851352,51,0,QADINE1X,D,11,2024,UTA,2,1,690114,150,2
05851352,51,0,QADINE2X,D,12,2024,UTA,2,1,690114,150,2
05851352,51,0,QADINE3X,D,01,2025,UTA,2,1,690114,150,2
05851352,52,0,TELCEL1X,D,11,2024,UTA,2,1,270102,202,2
05851352,52,0,TELCEL2X,D,12,2024,UTA,2,1,270102,202,2
05851352,52,0,TELCEL3X,D,01,2025,UTA,2,1,270102,202,2
05851382,11,0,TELCEL1X,D,11,2024,UTA,2,1,270102,94,2
05851382,11,0,TELCEL2X,D,12,2024,UTA,2,1,270102,95,2
05851382,11,0,TELCEL3X,D,01,2025,UTA,2,1,270102,95,2
05851402,12,0,TELCEL1X,D,11,2024,UTA,2,1,270102,88,2
05851402,12,0,TELCEL2X,D,12,2024,UTA,2,1,270102,88,2
05851402,12,0,TELCEL3X,D,01,2025,UTA,2,1,270102,88,2
05851412,23,0,TELCEL1X,D,11,2024,UTA,2,1,270102,110,2
05851412,23,0,TELCEL2X,D,12,2024,UTA,2,1,270102,110,2
05851412,23,0,TELCEL3X,D,01,2025,UTA,2,1,270102,110,2
05851422,11,0,TELCEL1X,D,11,2024,UTA,2,1,270102,110,2
05851422,11,0,TELCEL2X,D,12,2024,UTA,2,1,270102,110,2
05851422,11,0,TELCEL3X,D,01,2025,UTA,2,1,270102,110,2
05851462,31,0,QADINE1X,E,11,2024,UTA,2,1,690114,96,2
05851462,31,0,QADINE2X,E,12,2024,UTA,2,1,690114,97,2
05851462,31,0,QADINE3X,E,01,2025,UTA,2,1,690114,96,2
05851462,31,0,TELRES1X,E,11,2024,UTA,2,1,270106,32,2
05851462,31,0,TELRES2X,E,12,2024,UTA,2,1,270106,31,2
05851462,31,0,TELRES3X,E,01,2025,UTA,2,1,270106,32,2
05851462,32,0,TELCEL1X,T,11,2024,UTA,2,1,270102,618,2
05851462,32,0,TELCEL2X,T,12,2024,UTA,2,1,270102,611,2
05851462,32,0,TELCEL3X,T,01,2025,UTA,2,1,270102,619,2
05851502,21,0,TELCEL1X,D,11,2024,UTA,2,1,270102,25,2
05851502,21,0,TELCEL2X,D,12,2024,UTA,2,1,270102,25,2
05851502,21,0,TELCEL3X,D,01,2025,UTA,2,1,270102,25,2
05851502,22,0,TELCEL1X,D,11,2024,UTA,2,1,270102,30,2
05851502,22,0,TELCEL2X,D,12,2024,UTA,2,1,270102,30,2
05851502,22,0,TELCEL3X,D,01,2025,UTA,2,1,270102,30,2
05851512,10,0,TELCEL1X,E,11,2024,UTA,2,1,270102,48,2
05851512,10,0,TELCEL2X,E,12,2024,UTA,2,1,270102,46,2
05851512,10,0,TELCEL3X,E,01,2025,UTA,2,1,270102,48,2
05851512,10,0,QADINE1X,E,11,2024,UTA,2,1,690114,32,2
05851512,10,0,QADINE2X,E,12,2024,UTA,2,1,690114,34,2
05851512,10,0,QADINE3X,E,01,2025,UTA,2,1,690114,32,2
05851522,33,0,TELCEL1X,E,11,2024,UTA,2,1,270102,126,2
05851522,33,0,TELCEL2X,E,12,2024,UTA,2,1,270102,126,2
05851522,33,0,TELCEL3X,E,01,2025,UTA,2,1,270102,126,2
05851522,33,0,QADCAB1X,E,11,2024,UTA,2,1,270310,88,2
05851522,33,0,QADCAB2X,E,12,2024,UTA,2,1,270310,88,2
05851522,33,0,QADCAB3X,E,01,2025,UTA,2,1,270310,88,2
05851522,33,0,QADINE1X,E,11,2024,UTA,2,1,690114,72,2
05851522,33,0,QADINE2X,E,12,2024,UTA,2,1,690114,72,2
05851522,33,0,QADINE3X,E,01,2025,UTA,2,1,690114,75,2
05851522,33,0,TELRES1X,E,11,2024,UTA,2,1,270106,54,2
05851522,33,0,TELRES2X,E,12,2024,UTA,2,1,270106,54,2
05851522,33,0,TELRES3X,E,01,2025,UTA,2,1,270106,51,2
05851542,29,0,TELCEL1X,D,11,2024,UTA,2,1,270102,100,2
05851542,29,0,TELCEL2X,D,12,2024,UTA,2,1,270102,100,2
05851542,29,0,TELCEL3X,D,01,2025,UTA,2,1,270102,100,2
05851542,30,0,QADINE1X,D,11,2024,UTA,2,1,690114,80,2
05851542,30,0,QADINE2X,D,12,2024,UTA,2,1,690114,80,2
05851542,30,0,QADINE3X,D,01,2025,UTA,2,1,690114,80,2
05851562,19,0,TELCEL1X,D,11,2024,UTA,2,1,270102,100,2
05851562,19,0,TELCEL2X,D,12,2024,UTA,2,1,270102,100,2
05851562,19,0,TELCEL3X,D,01,2025,UTA,2,1,270102,100,2
05851562,20,0,QADCAB1X,E,11,2024,UTA,2,1,270310,98,2
05851562,20,0,QADCAB2X,E,12,2024,UTA,2,1,270310,98,2
05851562,20,0,QADCAB3X,E,01,2025,UTA,2,1,270310,98,2
05851562,20,0,QADINE1X,E,11,2024,UTA,2,1,690114,102,2
05851562,20,0,QADINE2X,E,12,2024,UTA,2,1,690114,102,2
05851562,20,0,QADINE3X,E,01,2025,UTA,2,1,690114,102,2
05851602,37,0,TELCEL1X,D,11,2024,UTA,2,1,270102,195,2
05851602,37,0,TELCEL2X,D,12,2024,UTA,2,1,270102,195,2
05851602,37,0,TELCEL3X,D,01,2025,UTA,2,1,270102,196,2
05851602,38,0,QADCAB1X,E,11,2024,UTA,2,1,270310,183,2
05851602,38,0,QADCAB2X,E,12,2024,UTA,2,1,270310,183,2
05851602,38,0,QADCAB3X,E,01,2025,UTA,2,1,270310,183,2
05851602,38,0,QADINE1X,E,11,2024,UTA,2,1,690114,122,2
05851602,38,0,QADINE2X,E,12,2024,UTA,2,1,690114,122,2
05851602,38,0,QADINE3X,E,01,2025,UTA,2,1,690114,122,2
05851612,11,0,QADCAB1X,E,11,2024,UTA,2,1,270310,135,2
05851612,11,0,QADCAB2X,E,12,2024,UTA,2,1,270310,134,2
05851612,11,0,QADCAB3X,E,01,2025,UTA,2,1,270310,134,2
05851612,11,0,QADINE1X,E,11,2024,UTA,2,1,690114,77,2
05851612,11,0,QADINE2X,E,12,2024,UTA,2,1,690114,78,2
05851612,11,0,QADINE3X,E,01,2025,UTA,2,1,690114,78,2
05851612,11,0,TELRES1X,E,11,2024,UTA,2,1,270106,83,2
05851612,11,0,TELRES2X,E,12,2024,UTA,2,1,270106,83,2
05851612,11,0,TELRES3X,E,01,2025,UTA,2,1,270106,83,2
05851612,12,0,TELCEL1X,D,11,2024,UTA,2,1,270102,210,2
05851612,12,0,TELCEL2X,D,12,2024,UTA,2,1,270102,210,2
05851612,12,0,TELCEL3X,D,01,2025,UTA,2,1,270102,210,2
05851652,16,0,TELCEL1X,D,11,2024,UTA,2,1,270102,100,2
05851652,16,0,TELCEL2X,D,12,2024,UTA,2,1,270102,100,2
05851652,16,0,TELCEL3X,D,01,2025,UTA,2,1,270102,100,2
05851652,17,0,QADINE1X,D,11,2024,UTA,2,1,690114,15,2
05851652,17,0,QADINE2X,D,12,2024,UTA,2,1,690114,15,2
05851652,17,0,QADINE3X,D,01,2025,UTA,2,1,690114,15,2
05851682,20,0,QADINE1X,D,11,2024,UTA,2,1,690114,71,2
05851682,20,0,QADINE2X,D,12,2024,UTA,2,1,690114,71,2
05851682,20,0,QADINE3X,D,01,2025,UTA,2,1,690114,71,2
05851682,21,0,TELCEL1X,D,11,2024,UTA,2,1,270102,103,2
05851682,21,0,TELCEL2X,D,12,2024,UTA,2,1,270102,103,2
05851682,21,0,TELCEL3X,D,01,2025,UTA,2,1,270102,103,2
05851722,22,0,QADCAB1X,E,11,2024,UTA,2,1,270310,134,2
05851722,22,0,QADCAB2X,E,12,2024,UTA,2,1,270310,134,2
05851722,22,0,QADCAB3X,E,01,2025,UTA,2,1,270310,135,2
05851722,22,0,TELRES1X,E,11,2024,UTA,2,1,270106,78,2
05851722,22,0,TELRES2X,E,12,2024,UTA,2,1,270106,78,2
05851722,22,0,TELRES3X,E,01,2025,UTA,2,1,270106,77,2
05851732,61,0,TELCEL1X,D,11,2024,UTA,2,1,270102,109,2
05851732,61,0,TELCEL2X,D,12,2024,UTA,2,1,270102,109,2
05851732,61,0,TELCEL3X,D,01,2025,UTA,2,1,270102,109,2
05851732,62,0,QADINE1X,D,11,2024,UTA,2,1,690114,65,2
05851732,62,0,QADINE2X,D,12,2024,UTA,2,1,690114,65,2
05851732,62,0,QADINE3X,D,01,2025,UTA,2,1,690114,65,2
05851772,29,0,TELCEL1X,E,11,2024,UTA,2,1,270102,68,2
05851772,29,0,TELCEL2X,E,12,2024,UTA,2,1,270102,68,2
05851772,29,0,TELCEL3X,E,01,2025,UTA,2,1,270102,68,2
05851772,29,0,QADINE1X,E,11,2024,UTA,2,1,690114,42,2
05851772,29,0,QADINE2X,E,12,2024,UTA,2,1,690114,42,2
05851772,29,0,QADINE3X,E,01,2025,UTA,2,1,690114,42,2
05851832,26,0,QADINE1X,D,11,2024,UTA,2,1,690114,92,2
05851832,26,0,QADINE2X,D,12,2024,UTA,2,1,690114,92,2
05851832,26,0,QADINE3X,D,01,2025,UTA,2,1,690114,92,2
05851832,27,0,TELCEL1X,D,11,2024,UTA,2,1,270102,135,2
05851832,27,0,TELCEL2X,D,12,2024,UTA,2,1,270102,135,2
05851832,27,0,TELCEL3X,D,01,2025,UTA,2,1,270102,135,2
05851842,20,0,TELCEL1X,D,11,2024,UTA,2,1,270102,115,2
05851842,20,0,TELCEL2X,D,12,2024,UTA,2,1,270102,115,2
05851842,20,0,TELCEL3X,D,01,2025,UTA,2,1,270102,115,2
05851842,21,0,QADCAB1X,D,11,2024,UTA,2,1,270310,89,2
05851842,21,0,QADCAB2X,D,12,2024,UTA,2,1,270310,89,2
05851842,21,0,QADCAB3X,D,01,2025,UTA,2,1,270310,89,2
05851862,24,0,TELCEL1X,D,11,2024,UTA,2,1,270102,60,2
05851862,24,0,TELCEL2X,D,12,2024,UTA,2,1,270102,60,2
05851862,24,0,TELCEL3X,D,01,2025,UTA,2,1,270102,60,2
05851862,25,0,QADINE1X,D,11,2024,UTA,2,1,690114,59,2
05851862,25,0,QADINE2X,D,12,2024,UTA,2,1,690114,59,2
05851862,25,0,QADINE3X,D,01,2025,UTA,2,1,690114,59,2
05851942,14,0,QADINE1X,D,11,2024,UTA,2,1,690114,37,2
05851942,14,0,QADINE2X,D,12,2024,UTA,2,1,690114,37,2
05851942,14,0,QADINE3X,D,01,2025,UTA,2,1,690114,37,2
05851942,15,0,TELCEL1X,D,11,2024,UTA,2,1,270102,70,2
05851942,15,0,TELCEL2X,D,12,2024,UTA,2,1,270102,70,2
05851942,15,0,TELCEL3X,D,01,2025,UTA,2,1,270102,70,2
05851952,25,0,QADINE1X,D,11,2024,UTA,2,1,690114,97,2
05851952,25,0,QADINE2X,D,12,2024,UTA,2,1,690114,97,2
05851952,25,0,QADINE3X,D,01,2025,UTA,2,1,690114,97,2
05851952,26,0,TELCEL1X,D,11,2024,UTA,2,1,270102,81,2
05851952,26,0,TELCEL2X,D,12,2024,UTA,2,1,270102,81,2
05851952,26,0,TELCEL3X,D,01,2025,UTA,2,1,270102,81,2
05851952,27,0,TELCEL1X,D,11,2024,UTA,2,1,270102,81,2
05851952,27,0,TELCEL2X,D,12,2024,UTA,2,1,270102,81,2
05851952,27,0,TELCEL3X,D,01,2025,UTA,2,1,270102,81,2
05851962,61,0,TELCEL1X,D,11,2024,UTA,2,1,270102,144,2
05851962,61,0,TELCEL2X,D,12,2024,UTA,2,1,270102,144,2
05851962,61,0,TELCEL3X,D,01,2025,UTA,2,1,270102,141,2
05851962,62,0,QADINE1X,D,11,2024,UTA,2,1,690114,86,2
05851962,62,0,QADINE2X,D,12,2024,UTA,2,1,690114,86,2
05851962,62,0,QADINE3X,D,01,2025,UTA,2,1,690114,86,2
05851992,42,0,TELCEL1X,D,11,2024,UTA,2,1,270102,50,2
05851992,42,0,TELCEL2X,D,12,2024,UTA,2,1,270102,50,2
05851992,42,0,TELCEL3X,D,01,2025,UTA,2,1,270102,50,2
05851992,43,0,QADINE1X,D,11,2024,UTA,2,1,690114,50,2
05851992,43,0,QADINE2X,D,12,2024,UTA,2,1,690114,50,2
05851992,43,0,QADINE3X,D,01,2025,UTA,2,1,690114,50,2
05852022,48,0,TELCEL1X,D,11,2024,UTA,2,1,270102,180,2
05852022,48,0,TELCEL2X,D,12,2024,UTA,2,1,270102,180,2
05852022,48,0,TELCEL3X,D,01,2025,UTA,2,1,270102,180,2
05852022,49,0,QADINE1X,D,11,2024,UTA,2,1,690114,156,2
05852022,49,0,QADINE2X,D,12,2024,UTA,2,1,690114,156,2
05852022,49,0,QADINE3X,D,01,2025,UTA,2,1,690114,156,2
05852022,50,0,QADINE1X,D,11,2024,UTA,2,1,690114,120,2
05852022,50,0,QADINE2X,D,12,2024,UTA,2,1,690114,120,2
05852022,50,0,QADINE3X,D,01,2025,UTA,2,1,690114,120,2
05852042,20,0,TELCEL1X,D,11,2024,UTA,2,1,270102,105,2
05852042,20,0,TELCEL2X,D,12,2024,UTA,2,1,270102,105,2
05852042,20,0,TELCEL3X,D,01,2025,UTA,2,1,270102,105,2
05852042,21,0,QADINE1X,D,11,2024,UTA,2,1,690114,83,2
05852042,21,0,QADINE2X,D,12,2024,UTA,2,1,690114,83,2
05852042,21,0,QADINE3X,D,01,2025,UTA,2,1,690114,83,2
05852052,29,0,TELCEL1X,D,11,2024,UTA,2,1,270102,141,2
05852052,29,0,TELCEL2X,D,12,2024,UTA,2,1,270102,141,2
05852052,29,0,TELCEL3X,D,01,2025,UTA,2,1,270102,141,2
05852052,30,0,TELCEL1X,D,11,2024,UTA,2,1,270102,115,2
05852052,30,0,TELCEL2X,D,12,2024,UTA,2,1,270102,115,2
05852052,30,0,TELCEL3X,D,01,2025,UTA,2,1,270102,115,2
05852052,31,0,TELCEL1X,D,11,2024,UTA,2,1,270102,173,2
05852052,31,0,TELCEL2X,D,12,2024,UTA,2,1,270102,173,2
05852052,31,0,TELCEL3X,D,01,2025,UTA,2,1,270102,173,2
05852052,32,0,QADINE1X,D,11,2024,UTA,2,1,690114,75,2
05852052,32,0,QADINE2X,D,12,2024,UTA,2,1,690114,75,2
05852052,32,0,QADINE3X,D,01,2025,UTA,2,1,690114,75,2
05852072,18,0,QADINE1X,D,11,2024,UTA,2,1,690114,105,2
05852072,18,0,QADINE2X,D,12,2024,UTA,2,1,690114,105,2
05852072,18,0,QADINE3X,D,01,2025,UTA,2,1,690114,105,2
05852142,18,0,QADINE1X,D,11,2024,UTA,2,1,690114,92,2
05852142,18,0,QADINE2X,D,12,2024,UTA,2,1,690114,92,2
05852142,18,0,QADINE3X,D,01,2025,UTA,2,1,690114,92,2
05852142,19,0,TELCEL1X,D,11,2024,UTA,2,1,270102,64,2
05852142,19,0,TELCEL2X,D,12,2024,UTA,2,1,270102,64,2
05852142,19,0,TELCEL3X,D,01,2025,UTA,2,1,270102,64,2
05852152,15,0,TELCEL1X,D,11,2024,UTA,2,1,270102,200,2
05852152,15,0,TELCEL2X,D,12,2024,UTA,2,1,270102,200,2
