NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE,VALUE_,IMPNUM
05411714,03,2024,980000,2,10599.6667,,4
05411714,03,2024,980000,2,8596.3333,,5
05411714,01,2024,980071,1,6881.5000,,1
05411714,01,2024,980071,1,8495.1667,,2
05411714,01,2024,980071,1,7418.0000,,3
05411714,01,2024,980071,1,10582.2500,,4
05411714,01,2024,980071,1,8578.9167,,5
05411714,02,2024,980071,1,6881.5000,,1
05411714,02,2024,980071,1,8495.1667,,2
05411714,02,2024,980071,1,7418.0000,,3
05411714,02,2024,980071,1,10582.2500,,4
05411714,02,2024,980071,1,8578.9167,,5
05411714,03,2024,980071,1,6881.5000,,1
05411714,03,2024,980071,1,8495.1667,,2
05411714,03,2024,980071,1,7418.0000,,3
05411714,03,2024,980071,1,10582.2500,,4
05411714,03,2024,980071,1,8578.9167,,5
05411724,01,2024,800940,2,692.3333,,1
05411724,01,2024,800940,2,692.3333,,2
05411724,01,2024,800940,2,692.3333,,3
05411724,01,2024,800940,2,692.3333,,4
05411724,01,2024,800940,2,692.3333,,5
05411724,02,2024,800940,2,692.3333,,1
05411724,02,2024,800940,2,692.3333,,2
05411724,02,2024,800940,2,692.3333,,3
05411724,02,2024,800940,2,692.3333,,4
05411724,02,2024,800940,2,692.3333,,5
05411724,03,2024,800940,2,692.3333,,1
05411724,03,2024,800940,2,692.3333,,2
05411724,03,2024,800940,2,692.3333,,3
05411724,03,2024,800940,2,692.3333,,4
05411724,03,2024,800940,2,692.3333,,5
05411724,01,2024,900000,2,8383.3333,,1
05411724,01,2024,900000,2,8383.3333,,2
05411724,01,2024,900000,2,8383.3333,,3
05411724,01,2024,900000,2,8383.3333,,4
05411724,01,2024,900000,2,8383.3333,,5
05411724,02,2024,900000,2,8383.3333,,1
05411724,02,2024,900000,2,8383.3333,,2
05411724,02,2024,900000,2,8383.3333,,3
05411724,02,2024,900000,2,8383.3333,,4
05411724,02,2024,900000,2,8383.3333,,5
05411724,03,2024,900000,2,8383.3333,,1
05411724,03,2024,900000,2,8383.3333,,2
05411724,03,2024,900000,2,8383.3333,,3
05411724,03,2024,900000,2,8383.3333,,4
05411724,03,2024,900000,2,8383.3333,,5
05411724,01,2024,900160,2,333.3333,,1
05411724,01,2024,900160,2,333.3333,,2
05411724,01,2024,900160,2,333.3333,,3
05411724,01,2024,900160,2,333.3333,,4
05411724,01,2024,900160,2,333.3333,,5
05411724,02,2024,900160,2,333.3333,,1
05411724,02,2024,900160,2,333.3333,,2
05411724,02,2024,900160,2,333.3333,,3
05411724,02,2024,900160,2,333.3333,,4
05411724,02,2024,900160,2,333.3333,,5
05411724,03,2024,900160,2,333.3333,,1
05411724,03,2024,900160,2,333.3333,,2
05411724,03,2024,900160,2,333.3333,,3
05411724,03,2024,900160,2,333.3333,,4
05411724,03,2024,900160,2,333.3333,,5
05411724,01,2024,900180,2,66.6667,,1
05411724,01,2024,900180,2,66.6667,,2
05411724,01,2024,900180,2,66.6667,,3
05411724,01,2024,900180,2,66.6667,,4
05411724,01,2024,900180,2,66.6667,,5
05411724,02,2024,900180,2,66.6667,,1
05411724,02,2024,900180,2,66.6667,,2
05411724,02,2024,900180,2,66.6667,,3
05411724,02,2024,900180,2,66.6667,,4
05411724,02,2024,900180,2,66.6667,,5
05411724,03,2024,900180,2,66.6667,,1
05411724,03,2024,900180,2,66.6667,,2
05411724,03,2024,900180,2,66.6667,,3
05411724,03,2024,900180,2,66.6667,,4
05411724,03,2024,900180,2,66.6667,,5
05411724,01,2024,980000,2,8783.3333,,1
05411724,01,2024,980000,2,8783.3333,,2
05411724,01,2024,980000,2,8783.3333,,3
05411724,01,2024,980000,2,8783.3333,,4
05411724,01,2024,980000,2,8783.3333,,5
05411724,02,2024,980000,2,8783.3333,,1
05411724,02,2024,980000,2,8783.3333,,2
05411724,02,2024,980000,2,8783.3333,,3
05411724,02,2024,980000,2,8783.3333,,4
05411724,02,2024,980000,2,8783.3333,,5
05411724,03,2024,980000,2,8783.3333,,1
05411724,03,2024,980000,2,8783.3333,,2
05411724,03,2024,980000,2,8783.3333,,3
05411724,03,2024,980000,2,8783.3333,,4
05411724,03,2024,980000,2,8783.3333,,5
05411724,01,2024,980071,1,8783.3333,,1
05411724,01,2024,980071,1,8783.3333,,2
05411724,01,2024,980071,1,8783.3333,,3
05411724,01,2024,980071,1,8783.3333,,4
05411724,01,2024,980071,1,8783.3333,,5
05411724,02,2024,980071,1,8783.3333,,1
05411724,02,2024,980071,1,8783.3333,,2
05411724,02,2024,980071,1,8783.3333,,3
05411724,02,2024,980071,1,8783.3333,,4
05411724,02,2024,980071,1,8783.3333,,5
05411724,03,2024,980071,1,8783.3333,,1
05411724,03,2024,980071,1,8783.3333,,2
05411724,03,2024,980071,1,8783.3333,,3
05411724,03,2024,980071,1,8783.3333,,4
05411724,03,2024,980071,1,8783.3333,,5
05411734,01,2024,900030,2,5349.3333,,1
05411734,01,2024,900030,2,5349.3333,,2
05411734,01,2024,900030,2,5349.3333,,3
05411734,01,2024,900030,2,5349.3333,,4
05411734,01,2024,900030,2,5349.3333,,5
05411734,02,2024,900030,2,5349.3333,,1
05411734,02,2024,900030,2,5349.3333,,2
05411734,02,2024,900030,2,5349.3333,,3
05411734,02,2024,900030,2,5349.3333,,4
05411734,02,2024,900030,2,5349.3333,,5
05411734,03,2024,900030,2,5349.3333,,1
05411734,03,2024,900030,2,5349.3333,,2
05411734,03,2024,900030,2,5349.3333,,3
05411734,03,2024,900030,2,5349.3333,,4
05411734,03,2024,900030,2,5349.3333,,5
05411734,01,2024,900170,2,333.3333,,1
05411734,01,2024,900170,2,333.3333,,2
05411734,01,2024,900170,2,333.3333,,3
05411734,01,2024,900170,2,333.3333,,4
05411734,01,2024,900170,2,333.3333,,5
05411734,02,2024,900170,2,333.3333,,1
05411734,02,2024,900170,2,333.3333,,2
05411734,02,2024,900170,2,333.3333,,3
05411734,02,2024,900170,2,333.3333,,4
05411734,02,2024,900170,2,333.3333,,5
05411734,03,2024,900170,2,333.3333,,1
05411734,03,2024,900170,2,333.3333,,2
05411734,03,2024,900170,2,333.3333,,3
05411734,03,2024,900170,2,333.3333,,4
05411734,03,2024,900170,2,333.3333,,5
05411734,01,2024,980000,2,5682.6667,,1
05411734,01,2024,980000,2,5682.6667,,2
05411734,01,2024,980000,2,5682.6667,,3
05411734,01,2024,980000,2,5682.6667,,4
05411734,01,2024,980000,2,5682.6667,,5
05411734,02,2024,980000,2,5682.6667,,1
05411734,02,2024,980000,2,5682.6667,,2
05411734,02,2024,980000,2,5682.6667,,3
05411734,02,2024,980000,2,5682.6667,,4
05411734,02,2024,980000,2,5682.6667,,5
05411734,03,2024,980000,2,5682.6667,,1
05411734,03,2024,980000,2,5682.6667,,2
05411734,03,2024,980000,2,5682.6667,,3
05411734,03,2024,980000,2,5682.6667,,4
05411734,03,2024,980000,2,5682.6667,,5
05411734,01,2024,980071,1,5682.6667,,1
05411734,01,2024,980071,1,5682.6667,,2
05411734,01,2024,980071,1,5682.6667,,3
05411734,01,2024,980071,1,5682.6667,,4
05411734,01,2024,980071,1,5682.6667,,5
05411734,02,2024,980071,1,5682.6667,,1
05411734,02,2024,980071,1,5682.6667,,2
05411734,02,2024,980071,1,5682.6667,,3
05411734,02,2024,980071,1,5682.6667,,4
05411734,02,2024,980071,1,5682.6667,,5
05411734,03,2024,980071,1,5682.6667,,1
05411734,03,2024,980071,1,5682.6667,,2
05411734,03,2024,980071,1,5682.6667,,3
05411734,03,2024,980071,1,5682.6667,,4
05411734,03,2024,980071,1,5682.6667,,5
05411764,01,2024,800940,2,235.9167,,1
05411764,01,2024,800940,2,235.9167,,2
05411764,01,2024,800940,2,235.9167,,3
05411764,01,2024,800940,2,235.9167,,4
05411764,01,2024,800940,2,235.9167,,5
05411764,02,2024,800940,2,235.9167,,1
05411764,02,2024,800940,2,235.9167,,2
05411764,02,2024,800940,2,235.9167,,3
05411764,02,2024,800940,2,235.9167,,4
05411764,02,2024,800940,2,235.9167,,5
05411764,03,2024,800940,2,235.9167,,1
05411764,03,2024,800940,2,235.9167,,2
05411764,03,2024,800940,2,235.9167,,3
05411764,03,2024,800940,2,235.9167,,4
05411764,03,2024,800940,2,235.9167,,5
05411764,01,2024,900000,2,7083.3333,,1
05411764,01,2024,900000,2,7083.3333,,2
05411764,01,2024,900000,2,7083.3333,,3
05411764,01,2024,900000,2,7083.3333,,4
05411764,01,2024,900000,2,7083.3333,,5
05411764,02,2024,900000,2,7083.3333,,1
05411764,02,2024,900000,2,7083.3333,,2
05411764,02,2024,900000,2,7083.3333,,3
05411764,02,2024,900000,2,7083.3333,,4
05411764,02,2024,900000,2,7083.3333,,5
05411764,03,2024,900000,2,7083.3333,,1
05411764,03,2024,900000,2,7083.3333,,2
05411764,03,2024,900000,2,7083.3333,,3
05411764,03,2024,900000,2,7083.3333,,4
05411764,03,2024,900000,2,7083.3333,,5
05411764,01,2024,900160,2,-2000.0000,,1
05411764,01,2024,900160,2,-2000.0000,,2
05411764,01,2024,900160,2,-2000.0000,,3
05411764,01,2024,900160,2,-2000.0000,,4
05411764,01,2024,900160,2,-2000.0000,,5
05411764,02,2024,900160,2,-2000.0000,,1
05411764,02,2024,900160,2,-2000.0000,,2
05411764,02,2024,900160,2,-2000.0000,,3
05411764,02,2024,900160,2,-2000.0000,,4
05411764,02,2024,900160,2,-2000.0000,,5
05411764,03,2024,900160,2,-2000.0000,,1
05411764,03,2024,900160,2,-2000.0000,,2
05411764,03,2024,900160,2,-2000.0000,,3
05411764,03,2024,900160,2,-2000.0000,,4
05411764,03,2024,900160,2,-2000.0000,,5
05411764,01,2024,980000,2,5083.3333,,1
05411764,01,2024,980000,2,5083.3333,,2
05411764,01,2024,980000,2,5083.3333,,3
05411764,01,2024,980000,2,5083.3333,,4
05411764,01,2024,980000,2,5083.3333,,5
05411764,02,2024,980000,2,5083.3333,,1
05411764,02,2024,980000,2,5083.3333,,2
05411764,02,2024,980000,2,5083.3333,,3
05411764,02,2024,980000,2,5083.3333,,4
05411764,02,2024,980000,2,5083.3333,,5
05411764,03,2024,980000,2,5083.3333,,1
05411764,03,2024,980000,2,5083.3333,,2
05411764,03,2024,980000,2,5083.3333,,3
05411764,03,2024,980000,2,5083.3333,,4
05411764,03,2024,980000,2,5083.3333,,5
05411764,01,2024,980071,1,5078.8333,,1
05411764,01,2024,980071,1,5078.8333,,2
05411764,01,2024,980071,1,5078.8333,,3
05411764,01,2024,980071,1,5078.8333,,4
05411764,01,2024,980071,1,5078.8333,,5
05411764,02,2024,980071,1,5078.8333,,1
05411764,02,2024,980071,1,5078.8333,,2
05411764,02,2024,980071,1,5078.8333,,3
05411764,02,2024,980071,1,5078.8333,,4
05411764,02,2024,980071,1,5078.8333,,5
05411764,03,2024,980071,1,5078.8333,,1
05411764,03,2024,980071,1,5078.8333,,2
05411764,03,2024,980071,1,5078.8333,,3
05411764,03,2024,980071,1,5078.8333,,4
05411764,03,2024,980071,1,5078.8333,,5
05411834,01,2024,800940,2,1804.3052,T,1
05411834,01,2024,800940,2,1804.3052,T,2
05411834,01,2024,800940,2,1804.3052,T,3
05411834,01,2024,800940,2,1804.3052,T,4
05411834,01,2024,800940,2,1804.3052,T,5
05411834,02,2024,800940,2,1804.3052,T,1
05411834,02,2024,800940,2,1804.3052,T,2
05411834,02,2024,800940,2,1804.3052,T,3
05411834,02,2024,800940,2,1804.3052,T,4
05411834,02,2024,800940,2,1804.3052,T,5
05411834,03,2024,800940,2,1804.3052,T,1
05411834,03,2024,800940,2,1804.3052,T,2
05411834,03,2024,800940,2,1804.3052,T,3
05411834,03,2024,800940,2,1804.3052,T,4
05411834,03,2024,800940,2,1804.3052,T,5
05411834,01,2024,900000,2,11694.2500,,1
05411834,01,2024,900000,2,11508.6667,,2
05411834,01,2024,900000,2,12871.0000,,3
05411834,01,2024,900000,2,10651.9167,,4
05411834,01,2024,900000,2,11007.6667,,5
05411834,02,2024,900000,2,11694.2500,,1
05411834,02,2024,900000,2,11508.6667,,2
05411834,02,2024,900000,2,12871.0000,,3
05411834,02,2024,900000,2,10651.9167,,4
05411834,02,2024,900000,2,11007.6667,,5
05411834,03,2024,900000,2,11694.2500,,1
05411834,03,2024,900000,2,11508.6667,,2
05411834,03,2024,900000,2,12871.0000,,3
05411834,03,2024,900000,2,10651.9167,,4
05411834,03,2024,900000,2,11007.6667,,5
05411834,01,2024,900160,2,201.0833,,1
05411834,01,2024,900160,2,1457.7500,,2
05411834,01,2024,900160,2,1091.9167,,3
05411834,01,2024,900160,2,3830.1667,,4
05411834,01,2024,900160,2,5186.2500,,5
05411834,02,2024,900160,2,201.0833,,1
05411834,02,2024,900160,2,1457.7500,,2
05411834,02,2024,900160,2,1091.9167,,3
05411834,02,2024,900160,2,3830.1667,,4
05411834,02,2024,900160,2,5186.2500,,5
05411834,03,2024,900160,2,201.0833,,1
05411834,03,2024,900160,2,1457.7500,,2
05411834,03,2024,900160,2,1091.9167,,3
05411834,03,2024,900160,2,3830.1667,,4
05411834,03,2024,900160,2,5186.2500,,5
05411834,01,2024,980000,2,11895.3333,,1
05411834,01,2024,980000,2,12966.4167,,2
05411834,01,2024,980000,2,13962.9167,,3
05411834,01,2024,980000,2,14482.0833,,4
05411834,01,2024,980000,2,16193.9167,,5
05411834,02,2024,980000,2,11895.3333,,1
05411834,02,2024,980000,2,12966.4167,,2
05411834,02,2024,980000,2,13962.9167,,3
05411834,02,2024,980000,2,14482.0833,,4
05411834,02,2024,980000,2,16193.9167,,5
05411834,03,2024,980000,2,11895.3333,,1
05411834,03,2024,980000,2,12966.4167,,2
05411834,03,2024,980000,2,13962.9167,,3
05411834,03,2024,980000,2,14482.0833,,4
05411834,03,2024,980000,2,16193.9167,,5
05411834,01,2024,980071,1,11895.3333,,1
05411834,01,2024,980071,1,12966.4167,,2
05411834,01,2024,980071,1,13962.9167,,3
05411834,01,2024,980071,1,14482.0833,,4
05411834,01,2024,980071,1,16193.9167,,5
05411834,02,2024,980071,1,11895.3333,,1
05411834,02,2024,980071,1,12966.4167,,2
05411834,02,2024,980071,1,13962.9167,,3
05411834,02,2024,980071,1,14482.0833,,4
05411834,02,2024,980071,1,16193.9167,,5
05411834,03,2024,980071,1,11895.3333,,1
05411834,03,2024,980071,1,12966.4167,,2
05411834,03,2024,980071,1,13962.9167,,3
05411834,03,2024,980071,1,14482.0833,,4
05411834,03,2024,980071,1,16193.9167,,5
05411884,01,2024,800940,2,44.6667,,1
05411884,01,2024,800940,2,44.6667,,2
05411884,01,2024,800940,2,44.6667,,3
05411884,01,2024,800940,2,44.6667,,4
05411884,01,2024,800940,2,44.6667,,5
05411884,02,2024,800940,2,44.6667,,1
05411884,02,2024,800940,2,44.6667,,2
05411884,02,2024,800940,2,44.6667,,3
05411884,02,2024,800940,2,44.6667,,4
05411884,02,2024,800940,2,44.6667,,5
05411884,03,2024,800940,2,44.6667,,1
05411884,03,2024,800940,2,44.6667,,2
05411884,03,2024,800940,2,44.6667,,3
05411884,03,2024,800940,2,44.6667,,4
05411884,03,2024,800940,2,44.6667,,5
05411884,01,2024,900000,2,583.3333,,1
05411884,01,2024,900000,2,583.3333,,2
05411884,01,2024,900000,2,583.3333,,3
05411884,01,2024,900000,2,583.3333,,4
05411884,01,2024,900000,2,583.3333,,5
05411884,02,2024,900000,2,583.3333,,1
05411884,02,2024,900000,2,583.3333,,2
05411884,02,2024,900000,2,583.3333,,3
05411884,02,2024,900000,2,583.3333,,4
05411884,02,2024,900000,2,583.3333,,5
05411884,03,2024,900000,2,583.3333,,1
05411884,03,2024,900000,2,583.3333,,2
05411884,03,2024,900000,2,583.3333,,3
05411884,03,2024,900000,2,583.3333,,4
05411884,03,2024,900000,2,583.3333,,5
05411884,01,2024,900030,2,1840.0000,,1
05411884,01,2024,900030,2,1840.0000,,2
05411884,01,2024,900030,2,1840.0000,,3
05411884,01,2024,900030,2,1840.0000,,4
05411884,01,2024,900030,2,1840.0000,,5
05411884,02,2024,900030,2,1840.0000,,1
05411884,02,2024,900030,2,1840.0000,,2
05411884,02,2024,900030,2,1840.0000,,3
05411884,02,2024,900030,2,1840.0000,,4
05411884,02,2024,900030,2,1840.0000,,5
05411884,03,2024,900030,2,1840.0000,,1
05411884,03,2024,900030,2,1840.0000,,2
05411884,03,2024,900030,2,1840.0000,,3
05411884,03,2024,900030,2,1840.0000,,4
05411884,03,2024,900030,2,1840.0000,,5
05411884,01,2024,900170,2,2000.0000,,1
05411884,01,2024,900170,2,2000.0000,,2
05411884,01,2024,900170,2,2000.0000,,3
05411884,01,2024,900170,2,2000.0000,,4
05411884,01,2024,900170,2,2000.0000,,5
05411884,02,2024,900170,2,2000.0000,,1
05411884,02,2024,900170,2,2000.0000,,2
05411884,02,2024,900170,2,2000.0000,,3
05411884,02,2024,900170,2,2000.0000,,4
05411884,02,2024,900170,2,2000.0000,,5
05411884,03,2024,900170,2,2000.0000,,1
05411884,03,2024,900170,2,2000.0000,,2
05411884,03,2024,900170,2,2000.0000,,3
05411884,03,2024,900170,2,2000.0000,,4
05411884,03,2024,900170,2,2000.0000,,5
05411884,01,2024,900180,2,2250.0000,,1
05411884,01,2024,900180,2,2250.0000,,2
05411884,01,2024,900180,2,2250.0000,,3
05411884,01,2024,900180,2,2250.0000,,4
05411884,01,2024,900180,2,2250.0000,,5
05411884,02,2024,900180,2,2250.0000,,1
05411884,02,2024,900180,2,2250.0000,,2
05411884,02,2024,900180,2,2250.0000,,3
05411884,02,2024,900180,2,2250.0000,,4
05411884,02,2024,900180,2,2250.0000,,5
05411884,03,2024,900180,2,2250.0000,,1
05411884,03,2024,900180,2,2250.0000,,2
05411884,03,2024,900180,2,2250.0000,,3
05411884,03,2024,900180,2,2250.0000,,4
05411884,03,2024,900180,2,2250.0000,,5
05411884,01,2024,980000,2,6673.3333,,1
05411884,01,2024,980000,2,6673.3333,,2
05411884,01,2024,980000,2,6673.3333,,3
05411884,01,2024,980000,2,6673.3333,,4
05411884,01,2024,980000,2,6673.3333,,5
05411884,02,2024,980000,2,6673.3333,,1
05411884,02,2024,980000,2,6673.3333,,2
05411884,02,2024,980000,2,6673.3333,,3
05411884,02,2024,980000,2,6673.3333,,4
05411884,02,2024,980000,2,6673.3333,,5
05411884,03,2024,980000,2,6673.3333,,1
05411884,03,2024,980000,2,6673.3333,,2
05411884,03,2024,980000,2,6673.3333,,3
05411884,03,2024,980000,2,6673.3333,,4
05411884,03,2024,980000,2,6673.3333,,5
05411884,01,2024,980071,1,6673.3333,,1
05411884,01,2024,980071,1,6673.3333,,2
05411884,01,2024,980071,1,6673.3333,,3
05411884,01,2024,980071,1,6673.3333,,4
05411884,01,2024,980071,1,6673.3333,,5
05411884,02,2024,980071,1,6673.3333,,1
05411884,02,2024,980071,1,6673.3333,,2
05411884,02,2024,980071,1,6673.3333,,3
05411884,02,2024,980071,1,6673.3333,,4
05411884,02,2024,980071,1,6673.3333,,5
05411884,03,2024,980071,1,6673.3333,,1
05411884,03,2024,980071,1,6673.3333,,2
05411884,03,2024,980071,1,6673.3333,,3
05411884,03,2024,980071,1,6673.3333,,4
05411884,03,2024,980071,1,6673.3333,,5
05411904,01,2024,800940,2,828.7500,,1
05411904,01,2024,800940,2,828.7500,,2
05411904,01,2024,800940,2,828.7500,,3
05411904,01,2024,800940,2,828.7500,,4
05411904,01,2024,800940,2,828.7500,,5
05411904,02,2024,800940,2,828.7500,,1
05411904,02,2024,800940,2,828.7500,,2
05411904,02,2024,800940,2,828.7500,,3
05411904,02,2024,800940,2,828.7500,,4
05411904,02,2024,800940,2,828.7500,,5
05411904,03,2024,800940,2,828.7500,,1
05411904,03,2024,800940,2,828.7500,,2
05411904,03,2024,800940,2,828.7500,,3
05411904,03,2024,800940,2,828.7500,,4
05411904,03,2024,800940,2,828.7500,,5
05411904,01,2024,900000,2,10833.3333,,1
05411904,01,2024,900000,2,10833.3333,,2
05411904,01,2024,900000,2,10833.3333,,3
05411904,01,2024,900000,2,10833.3333,,4
05411904,01,2024,900000,2,10833.3333,,5
05411904,02,2024,900000,2,10833.3333,,1
05411904,02,2024,900000,2,10833.3333,,2
05411904,02,2024,900000,2,10833.3333,,3
05411904,02,2024,900000,2,10833.3333,,4
05411904,02,2024,900000,2,10833.3333,,5
05411904,03,2024,900000,2,10833.3333,,1
05411904,03,2024,900000,2,10833.3333,,2
05411904,03,2024,900000,2,10833.3333,,3
05411904,03,2024,900000,2,10833.3333,,4
05411904,03,2024,900000,2,10833.3333,,5
05411904,01,2024,900030,2,1785.0000,,1
05411904,01,2024,900030,2,1785.0000,,2
05411904,01,2024,900030,2,1785.0000,,3
05411904,01,2024,900030,2,1785.0000,,4
05411904,01,2024,900030,2,1785.0000,,5
05411904,02,2024,900030,2,1785.0000,,1
05411904,02,2024,900030,2,1785.0000,,2
05411904,02,2024,900030,2,1785.0000,,3
05411904,02,2024,900030,2,1785.0000,,4
05411904,02,2024,900030,2,1785.0000,,5
05411904,03,2024,900030,2,1785.0000,,1
05411904,03,2024,900030,2,1785.0000,,2
05411904,03,2024,900030,2,1785.0000,,3
05411904,03,2024,900030,2,1785.0000,,4
05411904,03,2024,900030,2,1785.0000,,5
05411904,01,2024,980000,2,12618.3333,,1
05411904,01,2024,980000,2,12618.3333,,2
05411904,01,2024,980000,2,12618.3333,,3
05411904,01,2024,980000,2,12618.3333,,4
05411904,01,2024,980000,2,12618.3333,,5
05411904,02,2024,980000,2,12618.3333,,1
05411904,02,2024,980000,2,12618.3333,,2
05411904,02,2024,980000,2,12618.3333,,3
05411904,02,2024,980000,2,12618.3333,,4
05411904,02,2024,980000,2,12618.3333,,5
05411904,03,2024,980000,2,12618.3333,,1
05411904,03,2024,980000,2,12618.3333,,2
05411904,03,2024,980000,2,12618.3333,,3
05411904,03,2024,980000,2,12618.3333,,4
05411904,03,2024,980000,2,12618.3333,,5
05411904,01,2024,980071,1,12617.1667,,1
05411904,01,2024,980071,1,12617.1667,,2
05411904,01,2024,980071,1,12617.1667,,3
05411904,01,2024,980071,1,12617.1667,,4
05411904,01,2024,980071,1,12617.1667,,5
05411904,02,2024,980071,1,12617.1667,,1
05411904,02,2024,980071,1,12617.1667,,2
05411904,02,2024,980071,1,12617.1667,,3
05411904,02,2024,980071,1,12617.1667,,4
05411904,02,2024,980071,1,12617.1667,,5
05411904,03,2024,980071,1,12617.1667,,1
05411904,03,2024,980071,1,12617.1667,,2
05411904,03,2024,980071,1,12617.1667,,3
05411904,03,2024,980071,1,12617.1667,,4
05411904,03,2024,980071,1,12617.1667,,5
05411914,01,2024,800940,2,2874.8771,T,1
05411914,01,2024,800940,2,2874.8771,T,2
05411914,01,2024,800940,2,2874.8771,T,3
05411914,01,2024,800940,2,2874.8771,T,4
05411914,01,2024,800940,2,2874.8771,T,5
05411914,02,2024,800940,2,2874.8771,T,1
05411914,02,2024,800940,2,2874.8771,T,2
05411914,02,2024,800940,2,2874.8771,T,3
05411914,02,2024,800940,2,2874.8771,T,4
05411914,02,2024,800940,2,2874.8771,T,5
05411914,03,2024,800940,2,2874.8771,T,1
05411914,03,2024,800940,2,2874.8771,T,2
05411914,03,2024,800940,2,2874.8771,T,3
05411914,03,2024,800940,2,2874.8771,T,4
05411914,03,2024,800940,2,2874.8771,T,5
05411914,01,2024,900000,2,51438.0040,T,1
05411914,01,2024,900000,2,51438.0040,T,2
05411914,01,2024,900000,2,51438.0040,T,3
05411914,01,2024,900000,2,51438.0040,T,4
05411914,01,2024,900000,2,51438.0040,T,5
05411914,02,2024,900000,2,51438.0040,T,1
05411914,02,2024,900000,2,51438.0040,T,2
05411914,02,2024,900000,2,51438.0040,T,3
05411914,02,2024,900000,2,51438.0040,T,4
05411914,02,2024,900000,2,51438.0040,T,5
05411914,03,2024,900000,2,51438.0040,T,1
05411914,03,2024,900000,2,51438.0040,T,2
05411914,03,2024,900000,2,51438.0040,T,3
05411914,03,2024,900000,2,51438.0040,T,4
05411914,03,2024,900000,2,51438.0040,T,5
05411914,01,2024,980000,2,51438.0040,T,1
05411914,01,2024,980000,2,51438.0040,T,2
05411914,01,2024,980000,2,51438.0040,T,3
05411914,01,2024,980000,2,51438.0040,T,4
05411914,01,2024,980000,2,51438.0040,T,5
05411914,02,2024,980000,2,51438.0040,T,1
05411914,02,2024,980000,2,51438.0040,T,2
05411914,02,2024,980000,2,51438.0040,T,3
05411914,02,2024,980000,2,51438.0040,T,4
05411914,02,2024,980000,2,51438.0040,T,5
05411914,03,2024,980000,2,51438.0040,T,1
05411914,03,2024,980000,2,51438.0040,T,2
05411914,03,2024,980000,2,51438.0040,T,3
05411914,03,2024,980000,2,51438.0040,T,4
05411914,03,2024,980000,2,51438.0040,T,5
05411914,01,2024,980071,1,51438.0040,T,1
05411914,01,2024,980071,1,51438.0040,T,2
05411914,01,2024,980071,1,51438.0040,T,3
05411914,01,2024,980071,1,51438.0040,T,4
05411914,01,2024,980071,1,51438.0040,T,5
05411914,02,2024,980071,1,51438.0040,T,1
05411914,02,2024,980071,1,51438.0040,T,2
05411914,02,2024,980071,1,51438.0040,T,3
05411914,02,2024,980071,1,51438.0040,T,4
05411914,02,2024,980071,1,51438.0040,T,5
05411914,03,2024,980071,1,51438.0040,T,1
05411914,03,2024,980071,1,51438.0040,T,2
05411914,03,2024,980071,1,51438.0040,T,3
05411914,03,2024,980071,1,51438.0040,T,4
05411914,03,2024,980071,1,51438.0040,T,5
05411934,01,2024,800940,2,443.0000,,1
05411934,01,2024,800940,2,365.0833,,2
05411934,01,2024,800940,2,386.0833,,3
05411934,01,2024,800940,2,351.6667,,4
05411934,01,2024,800940,2,406.8333,,5
05411934,02,2024,800940,2,443.0000,,1
05411934,02,2024,800940,2,365.0833,,2
