NEWID,SEQNO,ALCNO,EXPNAME,COST_,REF_MO,REF_YR,RTYPE,GIFT,UCCSEQ,UCC,COST,PUBFLAG
05537984,12,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,375,2
05537984,12,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,375,2
05537984,12,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,375,2
05538054,11,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1400,2
05538054,11,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1400,2
05538054,11,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1400,2
05538274,21,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,2385,2
05538274,21,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,2385,2
05538274,21,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,2385,2
05538444,9,0,QRT3MCMX,T,06,2024,RNT,2,1,210110,4548.6666667,2
05538444,9,0,QRT3MCMX,T,05,2024,RNT,2,1,210110,4548.6666667,2
05538444,9,0,QRT3MCMX,T,04,2024,RNT,2,1,210110,4548.6666667,2
05538484,21,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,2000,2
05538484,21,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,2000,2
05538484,21,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,2000,2
05538534,19,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,2500,2
05538534,19,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,2500,2
05538534,19,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,2500,2
05538754,10,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,525,2
05538754,10,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,525,2
05538754,10,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,525,2
05538854,25,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,286,2
05538854,25,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,286,2
05538854,25,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,286,2
05538944,15,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,850,2
05538944,15,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,850,2
05538944,15,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,850,2
05538954,16,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1740,2
05538954,16,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1740,2
05538954,16,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1740,2
05539104,10,0,JRTPAYQV,D,06,2024,RNT,2,1,800710,1289,2
05539104,10,0,JRTPAYQV,D,05,2024,RNT,2,1,800710,1289,2
05539104,10,0,JRTPAYQV,D,04,2024,RNT,2,1,800710,1289,2
05539104,10,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1511,2
05539104,10,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1511,2
05539104,10,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1511,2
05539174,22,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1,2
05539174,22,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1,2
05539174,22,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1,2
05539274,13,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1400,2
05539274,13,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1400,2
05539274,13,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1400,2
05539344,20,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1054,2
05539344,20,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1054,2
05539344,20,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1054,2
05539464,18,0,JRTPAYQV,D,06,2024,RNT,2,1,800710,1500,2
05539464,18,0,JRTPAYQV,D,05,2024,RNT,2,1,800710,1500,2
05539464,18,0,JRTPAYQV,D,04,2024,RNT,2,1,800710,1500,2
05539474,31,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1348,2
05539474,31,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1348,2
05539474,31,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1348,2
05539484,24,0,QRT3MCMX,F,06,2024,RNT,2,1,210110,1500,2
05539484,24,0,QRT3MCMX,F,05,2024,RNT,2,1,210110,1500,2
05539484,24,0,QRT3MCMX,F,04,2024,RNT,2,1,210110,1500,2
05539544,11,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1475,2
05539544,11,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1475,2
05539544,11,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1475,2
05539654,5,0,QRT3MCMX,T,06,2024,RNT,2,1,210110,4548.6666667,2
05539654,5,0,QRT3MCMX,T,05,2024,RNT,2,1,210110,4548.6666667,2
05539654,5,0,QRT3MCMX,T,04,2024,RNT,2,1,210110,4548.6666667,2
05539664,8,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,86,2
05539664,8,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,86,2
05539664,8,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,86,2
05539704,27,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,3100,2
05539704,27,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,3100,2
05539704,27,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,3100,2
05539794,24,0,QRT3MCMX,F,06,2024,RNT,2,1,210110,1744.6666667,2
05539794,24,0,QRT3MCMX,F,05,2024,RNT,2,1,210110,1744.6666667,2
05539794,24,0,QRT3MCMX,F,04,2024,RNT,2,1,210110,1744.6666667,2
05539884,30,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1407,2
05539884,30,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1407,2
05539884,30,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1407,2
05539984,27,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1800,2
05539984,27,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1800,2
05539984,27,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1800,2
05540084,9,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,3000,2
05540084,9,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,3000,2
05540084,9,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,3000,2
05540304,26,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1408,2
05540304,26,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1408,2
05540304,26,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1408,2
05540534,7,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,507,2
05540534,7,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,507,2
05540534,7,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,507,2
05540594,8,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1500,2
05540594,8,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1500,2
05540594,8,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1500,2
05540734,13,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,206,2
05540734,13,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,206,2
05540734,13,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,206,2
05540914,18,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1250,2
05540914,18,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1250,2
05540914,18,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1250,2
05541244,8,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1320,2
05541244,8,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1320,2
05541244,8,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1320,2
05541274,10,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,250,2
05541274,10,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,250,2
05541274,10,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,250,2
05541324,16,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1671,2
05541324,16,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1671,2
05541324,16,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1671,2
05541344,11,0,QRT3MCMX,F,06,2024,RNT,2,1,210110,1350,2
05541344,11,0,QRT3MCMX,F,05,2024,RNT,2,1,210110,1350,2
05541344,11,0,QRT3MCMX,F,04,2024,RNT,2,1,210110,1350,2
05541404,14,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,2200,2
05541404,14,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,2200,2
05541404,14,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,2200,2
05541414,14,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1500,2
05541414,14,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1500,2
05541414,14,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1500,2
05541484,34,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,650,2
05541484,34,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,650,2
05541484,34,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,650,2
05541594,13,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,785,2
05541594,13,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,785,2
05541594,13,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,785,2
05541704,14,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,315,2
05541704,14,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,315,2
05541704,14,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,315,2
05541824,14,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1300,2
05541824,14,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1300,2
05541824,14,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1300,2
05541934,14,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1400,2
05541934,14,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1400,2
05541934,14,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1400,2
05542014,23,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1875,2
05542014,23,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1875,2
05542014,23,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1875,2
05542094,16,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,259,2
05542094,16,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,259,2
05542094,16,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,259,2
05542104,11,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1476.3333333,2
05542104,11,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1476.3333333,2
05542104,11,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1476.3333333,2
05542284,19,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,215,2
05542284,19,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,215,2
05542284,19,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,215,2
05542294,23,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,2800,2
05542294,23,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,2800,2
05542294,23,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,2800,2
05542494,33,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1594,2
05542494,33,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1594,2
05542494,33,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1594,2
05542904,57,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1349,2
05542904,57,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1349,2
05542904,57,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1349,2
05543034,13,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,940,2
05543034,13,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,940,2
05543034,13,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,940,2
05543114,10,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,750,2
05543114,10,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,750,2
05543114,10,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,750,2
05543324,11,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1500,2
05543324,11,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1500,2
05543324,11,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1500,2
05543344,18,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1200,2
05543344,18,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1200,2
05543344,18,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1200,2
05543424,10,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,372,2
05543424,10,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,372,2
05543424,10,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,372,2
05543464,17,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1800,2
05543464,17,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1800,2
05543464,17,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1800,2
05543524,29,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1880,2
05543524,29,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1880,2
05543524,29,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1880,2
05543554,10,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1200,2
05543554,10,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1200,2
05543554,10,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1200,2
05543564,33,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1350,2
05543564,33,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1350,2
05543564,33,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1350,2
05543824,16,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,518,2
05543824,16,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,518,2
05543824,16,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,518,2
05543844,20,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1100,2
05543844,20,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1100,2
05543844,20,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1100,2
05543924,14,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,550,2
05543924,14,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,550,2
05543924,14,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,550,2
05544004,15,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,750,2
05544004,15,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,750,2
05544004,15,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,750,2
05544144,34,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,2200,2
05544144,34,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,2200,2
05544144,34,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,2200,2
05544164,31,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1288,2
05544164,31,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1288,2
05544164,31,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1288,2
05544294,19,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,600,2
05544294,19,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,600,2
05544294,19,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,600,2
05544494,22,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1638,2
05544494,22,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1638,2
05544494,22,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1638,2
05544604,19,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1400,2
05544604,19,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1400,2
05544604,19,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1400,2
05544614,8,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1314,2
05544614,8,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1314,2
05544614,8,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1314,2
05544734,13,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1370,2
05544734,13,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1370,2
05544734,13,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1370,2
05544774,23,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1555,2
05544774,23,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1555,2
05544774,23,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1555,2
05544924,18,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1000,2
05544924,18,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1000,2
05544924,18,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1000,2
05544954,17,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,234,2
05544954,17,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,234,2
05544954,17,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,234,2
05545004,7,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,50,2
05545004,7,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,50,2
05545004,7,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,50,2
05545154,16,0,QRT3MCMX,T,06,2024,RNT,2,1,210110,4548.6666667,2
05545154,16,0,QRT3MCMX,T,05,2024,RNT,2,1,210110,4548.6666667,2
05545154,16,0,QRT3MCMX,T,04,2024,RNT,2,1,210110,4548.6666667,2
05545164,28,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,2100,2
05545164,28,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,2100,2
05545164,28,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,2100,2
05545424,13,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1440,2
05545424,13,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1440,2
05545424,13,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1440,2
05545654,21,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1995,2
05545654,21,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1995,2
05545654,21,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1995,2
05545784,18,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1000,2
05545784,18,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1000,2
05545784,18,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1000,2
05545844,15,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,725,2
05545844,15,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,725,2
05545844,15,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,725,2
05545854,18,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,2500,2
05545854,18,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,2500,2
05545854,18,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,2500,2
05545954,29,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,937,2
05545954,29,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,937,2
05545954,29,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,937,2
05546044,23,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,500,2
05546044,23,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,500,2
05546044,23,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,500,2
05546084,24,0,JRTPAYQV,D,06,2024,RNT,2,1,800710,462.66666667,2
05546084,24,0,JRTPAYQV,D,05,2024,RNT,2,1,800710,462.66666667,2
05546084,24,0,JRTPAYQV,D,04,2024,RNT,2,1,800710,462.66666667,2
05546084,24,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1000,2
05546084,24,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1000,2
05546084,24,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1000,2
05546094,16,0,QRT3MCMX,T,06,2024,RNT,2,1,210110,4548.6666667,2
05546094,16,0,QRT3MCMX,T,05,2024,RNT,2,1,210110,4548.6666667,2
05546094,16,0,QRT3MCMX,T,04,2024,RNT,2,1,210110,4548.6666667,2
05546104,18,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1350,2
05546104,18,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1350,2
05546104,18,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1350,2
05546414,7,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1500,2
05546414,7,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1500,2
05546414,7,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1500,2
05546514,22,0,QRT3MCMX,T,06,2024,RNT,2,1,210110,4548.6666667,2
05546514,22,0,QRT3MCMX,T,05,2024,RNT,2,1,210110,4548.6666667,2
05546514,22,0,QRT3MCMX,T,04,2024,RNT,2,1,210110,4548.6666667,2
05546524,21,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1975,2
05546524,21,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1975,2
05546524,21,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1975,2
05546554,14,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,224,2
05546554,14,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,224,2
05546554,14,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,224,2
05546634,15,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1500,2
05546634,15,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1500,2
05546634,15,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1500,2
05546784,11,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1616,2
05546784,11,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1616,2
05546784,11,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1616,2
05546854,11,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,2500,2
05546854,11,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,2500,2
05546854,11,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,2500,2
05547174,9,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1200,2
05547174,9,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1200,2
05547174,9,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1200,2
05547214,16,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,600,2
05547214,16,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,600,2
05547214,16,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,600,2
05547264,37,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1750,2
05547264,37,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1750,2
05547264,37,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1750,2
05547604,21,0,QRT3MCMX,T,06,2024,RNT,2,1,210110,4548.6666667,2
05547604,21,0,QRT3MCMX,T,05,2024,RNT,2,1,210110,4548.6666667,2
05547604,21,0,QRT3MCMX,T,04,2024,RNT,2,1,210110,4548.6666667,2
05547694,23,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,764,2
05547694,23,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,764,2
05547694,23,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,764,2
05547704,14,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,75,2
05547704,14,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,75,2
05547704,14,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,75,2
05548074,16,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1500,2
05548074,16,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1500,2
05548074,16,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1500,2
05548344,17,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1395,2
05548344,17,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1395,2
05548344,17,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1395,2
05548434,6,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,2200,2
05548434,6,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,2200,2
05548434,6,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,2200,2
05548484,8,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1470,2
05548484,8,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1470,2
05548484,8,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1470,2
05548524,18,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,507,2
05548524,18,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,507,2
05548524,18,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,507,2
05548604,10,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,500,2
05548604,10,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,500,2
05548604,10,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,500,2
05548794,18,0,QRT3MCMX,T,06,2024,RNT,2,1,210110,4548.6666667,2
05548794,18,0,QRT3MCMX,T,05,2024,RNT,2,1,210110,4548.6666667,2
05548794,18,0,QRT3MCMX,T,04,2024,RNT,2,1,210110,4548.6666667,2
05548864,10,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1500,2
05548864,10,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1500,2
05548864,10,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1500,2
05548964,53,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,2400,2
05548964,53,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,2400,2
05548964,53,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,2400,2
05549034,50,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1000,2
05549034,50,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1000,2
05549034,50,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1000,2
05549124,12,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1100,2
05549124,12,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1100,2
05549124,12,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1100,2
05549254,43,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,850,2
05549254,43,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,850,2
05549254,43,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,850,2
05549274,30,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,780,2
05549274,30,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,780,2
05549274,30,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,780,2
05549304,14,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,2300,2
05549304,14,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,2300,2
05549304,14,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,2300,2
05549394,26,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1800,2
05549394,26,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1800,2
05549394,26,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1800,2
05549404,27,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1305,2
05549404,27,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1305,2
05549404,27,0,QRT3MCMX,D,04,2024,RNT,2,1,210110,1305,2
05549454,19,0,QRT3MCMX,D,06,2024,RNT,2,1,210110,1500,2
05549454,19,0,QRT3MCMX,D,05,2024,RNT,2,1,210110,1500,2
